key,bin,v_ego,model,read,y_none,x_none,d_left,d_right,set
2472112-0000357,10-15,12.098393937457649,lebowski,0,0.07773681640625,26.651875,1.33433349609375,-1.36086181640625,carla_p5v1_pdm
2472112-0000357,10-15,12.098393937457649,lebowski,1,0.07754150390625,23.714375,1.22554443359375,-1.16418212890625,carla_p5v1_pdm
2472112-0000357,10-15,12.098393937457649,lebowski,5,-0.020509033203125002,18.183125,0.7310363769531251,-0.6572253417968751,carla_p5v1_pdm
1830511-0004640,10-15,10.27458477788186,cinque,0,0.1204833984375,32.01125,0.9039306640625,-0.4976513671875,carla_p5v1_pdm
1830511-0004640,10-15,10.27458477788186,cinque,1,0.08304931640625,25.370625,0.74376708984375,-0.46359619140625,carla_p5v1_pdm
1830511-0004640,10-15,10.27458477788186,cinque,5,0.1919189453125,23.618125,1.259526367187499,-0.6216650390625,carla_p5v1_pdm
1830511-0004640,10-15,10.27458477788186,lebowski,0,0.05906494140625,25.63625,0.9276928710937501,-1.20164306640625,carla_p5v1_pdm
1830511-0004640,10-15,10.27458477788186,lebowski,1,0.23093750000000002,24.9425,1.0312890625,-1.10984375,carla_p5v1_pdm
1830511-0004640,10-15,10.27458477788186,lebowski,5,0.74244140625,25.474375,1.45005859375,-1.20927734375,carla_p5v1_pdm
324830-0009404,10-15,10.008675042855414,cinque,0,0.045358886718750005,21.605,1.09495361328125,-1.5102807617187501,carla_p5v1_pdm
324830-0009404,10-15,10.008675042855414,cinque,1,0.018660888671875,17.62,0.996925048828125,-0.8584069824218751,carla_p5v1_pdm
324830-0009404,10-15,10.008675042855414,cinque,5,0.09708251953125,26.225,0.788698730468749,-0.171728515625,carla_p5v1_pdm
324830-0009404,10-15,10.008675042855414,lebowski,0,0.436640625,21.14125,2.0159375,-2.492499999999999,carla_p5v1_pdm
324830-0009404,10-15,10.008675042855414,lebowski,1,0.279169921875,18.575,1.713720703125,-1.276201171875,carla_p5v1_pdm
324830-0009404,10-15,10.008675042855414,lebowski,5,0.09859130859375,26.524375,1.51718994140625,-1.13296630859375,carla_p5v1_pdm
2433320-0000208,10-15,10.268671820131152,cinque,0,-0.5276757812499999,24.551875,1.21138671875,-0.19871093749999902,carla_p5v1_pdm
2433320-0000208,10-15,10.268671820131152,cinque,1,-0.6365234375000001,24.884375,1.42568359375,-0.18009765625000002,carla_p5v1_pdm
2433320-0000208,10-15,10.268671820131152,cinque,5,-0.83544921875,24.338125,0.8203012084960931,-0.066875,carla_p5v1_pdm
2433320-0000208,10-15,10.268671820131152,lebowski,0,-0.326962890625,23.400625,0.968837890624999,-0.710732421875,carla_p5v1_pdm
2433320-0000208,10-15,10.268671820131152,lebowski,1,-0.5057421875,24.306875,1.01841796875,-1.05515625,carla_p5v1_pdm
2433320-0000208,10-15,10.268671820131152,lebowski,5,-0.7054101562499999,23.29875,1.101826171875,-1.02623046875,carla_p5v1_pdm
2433321-0001001,10-15,10.139466888256615,cinque,0,-0.1854443359375,21.71375,0.9049560546875001,-0.131245117187499,carla_p5v1_pdm
2433321-0001001,10-15,10.139466888256615,cinque,1,-0.20984375,20.26875,1.12798828125,-0.0985546875,carla_p5v1_pdm
2433321-0001001,10-15,10.139466888256615,cinque,5,-0.365908203125,18.58625,0.938232421875,-0.057236328125000006,carla_p5v1_pdm
2433321-0001001,10-15,10.139466888256615,lebowski,0,-0.1823974609375,24.211875,0.9007958984375001,-0.5987353515625,carla_p5v1_pdm
2433321-0001001,10-15,10.139466888256615,lebowski,1,-0.23087890625000002,23.833125,0.8854296875000001,-0.5708593750000001,carla_p5v1_pdm
2433321-0001001,10-15,10.139466888256615,lebowski,5,-0.342958984375,21.765,1.022333984375,-0.8200097656249999,carla_p5v1_pdm
1775212-0000722,10-15,10.001882765392118,cinque,0,-0.026549072265625,26.945625,1.244830322265625,-0.12787963867187502,carla_p5v1_pdm
1775212-0000722,10-15,10.001882765392118,cinque,1,-0.04062744140625,29.304375,1.409416503906249,-0.17329833984375,carla_p5v1_pdm
1775212-0000722,10-15,10.001882765392118,cinque,5,-0.021550903320312002,22.328125,0.43265441894531204,-0.042933959960937004,carla_p5v1_pdm
1775212-0000722,10-15,10.001882765392118,lebowski,0,-0.08233642578125,27.816875,0.70190673828125,-0.71514404296875,carla_p5v1_pdm
1775212-0000722,10-15,10.001882765392118,lebowski,1,-0.07462890625,30.258125,0.96302734375,-0.7340234375,carla_p5v1_pdm
1775212-0000722,10-15,10.001882765392118,lebowski,5,-0.019773559570312002,24.20125,0.9058282470703121,-0.7579412841796871,carla_p5v1_pdm
1789211-0003816,10-15,10.168692448782899,cinque,0,0.02956787109375,25.798125,1.13492431640625,-0.22512451171875,carla_p5v1_pdm
1789211-0003816,10-15,10.168692448782899,cinque,1,0.00543228149414,24.894375,1.035817718505859,-0.22601333618164002,carla_p5v1_pdm
1789211-0003816,10-15,10.168692448782899,cinque,5,0.016239013671875,23.878125,0.9003234863281251,-0.061656494140625004,carla_p5v1_pdm
1789211-0003816,10-15,10.168692448782899,lebowski,0,-0.0334619140625,25.63375,0.888500976562499,-0.7850146484375,carla_p5v1_pdm
1789211-0003816,10-15,10.168692448782899,lebowski,1,-0.052950439453125005,23.83,0.768809814453125,-0.8319128417968751,carla_p5v1_pdm
1789211-0003816,10-15,10.168692448782899,lebowski,5,-0.021897583007812003,24.200625,1.165296020507812,-0.803688354492187,carla_p5v1_pdm
1807312-0003938,10-15,10.028002044329217,cinque,0,-0.003425750732421,25.03125,0.799792938232421,-1.350792999267578,carla_p5v1_pdm
1807312-0003938,10-15,10.028002044329217,cinque,1,0.023421020507812,22.183125,0.7329071044921871,-0.7080303955078121,carla_p5v1_pdm
1807312-0003938,10-15,10.028002044329217,cinque,5,0.06701416015625,27.901875,0.97486083984375,-0.11436889648437501,carla_p5v1_pdm
1807312-0003938,10-15,10.028002044329217,lebowski,0,-0.1300537109375,22.934375,1.4046240234375,-1.7682275390625,carla_p5v1_pdm
1807312-0003938,10-15,10.028002044329217,lebowski,1,-0.04727172851562501,21.823125,1.402779541015625,-1.362142333984375,carla_p5v1_pdm
1807312-0003938,10-15,10.028002044329217,lebowski,5,0.0020884323120110002,30.134999999999998,1.141778755187988,-1.009979057312011,carla_p5v1_pdm
2421110-0000224,10-15,12.984538437028641,cinque,0,0.009842529296875001,15.809375,0.731700439453125,-1.035467529296875,carla_p5v1_pdm
2421110-0000224,10-15,12.984538437028641,cinque,1,0.06002685546875,14.330625,0.53202392578125,-0.369626464843749,carla_p5v1_pdm
2421110-0000224,10-15,12.984538437028641,cinque,5,0.0372021484375,18.6875,0.5479541015625,-0.10002197265625,carla_p5v1_pdm
2421110-0000224,10-15,12.984538437028641,lebowski,0,0.005871429443359001,23.875,1.61916763305664,-1.8571214294433591,carla_p5v1_pdm
2421110-0000224,10-15,12.984538437028641,lebowski,1,0.10468261718750001,18.06375,1.4009423828125,-0.9263037109375001,carla_p5v1_pdm
2421110-0000224,10-15,12.984538437028641,lebowski,5,0.00539794921875,17.32,0.900773925781249,-0.89285888671875,carla_p5v1_pdm
1792130-0001322,10-15,10.070707738292693,cinque,0,0.008022537231445,19.584375,0.692036056518554,-0.7923194122314451,carla_p5v1_pdm
1792130-0001322,10-15,10.070707738292693,cinque,1,-0.006921234130859001,14.205,0.433415374755859,-0.5534107971191401,carla_p5v1_pdm
1792130-0001322,10-15,10.070707738292693,cinque,5,0.07200927734375,24.978125,0.85771728515625,-0.092311401367187,carla_p5v1_pdm
1792130-0001322,10-15,10.070707738292693,lebowski,0,-0.025074462890625003,20.97875,1.631207275390625,-1.866097412109375,carla_p5v1_pdm
1792130-0001322,10-15,10.070707738292693,lebowski,1,-0.013679809570312002,16.924375,1.368601684570312,-1.610226440429687,carla_p5v1_pdm
1792130-0001322,10-15,10.070707738292693,lebowski,5,-0.0062008666992180005,26.153125,1.2358493041992191,-0.846377258300781,carla_p5v1_pdm
1825212-0002033,10-15,10.37487104496165,cinque,0,-0.07870849609375,25.854375,0.60773193359375,-0.70316650390625,carla_p5v1_pdm
1825212-0002033,10-15,10.37487104496165,cinque,1,-0.024508666992187,23.12375,0.30925476074218705,-0.401487426757812,carla_p5v1_pdm
1825212-0002033,10-15,10.37487104496165,cinque,5,0.00834716796875,24.10625,0.317170410156249,-0.036516723632812005,carla_p5v1_pdm
1825212-0002033,10-15,10.37487104496165,lebowski,0,-0.0704296875,25.7175,1.983164062499999,-1.534804687499999,carla_p5v1_pdm
1825212-0002033,10-15,10.37487104496165,lebowski,1,-0.10765380859375,17.200625,1.12015380859375,-1.29914306640625,carla_p5v1_pdm
1825212-0002033,10-15,10.37487104496165,lebowski,5,0.003343505859375,21.944375,1.592984619140625,-0.9684997558593751,carla_p5v1_pdm
1802730-0002280,10-15,10.0822908756108,cinque,0,0.021302490234375002,26.394375,1.5915100097656252,-0.569017333984375,carla_p5v1_pdm
1802730-0002280,10-15,10.0822908756108,cinque,1,-0.016390991210937,26.0975,1.294867553710937,-0.44382385253906204,carla_p5v1_pdm
1802730-0002280,10-15,10.0822908756108,cinque,5,-0.042913818359375,24.706875,0.678499755859375,-0.5194689941406251,carla_p5v1_pdm
1802730-0002280,10-15,10.0822908756108,lebowski,0,0.06980224609375,26.830625,1.21707275390625,-1.080895996093749,carla_p5v1_pdm
1802730-0002280,10-15,10.0822908756108,lebowski,1,0.005453262329101,26.278125,1.167320175170898,-0.9269376373291011,carla_p5v1_pdm
1802730-0002280,10-15,10.0822908756108,lebowski,5,-0.012283020019531,25.319375,1.187751770019531,-1.267677917480468,carla_p5v1_pdm
1774912-0003310,10-15,10.154082313496119,cinque,0,-0.06405517578125,24.41,0.43388916015625,-1.12360107421875,carla_p5v1_pdm
1774912-0003310,10-15,10.154082313496119,cinque,1,0.013766784667968001,24.49375,0.5462332153320311,-0.7867160034179681,carla_p5v1_pdm
1774912-0003310,10-15,10.154082313496119,cinque,5,-0.021910400390625,25.73125,0.442750244140625,-0.11405151367187501,carla_p5v1_pdm
1774912-0003310,10-15,10.154082313496119,lebowski,0,-0.2196240234375,23.623125,1.8876708984375,-2.1689697265625,carla_p5v1_pdm
1774912-0003310,10-15,10.154082313496119,lebowski,1,-0.1387646484375,22.799375,1.7664990234375,-1.426782226562499,carla_p5v1_pdm
1774912-0003310,10-15,10.154082313496119,lebowski,5,-0.06997802734375,28.034375,1.26837646484375,-1.07470947265625,carla_p5v1_pdm
1817410-0003730,10-15,10.024969676499335,cinque,0,0.035556640625,28.695,1.610576171875,-0.624873046875,carla_p5v1_pdm
1817410-0003730,10-15,10.024969676499335,cinque,1,-0.006268615722656,23.80375,1.497557678222656,-0.23645599365234302,carla_p5v1_pdm
1817410-0003730,10-15,10.024969676499335,cinque,5,-0.024636840820312002,23.605625,0.9806134033203121,-0.09956726074218701,carla_p5v1_pdm
1817410-0003730,10-15,10.024969676499335,lebowski,0,-0.1030419921875,30.219375,0.8844287109375,-1.033793945312499,carla_p5v1_pdm
1817410-0003730,10-15,10.024969676499335,lebowski,1,-0.0861767578125,27.540625,1.003208007812499,-0.9842529296874991,carla_p5v1_pdm
1817410-0003730,10-15,10.024969676499335,lebowski,5,-0.07003173828125,24.978125,1.11573486328125,-0.94321044921875,carla_p5v1_pdm
2433330-0002711,10-15,10.12848229551463,cinque,0,-0.1254931640625,27.3975,1.398305664062499,-1.3656005859375,carla_p5v1_pdm
2433330-0002711,10-15,10.12848229551463,cinque,1,-0.2000048828125,23.316875,1.3739501953125,-1.116987304687499,carla_p5v1_pdm
2433330-0002711,10-15,10.12848229551463,cinque,5,-0.325224609375,26.27375,1.549013671875,-0.228017578125,carla_p5v1_pdm
2433330-0002711,10-15,10.12848229551463,lebowski,0,0.005770111083984001,26.749375,1.737589263916015,-1.8970201110839842,carla_p5v1_pdm
2433330-0002711,10-15,10.12848229551463,lebowski,1,-0.02845458984375,21.490625,1.50267333984375,-1.52177978515625,carla_p5v1_pdm
2433330-0002711,10-15,10.12848229551463,lebowski,5,-0.253515625,25.67875,1.356093749999999,-1.1376953125,carla_p5v1_pdm
246010-0005528,10-15,10.01888649175492,cinque,0,-0.1329931640625,25.569375,1.3093212890625,-0.9983740234375,carla_p5v1_pdm
246010-0005528,10-15,10.01888649175492,cinque,1,-0.11647705078125,22.57125,1.18491455078125,-0.724265136718749,carla_p5v1_pdm
246010-0005528,10-15,10.01888649175492,cinque,5,-0.077158203125,23.7125,1.250791015625,-0.0907421875,carla_p5v1_pdm
246010-0005528,10-15,10.01888649175492,lebowski,0,0.061796875,25.4875,1.95703125,-1.3776171875,carla_p5v1_pdm
246010-0005528,10-15,10.01888649175492,lebowski,1,-0.042645263671875,21.160625,1.7546765136718752,-1.557823486328125,carla_p5v1_pdm
246010-0005528,10-15,10.01888649175492,lebowski,5,-0.010909729003906,25.294375,1.675050354003906,-0.928543395996093,carla_p5v1_pdm
1807310-0006050,10-15,10.059264061109435,cinque,0,0.06915283203125,23.735,1.26830810546875,-1.6280590820312502,carla_p5v1_pdm
1807310-0006050,10-15,10.059264061109435,cinque,1,0.1223095703125,22.510625,1.1814013671875,-1.1211376953125,carla_p5v1_pdm
1807310-0006050,10-15,10.059264061109435,cinque,5,-0.001492843627929,23.771875,0.553817062377929,-0.25939582824707,carla_p5v1_pdm
1807310-0006050,10-15,10.059264061109435,lebowski,0,-0.08311767578125,23.608125,2.33608642578125,-2.493288574218749,carla_p5v1_pdm
1807310-0006050,10-15,10.059264061109435,lebowski,1,0.01595962524414,21.0125,2.481930999755859,-2.04111587524414,carla_p5v1_pdm
1807310-0006050,10-15,10.059264061109435,lebowski,5,-0.0248291015625,26.701875,1.142133789062499,-1.1708740234375,carla_p5v1_pdm
1796511-0005974,10-15,10.487900834838669,cinque,0,-0.11433837890625,24.631875,0.97482666015625,-1.62015380859375,carla_p5v1_pdm
1796511-0005974,10-15,10.487900834838669,cinque,1,-0.010979614257812001,19.584375,1.121487426757812,-1.270582885742187,carla_p5v1_pdm
1796511-0005974,10-15,10.487900834838669,cinque,5,0.019044189453125002,20.550625,1.012283935546875,-0.14719848632812502,carla_p5v1_pdm
1796511-0005974,10-15,10.487900834838669,lebowski,0,-0.173583984375,25.3925,1.907099609375,-2.483525390625,carla_p5v1_pdm
1796511-0005974,10-15,10.487900834838669,lebowski,1,-0.06363525390625,16.174375,1.52410400390625,-1.2878491210937502,carla_p5v1_pdm
1796511-0005974,10-15,10.487900834838669,lebowski,5,-0.0229296875,22.1675,1.3528125,-1.0258203125,carla_p5v1_pdm
2420622-0001188,10-15,12.148635365673847,cinque,0,0.028059692382812,18.28375,1.551940307617187,-1.8621221923828122,carla_p5v1_pdm
2420622-0001188,10-15,12.148635365673847,cinque,1,-0.015841369628906,16.653125,1.354825744628906,-2.053611755371093,carla_p5v1_pdm
2420622-0001188,10-15,12.148635365673847,cinque,5,-1.2508203125000001,21.894375,1.239365234375,-1.9353515625000002,carla_p5v1_pdm
2420622-0001188,10-15,12.148635365673847,lebowski,0,0.058916015625,16.93125,0.758896484375,-0.8213574218749999,carla_p5v1_pdm
2420622-0001188,10-15,12.148635365673847,lebowski,1,-0.010218048095703001,15.1265625,0.47750320434570304,-0.969664764404296,carla_p5v1_pdm
2420622-0001188,10-15,12.148635365673847,lebowski,5,0.033730468749999,24.04125,0.5191992187500001,-0.615332031249999,carla_p5v1_pdm
2421130-0000224,10-15,12.984538437028641,cinque,0,0.0473291015625,27.053125,0.8770068359375001,-1.206860351562499,carla_p5v1_pdm
2421130-0000224,10-15,12.984538437028641,cinque,1,0.08625000000000001,26.631875,0.8481249999999999,-0.5314160156250001,carla_p5v1_pdm
2421130-0000224,10-15,12.984538437028641,cinque,5,0.037874755859375005,18.7925,0.8395080566406251,-0.09479125976562501,carla_p5v1_pdm
2421130-0000224,10-15,12.984538437028641,lebowski,0,0.023641357421875002,28.390625,1.336085205078125,-1.525946044921875,carla_p5v1_pdm
2421130-0000224,10-15,12.984538437028641,lebowski,1,0.08087158203125,24.01625,1.49342529296875,-1.10591064453125,carla_p5v1_pdm
2421130-0000224,10-15,12.984538437028641,lebowski,5,0.040157470703125,15.145625,0.674276123046875,-0.579864501953125,carla_p5v1_pdm
2478121-0000692,10-15,11.295412146620144,cinque,0,0.0018505096435540002,24.563125,0.32903816223144505,-0.739565353393554,carla_p5v1_pdm
2478121-0000692,10-15,11.295412146620144,cinque,1,-0.007973175048828001,18.86625,0.20698684692382802,-0.43772018432617105,carla_p5v1_pdm
2478121-0000692,10-15,11.295412146620144,cinque,5,0.034573974609375,19.358125,0.29259399414062504,-0.07024658203125,carla_p5v1_pdm
2478121-0000692,10-15,11.295412146620144,lebowski,0,0.15656738281250002,24.8325,1.4531201171875,-1.3489501953125,carla_p5v1_pdm
2478121-0000692,10-15,11.295412146620144,lebowski,1,0.06525146484375,20.093125,1.30623291015625,-1.19138427734375,carla_p5v1_pdm
2478121-0000692,10-15,11.295412146620144,lebowski,5,-0.013209228515625001,21.348125,1.239420166015624,-1.035189208984375,carla_p5v1_pdm
324811-0009372,10-15,10.287964076779195,cinque,0,0.30367187500000004,23.18125,1.1766015625,-1.285546875,carla_p5v1_pdm
324811-0009372,10-15,10.287964076779195,cinque,1,0.084638671875,18.60375,0.727392578125,-0.898173828124999,carla_p5v1_pdm
324811-0009372,10-15,10.287964076779195,cinque,5,0.042938232421875,20.398125,0.38671020507812504,-0.081986083984375,carla_p5v1_pdm
324811-0009372,10-15,10.287964076779195,lebowski,0,1.265546875,29.495,2.27703125,-2.837734375,carla_p5v1_pdm
324811-0009372,10-15,10.287964076779195,lebowski,1,0.9525390625000001,18.7275,2.2887109375,-3.2841015625,carla_p5v1_pdm
324811-0009372,10-15,10.287964076779195,lebowski,5,0.103974609375,22.12125,1.6127050781249999,-1.1576074218749999,carla_p5v1_pdm
1775230-0005072,10-15,10.216798735938932,cinque,0,0.9819531250000001,26.9425,1.082265625,-1.8939453125,carla_p5v1_pdm
1775230-0005072,10-15,10.216798735938932,cinque,1,0.3050390625,23.659375,1.1575,-1.389453125,carla_p5v1_pdm
1775230-0005072,10-15,10.216798735938932,cinque,5,0.0737841796875,23.63875,0.822231445312499,-0.11490356445312501,carla_p5v1_pdm
1775230-0005072,10-15,10.216798735938932,lebowski,0,0.44947265625,26.38625,1.9864648437499999,-2.17123046875,carla_p5v1_pdm
1775230-0005072,10-15,10.216798735938932,lebowski,1,0.2666015625,22.253125,2.1194921875,-2.033476562499999,carla_p5v1_pdm
1775230-0005072,10-15,10.216798735938932,lebowski,5,0.01643310546875,23.3975,1.52235595703125,-1.00139404296875,carla_p5v1_pdm
1830510-0005446,10-15,10.137517019132035,cinque,0,0.07672607421875,33.45625,1.09397705078125,-0.88793701171875,carla_p5v1_pdm
1830510-0005446,10-15,10.137517019132035,cinque,1,0.118691406249999,32.97375,0.9412695312500001,-0.411611328125,carla_p5v1_pdm
1830510-0005446,10-15,10.137517019132035,cinque,5,0.146298828125,21.221875,0.9996777343750001,-0.22031738281250002,carla_p5v1_pdm
1830510-0005446,10-15,10.137517019132035,lebowski,0,0.1312646484375,32.3425,1.1713525390625,-1.2632568359375,carla_p5v1_pdm
1830510-0005446,10-15,10.137517019132035,lebowski,1,0.08904296874999999,28.749375,1.20564453125,-1.14177734375,carla_p5v1_pdm
1830510-0005446,10-15,10.137517019132035,lebowski,5,0.336572265625,21.24125,1.4287792968750002,-1.089599609375,carla_p5v1_pdm
1789212-0005578,10-15,10.239440708516343,cinque,0,0.043631591796875,29.07,0.7017004394531251,-1.1641394042968751,carla_p5v1_pdm
1789212-0005578,10-15,10.239440708516343,cinque,1,0.054476318359375005,29.309375,0.728980712890624,-0.601253662109374,carla_p5v1_pdm
1789212-0005578,10-15,10.239440708516343,cinque,5,0.050101318359375,29.219375,0.49251586914062506,-0.09927856445312501,carla_p5v1_pdm
1789212-0005578,10-15,10.239440708516343,lebowski,0,-0.122392578125,27.07875,1.251376953124999,-1.578427734375,carla_p5v1_pdm
1789212-0005578,10-15,10.239440708516343,lebowski,1,-0.0915771484375,25.45625,1.1961865234375,-1.3211572265625,carla_p5v1_pdm
1789212-0005578,10-15,10.239440708516343,lebowski,5,-0.016699218749999998,28.96875,1.075839843749999,-0.801582031249999,carla_p5v1_pdm
1774910-0018648,10-15,10.378699188386031,cinque,0,-0.06368408203125,25.560625,0.55751220703125,-1.047214355468749,carla_p5v1_pdm
1774910-0018648,10-15,10.378699188386031,cinque,1,-0.03923583984375,19.758125,0.49212646484375,-0.89291259765625,carla_p5v1_pdm
1774910-0018648,10-15,10.378699188386031,cinque,5,-0.03476806640625,22.7425,0.931428222656249,-0.17552490234375,carla_p5v1_pdm
1774910-0018648,10-15,10.378699188386031,lebowski,0,-0.15267578125,25.815,2.23408203125,-1.92482421875,carla_p5v1_pdm
1774910-0018648,10-15,10.378699188386031,lebowski,1,-0.1502880859375,17.101875,1.5207568359375,-1.4487744140625,carla_p5v1_pdm
1774910-0018648,10-15,10.378699188386031,lebowski,5,-0.08130615234375,25.1775,1.51372802734375,-1.01416259765625,carla_p5v1_pdm
2478111-0000709,10-15,10.207375425604194,cinque,0,0.032657470703125004,16.188125,0.558768310546875,-0.20786254882812502,carla_p5v1_pdm
2478111-0000709,10-15,10.207375425604194,cinque,1,0.0317822265625,17.37875,0.370336914062499,-0.1473046875,carla_p5v1_pdm
2478111-0000709,10-15,10.207375425604194,cinque,5,0.046733398437500004,18.72875,0.7320947265625001,-0.022784423828124,carla_p5v1_pdm
2478111-0000709,10-15,10.207375425604194,lebowski,0,0.07245361328125,20.46625,1.2329370117187501,-1.218703613281249,carla_p5v1_pdm
2478111-0000709,10-15,10.207375425604194,lebowski,1,-0.017124633789062,19.485,0.8890191650390621,-1.018344116210937,carla_p5v1_pdm
2478111-0000709,10-15,10.207375425604194,lebowski,5,0.041619873046875006,19.9125,1.201427001953125,-0.7853698730468751,carla_p5v1_pdm
2472121-0000341,10-15,10.081771172806295,cinque,0,-0.002323422431945,25.824375,0.27101482868194504,-1.124825015068054,carla_p5v1_pdm
2472121-0000341,10-15,10.081771172806295,cinque,1,0.019485473632812,26.914375,0.45377624511718706,-1.070149536132812,carla_p5v1_pdm
2472121-0000341,10-15,10.081771172806295,cinque,5,0.006351928710937001,21.534375,0.374273071289062,-0.19981384277343703,carla_p5v1_pdm
2472121-0000341,10-15,10.081771172806295,lebowski,0,0.04503662109375,26.46,1.042932128906249,-1.17269287109375,carla_p5v1_pdm
2472121-0000341,10-15,10.081771172806295,lebowski,1,0.0618505859375,29.128125,1.5009228515625002,-1.4177490234375,carla_p5v1_pdm
2472121-0000341,10-15,10.081771172806295,lebowski,5,0.032464599609375006,21.34875,0.878160400390625,-0.8153161621093751,carla_p5v1_pdm
171121-0003096,10-15,10.507211820181501,cinque,0,-0.191669921875,28.781875,1.044482421875,-0.30805664062500004,carla_p5v1_pdm
171121-0003096,10-15,10.507211820181501,cinque,1,-0.1686669921875,28.224375,1.077885742187499,-0.08258300781249901,carla_p5v1_pdm
171121-0003096,10-15,10.507211820181501,cinque,5,-0.173359375,28.0975,0.3773046875,-0.056440429687499,carla_p5v1_pdm
171121-0003096,10-15,10.507211820181501,lebowski,0,-0.09388916015625,28.146875,0.80787353515625,-1.04907958984375,carla_p5v1_pdm
171121-0003096,10-15,10.507211820181501,lebowski,1,-0.07737060546875,25.8275,0.75860107421875,-0.85462158203125,carla_p5v1_pdm
171121-0003096,10-15,10.507211820181501,lebowski,5,-0.126953125,27.118125,0.8896875,-0.9153125,carla_p5v1_pdm
1834410-0006009,10-15,10.008905123561913,cinque,0,-0.021491088867187,29.99625,0.7230145263671871,-0.407229614257812,carla_p5v1_pdm
1834410-0006009,10-15,10.008905123561913,cinque,1,0.0496533203125,30.9625,0.824663085937499,-0.2849853515625,carla_p5v1_pdm
1834410-0006009,10-15,10.008905123561913,cinque,5,0.03360595703125,21.749375,0.423132324218749,-0.19412841796875,carla_p5v1_pdm
1834410-0006009,10-15,10.008905123561913,lebowski,0,-0.007594757080078,29.42875,0.921813507080078,-1.500413055419922,carla_p5v1_pdm
1834410-0006009,10-15,10.008905123561913,lebowski,1,0.039836425781250004,27.83,1.18750732421875,-1.38440673828125,carla_p5v1_pdm
1834410-0006009,10-15,10.008905123561913,lebowski,5,0.7733984375,24.06,1.036171875,-1.133798828125,carla_p5v1_pdm
1789222-0001793,10-15,10.297539546365934,cinque,0,0.035697021484375,28.161875,1.117740478515624,-0.38664428710937504,carla_p5v1_pdm
1789222-0001793,10-15,10.297539546365934,cinque,1,0.047247314453125,27.57375,1.079471435546875,-0.112757568359375,carla_p5v1_pdm
1789222-0001793,10-15,10.297539546365934,cinque,5,0.041148681640625004,24.42,0.537210693359375,-0.046399688720703006,carla_p5v1_pdm
1789222-0001793,10-15,10.297539546365934,lebowski,0,-0.033946533203125004,28.429375,0.765372314453125,-0.9115222167968751,carla_p5v1_pdm
1789222-0001793,10-15,10.297539546365934,lebowski,1,-0.015545043945312002,25.439375,0.8939630126953121,-0.716779174804687,carla_p5v1_pdm
1789222-0001793,10-15,10.297539546365934,lebowski,5,0.002027206420898,23.94375,0.8751798248291011,-0.6916951751708981,carla_p5v1_pdm
381610-0001169,10-15,14.876091144296268,cinque,0,-0.178017578125,38.86625,0.705712890625,-1.356279296875,carla_p5v1_pdm
381610-0001169,10-15,14.876091144296268,cinque,1,-0.209365234375,37.5975,0.320229492187499,-1.172744140624999,carla_p5v1_pdm
381610-0001169,10-15,14.876091144296268,cinque,5,-0.03251708984375,24.595,0.83509521484375,-0.67080322265625,carla_p5v1_pdm
381610-0001169,10-15,14.876091144296268,lebowski,0,-0.2262158203125,37.40625,0.6968017578125,-0.7548388671875,carla_p5v1_pdm
381610-0001169,10-15,14.876091144296268,lebowski,1,-0.24238281250000002,35.94875,0.6691210937500001,-0.760859374999999,carla_p5v1_pdm
381610-0001169,10-15,14.876091144296268,lebowski,5,-0.019241943359375003,25.44125,1.107015380859375,-0.634312744140625,carla_p5v1_pdm
324810-0013667,10-15,10.008675042855414,cinque,0,-0.08559814453125,17.759375,0.91016845703125,-1.11104248046875,carla_p5v1_pdm
324810-0013667,10-15,10.008675042855414,cinque,1,-0.016629943847656002,14.29375,0.702333068847656,-0.534092712402343,carla_p5v1_pdm
324810-0013667,10-15,10.008675042855414,cinque,5,0.07362548828125,22.76125,0.41918701171875,-0.1190673828125,carla_p5v1_pdm
324810-0013667,10-15,10.008675042855414,lebowski,0,0.28759765625,21.914375,2.34513671875,-2.84134765625,carla_p5v1_pdm
324810-0013667,10-15,10.008675042855414,lebowski,1,0.155947265625,17.25625,1.884052734375,-1.306376953125,carla_p5v1_pdm
324810-0013667,10-15,10.008675042855414,lebowski,5,0.06435546874999999,24.65375,1.25451171875,-1.06443359375,carla_p5v1_pdm
2425211-0008979,10-15,10.024112599761601,cinque,0,0.79423828125,23.77125,0.9744726562500001,-1.181982421875,carla_p5v1_pdm
2425211-0008979,10-15,10.024112599761601,cinque,1,0.62736328125,21.22,0.6758398437500001,-0.959228515625,carla_p5v1_pdm
2425211-0008979,10-15,10.024112599761601,cinque,5,0.53859375,20.27625,1.107421875,-0.150410156249999,carla_p5v1_pdm
2425211-0008979,10-15,10.024112599761601,lebowski,0,0.6887890625,22.158125,2.1019921875,-1.49140625,carla_p5v1_pdm
2425211-0008979,10-15,10.024112599761601,lebowski,1,0.52537109375,19.791875,1.49345703125,-1.63919921875,carla_p5v1_pdm
2425211-0008979,10-15,10.024112599761601,lebowski,5,0.6696093750000001,23.061875,1.747734375,-0.9674804687499999,carla_p5v1_pdm
2425210-0007788,10-15,10.002859049023508,cinque,0,0.98328125,28.6875,0.6578515625,-0.9632727050781251,carla_p5v1_pdm
2425210-0007788,10-15,10.002859049023508,cinque,1,0.9890625,28.124375,0.331093749999999,-0.732421875,carla_p5v1_pdm
