perturbation,window,route,arm,frames,covered,cte_rms,cte_p95,cte_max,cte_mean,course_p95_deg,body_p95_deg,beta_p95_deg,beta_hat_p95_deg,body_minus_beta_hat_p95_deg,course_nan_frames,speed_ref_err_rms,mean_speed,lat_acc_p95,steer_rate_p95,steer_max,saturated_frac,reference_max_dev_m,post_cte_rms
p05,27494,27494,slipack-k0,71,True,0.19416710008659896,0.3331809557205105,0.33496753905676885,-0.15050066332869408,2.0994826746579918,3.49760022822592,3.933229374039101,4.0267928010760805,2.4252568951324776,0,0.12067651136520947,7.907660285606355,7.183275113640924,0.6234904801582919,0.32661669230815,0.0,0.0006973595328822053,0.2348588230732191
p05,27494,27494,slipack-kfix,70,True,0.08238058255432226,0.14148133004190158,0.15016242993903672,-0.06744584873978635,2.0228122508690514,4.824115993007891,4.095629288803485,4.193859722593666,2.396199425728511,0,0.12271977784388696,7.906959308997239,7.557276742363698,0.6300791151140793,0.34416186038175933,0.0,0.0006973595328822053,0.04525400252848417
p05,27494,27494,prod-truth,71,True,0.3199528334252576,0.4975441572493515,0.5061796937344926,-0.22520280960378897,4.563851210520468,4.215141819904559,3.988287524737231,4.021406649810725,4.7280558106678825,0,0.12144982689118809,7.903103766228329,7.194831188366205,0.567854333022914,0.3199329808111808,0.0,0.0006973595328822053,0.06169396326758699
p05,27494,27494,slipack-truth,70,True,0.04004852558061359,0.06565208166216056,0.07700259815995462,0.0322603530897199,0.7957232896050598,4.03870267401957,3.9656537185623164,4.074980382987113,1.0321725217123159,0,0.12168907498324338,7.906539681659665,7.429423215359914,0.6497889743333002,0.3304313821947485,0.0,0.0006973595328822053,0.01652425360995981
p05,17569,17569,prod-k0,53,True,0.3139831945309733,0.634148020074727,0.7704144629328652,-0.044793112222306496,9.523288992644233,7.20973234524041,4.159186298837938,4.152174155128134,9.134029955649861,0,0.17018748385478422,7.8761300063944955,7.776241533244332,2.0,0.399382814795614,0.0,0.0006422693503205054,0.17514215178204795
p05,17569,17569,prod-kfix,53,True,0.3114176720619248,0.5587365585162234,0.6834368704340553,0.009952340197449014,10.364641578206397,7.439259310093915,4.2455299393332435,4.2100029943253565,10.132324462198488,0,0.17792512925686052,7.8745177932728225,7.940213387183699,1.9585505881085516,0.40824070894869213,0.0,0.0006422693503205054,0.19042813943488704
p05,17569,17569,slipack-k0,53,True,0.16847175720344754,0.34785557609283085,0.43518861392423547,0.007292075659981663,3.9227503992863375,2.4105348516766694,5.48377572423766,5.458892036780804,4.154826866195634,0,0.22142744045458373,7.877510481591055,10.350122898353307,2.0,0.5532971308900942,0.0,0.0006422693503205054,0.03538196369982329
p05,17569,17569,slipack-kfix,52,True,0.16514073582465436,0.26023123963672024,0.34622627680410184,0.06817743193991058,5.640041982595271,2.9655152049549196,5.648677995946323,5.565442507503674,6.007666485460223,0,0.23897699591992635,7.876741792205534,10.875161694397885,2.0,0.5722576211821112,0.0,0.0006422693503205054,0.11019935395499551
p05,17569,17569,prod-truth,53,True,0.32871526447988314,0.6419088577807803,0.7689351693978124,-0.07862558593403954,11.27644007063077,8.400555846531141,4.3157223790929145,4.275502292354679,10.966709471974859,0,0.17863406787109842,7.872285192000355,7.928971246912248,1.981093158882502,0.40990401225258916,0.0,0.0006422693503205054,0.20484576693337347
p05,17569,17569,slipack-truth,54,True,0.15980687029635127,0.27419165239487736,0.28790918376341385,0.031123601660789823,7.733688695386415,3.594292549304913,5.922565857447913,5.764969051823286,7.958041278326376,0,0.2623728229727142,7.871942011479262,10.836531430751156,2.0,0.6154467673777131,0.0,0.0006422693503205054,0.021090551660926844
p05,27515,27515,prod-k0,65,True,0.4703737817664974,0.8571004881527092,0.8720733131524743,0.3008800277809215,5.6474117043471095,5.3991442406407595,4.7207106422378216,4.877391675700488,5.840264775977209,0,0.15129875525580558,7.878258953608105,8.083341672572843,0.6960002354242961,0.39652171178747414,0.0,0.0006608412083998735,0.2855601371235797
p05,27515,27515,prod-kfix,64,True,0.36130519056646293,0.6810228985621694,0.695325587285381,0.19220383446212447,6.314670186345706,6.513072946256009,4.8270626892360875,4.984901537478194,6.42463175206626,0,0.15313364245959787,7.877090934988347,8.292253770403882,0.6944197291009607,0.4011525946728397,0.0,0.0006608412083998735,0.1028834166701368
p05,27515,27515,slipack-k0,63,True,0.15760147662202612,0.26487342331618374,0.26693573516300323,0.005796524932522435,2.130990230314623,3.0084951480800584,4.8089246911863714,4.804776187259427,2.117867603263289,0,0.1545241432807999,7.879572791128534,8.327880773307017,1.043231695259712,0.4066764451459036,0.0,0.0006608412083998735,0.1940436309188731
p05,27515,27515,slipack-kfix,63,True,0.14105786639306786,0.23349390531793401,0.2395735041921687,-0.11634852773005809,1.3828369397388172,4.029319264654703,4.912815271749142,4.882417764536617,1.5249240565986268,0,0.15554129365342292,7.8795789189558825,8.458703671047251,1.086438069811167,0.41187015418002415,0.0,0.0006608412083998735,0.060894754001901134
p05,27515,27515,prod-truth,65,True,0.3946200898249968,0.7038941573050408,0.7243283856365231,0.284800349136491,6.1705277577626525,6.211517672394711,4.851210415931473,5.006307933185705,6.2165554452799086,0,0.14858172054912228,7.882434895591809,8.263287468931539,0.6737191734376817,0.40194329197262596,0.0,0.0006608412083998735,0.09618026657730158
p05,27515,27515,slipack-truth,63,True,0.03947791753086423,0.06711097186556692,0.07741991178165157,-0.024262898527084013,1.4890441840446527,4.699165212412035,4.849421475866075,4.994504849999279,1.852598730329322,0,0.15563648074431738,7.880164408837455,8.508077057921888,0.9831369188369106,0.40756382565663996,0.0,0.0006608412083998735,0.016140597130518068
p05,2881,2881,prod-k0,78,True,0.41900483155490953,0.7073095918619977,0.7201449813420385,-0.3427483271272222,5.89827470942259,5.444866541389911,4.326281715359682,3.751639298026075,5.563308993672147,0,0.07532314944235027,5.982275295149685,6.873202519526748,0.9140287587014901,0.5123359690561059,0.0,0.0006048743625210363,0.0988813992398001
p05,2881,2881,prod-kfix,78,True,0.344382959881481,0.6000015755031556,0.6086264567823669,-0.28001659704498605,6.1200598343383374,6.155889995284928,4.379024234449951,3.8157844472772835,6.114267948545983,0,0.07735444697614809,5.982530245969333,7.302419470777682,0.9378915026885575,0.515049484018918,0.0,0.0006048743625210363,0.06453860301155658
p05,2881,2881,slipack-k0,76,True,0.18226543629793965,0.30703706944001863,0.3116813602438669,-0.1565269720729728,2.531597273713018,4.138575123674592,4.3770644518781765,3.8763748857660048,2.4034630126801133,0,0.09082500388717052,5.9853214159995005,6.37885120273083,0.9488632656991643,0.5181511860876765,0.0,0.0006048743625210363,0.09869644428339272
p05,2881,2881,slipack-kfix,76,True,0.09819186983350206,0.14880565506300736,0.15282988133185654,-0.09046182963671746,2.451184705091407,5.156845581050476,4.446734931410262,3.9579807104081346,2.6383460175741007,0,0.0935818466124086,5.985969420363442,6.4838451733364435,1.0204710251192046,0.5289381832936828,0.0,0.0006048743625210363,0.03438558031614115
p05,2881,2881,prod-truth,77,True,0.2884472207476594,0.5312701184597719,0.5459424978532439,-0.20112587683758468,6.1343743827251505,6.233470379657933,4.347592547966945,3.778756126795649,6.208795388515313,0,0.07730918410109038,5.982233727782161,7.302733451469453,0.867940114669304,0.5010750282059054,0.0,0.0006048743625210363,0.037307891371231194
p05,2881,2881,slipack-truth,76,True,0.03475384643362008,0.06829486415139281,0.07814108255454728,-0.0032146821028238098,2.6654991929562826,4.860055307095685,4.369717038670913,3.898583320458133,3.037930363321749,0,0.0888693242573507,5.986319323912851,6.381498074373026,1.11679099360048,0.5101754026262856,0.0,0.0006048743625210363,0.009913708001179185
p06,24240,24240,prod-k0,118,True,0.19398724211389057,0.28830783305194374,0.2919458549836848,-0.1780969307680896,1.1168666803452965,1.7734473462713167,1.0062693752195457,1.043388536379112,1.1451828979009604,0,0.15305220388379603,7.882999697162686,1.9232734764594033,0.19777735704558763,0.08524819337356573,0.0,0.0,nan
p06,24240,24240,prod-kfix,117,True,0.1436762506817978,0.23139265266938305,0.23651033933504095,-0.10255968926586738,1.0088382142947692,1.8455598748248006,1.0140290912160308,1.0463761857707155,1.0211419399492854,0,0.15369090677092018,7.882100318983143,1.9041756452971415,0.19939099755083184,0.08676425920882688,0.0,0.0,nan
p06,24240,24240,slipack-k0,117,True,0.12078529217023441,0.18349929677915633,0.20613580700073536,-0.09026239463736288,0.9980770865016552,1.7895321448390857,1.0253655551360452,1.0636411321593597,1.0406510288503907,0,0.15362897920226473,7.882325976676791,2.011521812395352,0.3277587607396794,0.08441323011574496,0.0,0.0,nan
p06,24240,24240,slipack-kfix,117,True,0.11383017796131097,0.15230159585626088,0.2009145480668467,-0.013888445366944883,1.068458027115929,1.8595370913084879,1.019059214455973,1.0663571622379182,1.1070779116818183,0,0.15362538936705677,7.882332867390133,2.047288343901868,0.3225025378041183,0.08573527731896918,0.0,0.0,nan
p06,24240,24240,prod-truth,117,True,0.07400342484830193,0.09133645529722582,0.09310604624054084,-0.0664597002430359,0.7595444486551741,0.9486254248510761,0.9250278886591843,0.9560494542279901,0.7949305910550548,0,0.15418962547889914,7.88176659293358,1.7250140321186518,0.08285399579804144,0.07154009003896405,0.0,0.0,nan
p06,24240,24240,slipack-truth,117,True,0.021505388978185228,0.026350427277824263,0.026872061847312237,0.02050553705079227,0.13227220111405694,0.9629575241278076,0.886748313333851,0.9292225252083526,0.19601119776076506,0,0.15351435744326924,7.882208000572705,1.8488608513691511,0.142980411828105,0.07179391461140487,0.0,0.0,nan
p06,26966,26966,prod-k0,70,True,0.4724973054062894,0.7079184498756641,0.7157443834941493,0.37694914230378856,6.007072637131903,3.7665688385269775,4.608832406306742,4.649660507004379,6.044436526545937,0,0.14674721535562374,7.88570622456142,8.345216477140315,0.7365009102955427,0.38609433564931944,0.0,0.0,0.2945527537593518
p06,26966,26966,prod-kfix,70,True,0.33599277745949196,0.5752109297026463,0.5858191782356452,0.2695637108187101,5.265450991423853,5.108535471485948,4.7329537087076545,4.763972442453202,5.3195108203568955,0,0.14787825970419977,7.885604091485102,8.536844948253774,0.7173358748954403,0.3950802473612307,0.0,0.0,0.07798383242671754
p06,26966,26966,slipack-k0,69,True,0.138979240008928,0.29367538670683085,0.31224910252858984,0.08973448256565897,1.4291731606187223,3.784708394082156,4.940233704548973,5.004782738399822,1.5076225080547827,0,0.15138442151406992,7.889679473542584,8.932726935370585,0.7063986662188309,0.43480984706974596,0.0,0.0,0.26382322908795464
p06,26966,26966,slipack-kfix,68,True,0.07812173909686718,0.13624472618705524,0.15139695698101313,-0.030529330042072506,1.9282673461610174,5.022525771317143,5.091138612138988,5.174770980539835,2.0423084286903985,0,0.1544540107857255,7.888808674555476,9.33936804050963,0.7326101406764078,0.4526498046661114,0.0,0.0,0.08874870188126063
p06,26966,26966,prod-truth,70,True,0.36562763414831173,0.631929219056415,0.6428088728961644,0.26544951648247456,6.083306359936119,5.375532329332664,4.830905107190874,4.8379133834830474,6.231691991896708,0,0.1491673192969516,7.885295069131342,8.767605687421142,0.7312876661478783,0.40204608077653525,0.0,0.0,0.0478710097281501
p06,26966,26966,slipack-truth,68,True,0.04626402287888573,0.09652380619242802,0.10771498262139065,-0.03330007157990187,1.370123920540803,4.806644404111992,5.202942892007533,5.305670531081252,1.6059448199982782,0,0.1579684685079239,7.888808176798299,9.582170590601876,0.8045380682500718,0.46414507449329556,0.0,0.0,0.011771683633105866
p06,17563-S1,17563,prod-k0,70,True,0.2467980609958658,0.49396255696006475,0.6012975054100843,-0.09233809068486148,7.344276268525974,4.850021918658684,3.673754532552746,3.1801360394411367,7.1878304558257,0,0.13855594296482032,5.9670993489200725,6.976023973206602,2.0,0.5184795497384689,0.0,0.0,nan
p06,17563-S2,17563,prod-k0,71,True,0.305627804254269,0.6059860800065884,0.6825761496351015,-0.09285560177327933,9.95197782940869,7.493098683140076,3.6894991436571445,3.1533894628692214,9.755471433456677,0,0.1299997093408769,6.000020041899332,6.7859036323560415,2.0,0.5024080186338518,0.0,0.0,nan
p06,17563-S1,17563,prod-kfix,70,True,0.24385387859320481,0.4618994167882314,0.5543909263847995,-0.07063953100227387,7.927164994309959,5.519932211009699,3.6033742114454084,3.2454841845103637,7.753746117422552,0,0.1519662661920752,5.968292465039241,6.6692330628814,2.0,0.5291125448759196,0.0,0.0,nan
p06,17563-S2,17563,prod-kfix,71,True,0.30279757506811017,0.6262298761041398,0.7122998955659525,-0.12299678777780688,8.973211274272487,7.117678354907653,3.403704869447097,3.207292022715921,8.991396885870529,0,0.11934922679809808,6.000419816189563,5.934237214100959,2.0,0.5131641824859441,0.0,0.0,nan
p06,17563-S1,17563,slipack-k0,70,True,0.09294170531295148,0.1827982064152268,0.27546719192844915,-0.04906493513540726,4.3597857999644445,4.652593410309306,4.22377676685762,3.837001515686329,4.035951607217868,0,0.19047653458641436,5.973384605383544,7.894631985588202,2.0,0.6285613280960397,0.0,0.0,nan
p06,17563-S2,17563,slipack-k0,71,True,0.17279439415468395,0.33313156080725626,0.42122993107233253,-0.07208980756661777,6.4049106537660805,3.5512651059196827,4.213548198583553,3.692053198896887,6.198366819129589,0,0.19056150370270405,6.006770086179541,7.547450487203188,2.0,0.6290016136913137,0.0,0.0,nan
p06,17563-S1,17563,slipack-kfix,70,True,0.07402862963148577,0.13285714932837256,0.1796391060726318,-0.02624789290484509,5.316971678850626,5.447447280852728,4.59494721262205,3.9303388792204705,4.908561867824536,0,0.19746829392024592,5.976322466121883,8.29972838958476,2.0,0.6591464443669641,0.0,0.0,nan
p06,17563-S2,17563,slipack-kfix,71,True,0.15356579411695798,0.3062732717926343,0.3490134512410461,-0.052601285250241096,7.407102407352397,4.188846326377245,4.572372120891288,3.855201359350095,6.880658640630173,0,0.19596388254034602,6.010442885128148,7.9788524501644424,2.0,0.6459551534328313,0.0,0.0,nan
p06,17563-S1,17563,prod-truth,70,True,0.22082335838805922,0.3755664235701448,0.47692414738585776,-0.021739935679599687,7.34904356768838,4.88928165762351,3.5522857210769927,3.219434336858251,7.075463538244431,0,0.13617596792893966,5.9678796169667105,6.493267108558328,2.0,0.5389258403556678,0.0,0.0,nan
p06,17563-S2,17563,prod-truth,72,True,0.2658975643094225,0.4655942541291481,0.5535028567116631,-0.037137010346487705,9.268264065919226,6.580674495746528,3.489699361258805,3.123008080391215,8.952167607073177,0,0.1283786554877995,6.0014671734994165,6.434802084854579,2.0,0.5313476878725304,0.0,0.0,nan
p06,17563-S1,17563,slipack-truth,70,True,0.07941039352244454,0.14924507791751196,0.20190024457323033,0.011907774764757458,5.83976195739711,4.885957041544392,4.310841273367869,3.922390038372656,5.439583450581148,0,0.20999130699619442,5.974867948948764,8.127664203112278,2.0,0.6749082897739516,0.0,0.0,nan
p06,17563-S2,17563,slipack-truth,71,True,0.11166267327889703,0.2100599344613978,0.23626362427001496,-0.017732977901847247,6.998635597491472,4.3158212482208,4.4163849279530325,3.9281900345941727,6.839876269364865,0,0.22001458496969203,6.0111055299861995,8.068521121592376,2.0,0.6635304763137859,0.0,0.0,nan
p06,25358,25358,prod-k0,155,True,0.26236443266099485,0.3482258648601135,0.3535540603440743,0.25034886594889333,1.582144675820732,2.410297625952142,1.0178657435165575,1.06753419186405,1.5907208868784903,0,0.11438829870879334,7.921941994503783,2.0139385879716363,0.24266026871772078,0.08493413630078164,0.0,0.0006309598039688885,0.1298533519591368
p06,25358,25358,prod-kfix,154,True,0.17393737359947248,0.2556675978384819,0.26057657016890984,0.14931958278405993,1.6842480570231155,2.4967850753547953,1.0239223454801276,1.0791003430099668,1.691400416195739,0,0.11461379560937161,7.921561301658732,2.0263268765280325,0.2241196794396254,0.08581829049669162,0.0,0.0006309598039688885,0.04014928509346339
p06,25358,25358,slipack-k0,154,True,0.16077186596999615,0.23811181018863592,0.2434576562624876,0.14209808155448814,1.6538267835821099,2.536484395075514,1.047092531766721,1.1044340839387545,1.6251173702027164,0,0.1147904080001986,7.921773015308199,2.257069326243233,0.3241613029780364,0.08888567579674361,0.0,0.0006309598039688885,0.03884022837333475
p06,25358,25358,slipack-kfix,154,True,0.09511999526046783,0.1485640603443236,0.15691139716565877,0.04019663952079665,1.7445926481652774,2.636405091166271,1.060156573665229,1.1215111117140477,1.7515357552710973,0,0.11468020426603551,7.921819295246111,2.247177358780581,0.3183560779322892,0.0900377746464322,0.0,0.0006309598039688885,0.10604000920607372
p06,25358,25358,prod-truth,154,True,0.08788902063844196,0.093833442873064,0.09818813496901553,0.08773167489155108,0.19953409371630784,0.9993158746389881,0.9003073262814638,0.9329994345815839,0.20758296601438658,0,0.11495434212104101,7.921452818820115,1.7160969677201585,0.03314831494973074,0.07266617483598302,0.0,0.0006309598039688885,0.0813253739334089
p06,25358,25358,slipack-truth,154,True,0.019938007280398466,0.02710239881048868,0.029329336825981597,-0.019447790566760964,0.1436807557661794,0.9979247653509518,0.8886036912146551,0.9356608902550831,0.1701534368368172,0,0.11476783938653862,7.921802183155812,1.8510662781156153,0.14084883760073202,0.06905212309237013,0.0,0.0006309598039688885,0.021884098860257356
p06,2084,2084,prod-k0,77,True,0.362294319236712,0.6245821055030569,0.6382082381025612,-0.3057850421756812,5.4850196980117065,5.426752730453484,4.190952911036606,3.7807847725419217,5.46722127346257,0,0.07998193962116737,5.984320915259978,6.29136172444132,0.8462881414656449,0.5001580824922077,0.0,0.0006062746651270398,0.07768920056872625
p06,2084,2084,prod-kfix,77,True,0.2974617953856099,0.5229785954130495,0.5415926537069453,-0.24940584797024615,6.327891105890228,6.460955334355015,4.226729694786462,3.807205819188815,6.335030090572696,0,0.08119344047408707,5.984578027303321,6.295852276421603,0.8603450305992998,0.5026067891802591,0.0,0.0006062746651270398,0.10903076741075814
p06,2084,2084,slipack-k0,76,True,0.12939843466278889,0.19032906640614428,0.19689796299050338,-0.11878556247351767,1.879960640955396,4.3479171180767935,4.3064295355649875,3.8056367996062015,2.2030755851980786,0,0.0897939459462701,5.987338990374874,6.272643356549018,1.0214819464089138,0.5032289438360673,0.0,0.0006062746651270398,0.04935138326438668
p06,2084,2084,slipack-kfix,76,True,0.07923151297298195,0.15469517643875105,0.1609765605276297,-0.05207874369566308,3.078801976188508,5.333748819457028,4.4216091686298995,3.746423128967664,3.4989173225861876,0,0.08868473653172315,5.988409074081758,7.270677594894219,1.0445672872900655,0.5032716284021822,0.0,0.0006062746651270398,0.07490978288559522
p06,2084,2084,prod-truth,77,True,0.28833138923222557,0.532361132209698,0.548814370019475,-0.20003480917612051,6.277807772474705,6.411687917683475,4.359996144949167,3.777013315561363,6.326370875525146,0,0.07931391935746708,5.9857504247313935,7.375013625285723,0.8806504007462266,0.5028952501547631,0.0,0.0006062746651270398,0.038300031211217715
p06,2084,2084,slipack-truth,76,True,0.03580755367710602,0.07052757990661929,0.07668588551150422,-0.0049840425562443745,2.6902064036497535,4.936179908176342,4.362159957805794,3.9652234450709334,3.023492865192175,0,0.09105583072279705,5.988974176176248,6.498137880460797,1.1684986057425983,0.506995206919905,0.0,0.0006062746651270398,0.010582390288224204
p06,23695,23695,prod-k0,54,True,0.3135216353378233,0.5786417288617142,0.6931610954648545,-0.11608326950795486,9.45947967882543,7.6125095387170205,3.8222561105084387,3.834716761071118,9.514065329697942,0,0.09295159474390619,7.965528139758015,6.839223344396936,1.7844564119951802,0.38513625164478404,0.0,0.000616055379773668,0.24777296450158737
p06,23695,23695,prod-kfix,54,True,0.3121516370278196,0.5418233759894101,0.646483031282536,-0.09463286399967502,10.129326707491922,7.861566125672152,3.897159660669486,3.9017778661118303,10.031865633851746,0,0.09586792180222703,7.965625446229507,7.1301665852185305,2.0,0.39802951006325454,0.0,0.000616055379773668,0.20376822404491715
p06,23695,23695,slipack-k0,54,True,0.15523472765269253,0.30113847069310506,0.40812573764690924,-0.0732291286274763,3.5816634692646074,2.8230420712313955,4.7505612292760455,4.878486951907426,3.6805582788474394,0,0.1226817644525459,7.967527367232377,8.799539831135737,2.0,0.48631125789919233,0.0,0.000616055379773668,0.10398846839801297
p06,23695,23695,slipack-kfix,55,True,0.13145171784307716,0.19743455226022166,0.26873202403565943,-0.035630880100371576,3.83815525035639,2.9714314414654264,5.034798301936266,5.083406372095497,4.308289038653413,0,0.13977179959210234,7.969624186720924,8.966324308144074,2.0,0.5015032151047571,0.0,0.000616055379773668,0.024926249314476227
p06,23695,23695,prod-truth,54,True,0.27421217471940845,0.4502563454507457,0.5560027594865717,-0.02782444397647878,9.06735211409825,6.637578539459218,4.134014341897984,4.141345246236752,8.9913529074916,0,0.1002509010327412,7.967368013492402,7.296032886358884,1.9999999999999998,0.41210077038967025,0.0,0.000616055379773668,0.18290863285055828
p06,23695,23695,slipack-truth,55,True,0.08565863823452922,0.15783262262646225,0.22516681558468682,0.018684555065290022,3.6091662758888576,4.070463070737172,5.322243435667806,5.398594367173531,4.171400981052929,0,0.15341739713614042,7.9704633765116775,9.553966965630192,2.0,0.5331544922725823,0.0,0.000616055379773668,0.015057128937442887
p06,27506,27506,prod-k0,81,True,0.42172924947460566,0.7352059581547344,0.7502261466587484,0.33095288195690264,5.735850887385794,5.9587718995018975,4.058887540306102,3.5643239081009663,5.817456674503603,0,0.06777023701083305,5.9828040128850475,5.691165765911096,0.8199052678100769,0.47985946042430966,0.0,0.0006557169186694086,0.12347288225874116
p06,27506,27506,prod-kfix,80,True,0.34789430283190237,0.6202077165535785,0.6385001808620668,0.2739537158428491,5.921720449602534,5.920070943642514,3.983094643650223,3.5922342055893974,6.06573732794445,0,0.06832683498767414,5.983082575043966,5.677669880880106,0.8239057978504335,0.4782620787579206,0.0,0.0006557169186694086,0.10668045209053954
p06,27506,27506,slipack-k0,79,True,0.19848272692925337,0.34772664251908064,0.3524096229169378,0.15597282913710372,2.5730103939989672,3.2204580791593798,4.034766934585016,3.4967850244870524,2.262444455875882,0,0.0759391656708277,5.9846363033329,5.864766730766231,1.0128547778692716,0.48236671345606913,0.0,0.0006557169186694086,0.10589283250878603
p06,27506,27506,slipack-kfix,79,True,0.11143869343733737,0.2085822505401195,0.21709728435951503,0.092303551468197,2.098264030523492,3.986907969530545,4.000610537911174,3.524627606305553,2.4416871324387808,0,0.07542673458627845,5.984988300051912,5.885200941485004,1.0217748333047787,0.478529779217182,0.0,0.0006557169186694086,0.06604493850133412
p06,27506,27506,prod-truth,80,True,0.2569246255420832,0.4745022892688786,0.49701967687448667,0.17588196287724975,5.604377853682652,5.612274977776009,4.104905056480058,3.617896838495101,5.689756341400314,0,0.06986047327508996,5.982967118706388,5.87497453733896,0.8319297841452102,0.47044454776892314,0.0,0.0006557169186694086,0.04211885603507622
p06,27506,27506,slipack-truth,79,True,0.027973856197164772,0.05939728269837956,0.06547191040931577,-0.002412999029431551,2.1185123904950895,4.224952053434057,4.214645320124762,3.5006703590061155,2.454124832863453,0,0.07513444695195806,5.986087429347716,6.412441832592171,0.968120459467473,0.4645311315102767,0.0,0.0006557169186694086,0.004864073724348891
p06,27494,27494,prod-k0,72,True,0.44999556823937314,0.6786360505359662,0.6916874374177094,-0.36189839870337315,4.5866239451840505,4.468655032037854,3.8690298137180887,3.909849038624189,4.699881587561572,0,0.1190448653865897,7.904800374187131,7.1383780768122,0.5658166778016761,0.31031783819083947,0.0,0.0006973595328822053,0.17835796560032552
p06,27494,27494,prod-kfix,72,True,0.3303911672498296,0.4984349948953219,0.5091768424037231,-0.2865008529913481,4.633456833389633,4.6597917563286275,3.9704057803538064,3.9969885360565685,4.70986806983297,0,0.119911229200234,7.904605695666634,7.341474785848985,0.5724178707353208,0.3169542869955357,0.0,0.0006973595328822053,0.11084415332800537
p06,27494,27494,slipack-k0,70,True,0.13683090240451887,0.2529677910404464,0.25880797365808733,-0.11818180846268686,1.0814902064064125,3.2105783786197803,3.822569482596974,3.9262473946186067,1.1159145015786973,0,0.11970217534847569,7.9065404898791245,6.890156088229135,0.6327272884061638,0.3184791483283173,0.0,0.0006973595328822053,0.11651526810563696
p06,27494,27494,slipack-kfix,70,True,0.09531653563385037,0.16838274310352594,0.1720221332401241,-0.03315382709538077,1.495303160611101,5.041532619133733,3.979440940484518,4.075142331327397,1.5420460373124043,0,0.1207253042583317,7.90669974939895,7.156877461379231,0.6825009147503438,0.33649669806111154,0.0,0.0006973595328822053,0.08849446456541359
p06,27494,27494,prod-truth,71,True,0.3203159498108095,0.4974965537334909,0.5064748211128381,-0.22488718561429683,4.566477188196771,4.217923466523445,3.9887155619008325,4.023529452802817,4.741364008487082,0,0.12152561941136215,7.9030153772810285,7.194728033685923,0.5729102369870955,0.32008980927795544,0.0,0.0006973595328822053,0.061895053538979755
p06,27494,27494,slipack-truth,70,True,0.040633563909809836,0.06606314341380995,0.07559971683682372,0.03273948783088224,0.7827396267930126,4.031502022630848,3.9675810964683436,4.055629121246863,1.0756901588760155,0,0.12155741085013619,7.906525035184251,7.091229927621113,0.6499230469790523,0.33220940819637945,0.0,0.0006973595328822053,0.016648196487720774
p06,17569,17569,prod-k0,53,True,0.3254551928042488,0.6673353195844014,0.8027571611222798,-0.06100724897835644,9.001123820967234,6.6209662629746155,4.1519309399446,4.201421494596744,8.757244615278681,0,0.17302910199979563,7.877218651999846,7.857525571151877,1.8716835450310914,0.3904253977894281,0.0,0.0006422693503205054,0.11564092519389223
p06,17569,17569,prod-kfix,53,True,0.3188678225342535,0.6386842915768348,0.7750387850831524,-0.03702951526046205,9.829690827287868,7.0117944527250975,4.244563292878421,4.228570132823585,9.554635354702407,0,0.17547144610921475,7.8758911348336555,7.872578896151305,1.9417457953061035,0.39963678236259437,0.0,0.0006422693503205054,0.13250450416178894
p06,17569,17569,slipack-k0,53,True,0.18617433757731247,0.35185068525251495,0.44800302890013016,-0.007725400859334976,4.458925442587218,2.5947214792646265,5.6273869774579905,5.521273897917036,4.5046565833234125,0,0.22811497962798005,7.8777420884854115,10.599402110275577,2.0,0.5795634632015132,0.0,0.0006422693503205054,0.06281716846702849
p06,17569,17569,slipack-kfix,53,True,0.1681408420681382,0.2625145456146837,0.3401559307184637,0.05765992143000698,6.262707438342835,3.8143623084853973,5.906727140946765,5.746556409352615,6.571361784916922,0,0.25203879073221347,7.876663722884506,11.337799365967719,2.0,0.6070260036898988,0.0,0.0006422693503205054,0.1385385928550244
p06,17569,17569,prod-truth,53,True,0.33279377077375477,0.6571222100486255,0.7787267856075812,-0.08721075474794661,11.386531150856808,8.489072276188606,4.270857444806995,4.263509369271743,11.09909219964341,0,0.18029333181279372,7.871678629682026,7.759096317345695,2.0,0.41028975970162385,0.0,0.0006422693503205054,0.20282029513040345
p06,17569,17569,slipack-truth,54,True,0.1532520923216073,0.2632859393851492,0.26774349625414173,0.021718383073322203,7.327122700671226,3.360440752813872,5.9474592078784765,5.733803681274672,7.534199785818722,0,0.2557915295381259,7.87668048283917,11.256591503389624,2.0,0.6073274284420386,0.0,0.0006422693503205054,0.02024436369729955
p06,27515,27515,prod-k0,65,True,0.47827136924646124,0.8213357121845821,0.8333327196564638,0.3783834159206914,4.670601441053646,3.816134410979788,4.808360194175623,4.88931653826221,4.8761922702979,0,0.15374686938920545,7.876758842908413,8.268927750270898,0.6576006830293784,0.41135314944624624,0.0,0.0006608412083998735,0.3647278665918237
p06,27515,27515,prod-kfix,65,True,0.3560853588579163,0.6336435728404302,0.6474711021265672,0.27440607231404074,4.876536366943543,4.91927329987891,4.896545395615419,4.874118716182083,4.980690203570146,0,0.1523938662476879,7.877863132525798,8.848267781805303,0.7374907976488304,0.4108451252580552,0.0,0.0006608412083998735,0.11362009716844305
p06,27515,27515,slipack-k0,64,True,0.13022291730389907,0.27965749559909187,0.3080402359903523,0.08136575516916152,1.410909575770094,4.360239163055494,4.973595852156735,4.939208988712364,1.495380089948292,0,0.15314235553063327,7.881292000011797,8.496913559075658,0.9214921326775428,0.418605046473686,0.0,0.0006608412083998735,0.28727343369241826
