window,arm,station_m,n,cte_median,cte_q25,cte_q75,course_median_deg
27515,prod-k0,24.0,10,0.09378,0.00562,0.12541,0.8419
27515,prod-k0,25.0,10,0.07571,0.00188,0.12399,0.5567
27515,prod-k0,26.0,10,0.05383,-0.00067,0.122,0.332
27515,prod-k0,27.0,10,0.03845,-0.00206,0.11705,0.39
27515,prod-k0,28.0,10,0.04037,-0.02932,0.10382,0.1069
27515,prod-k0,29.0,10,0.03637,-0.03551,0.07564,-0.7572
27515,prod-k0,30.0,10,0.02039,-0.04776,0.03148,-1.4801
27515,prod-k0,31.0,10,0.00629,-0.03664,0.03632,-2.431
27515,prod-k0,32.0,10,0.02901,0.01354,0.08253,-3.5312
27515,prod-k0,33.0,10,0.11318,0.08648,0.15089,-4.5954
27515,prod-k0,34.0,10,0.18399,0.15297,0.23679,-5.1568
27515,prod-k0,35.0,10,0.26436,0.23369,0.32874,-5.3527
27515,prod-k0,36.0,10,0.37373,0.31252,0.43462,-5.4073
27515,prod-k0,37.0,10,0.47225,0.39625,0.53975,-4.9482
27515,prod-k0,38.0,10,0.54729,0.4678,0.62281,-4.4065
27515,prod-k0,39.0,10,0.61582,0.55971,0.7016,-3.8255
27515,prod-k0,40.0,10,0.68527,0.62819,0.77208,-3.2481
27515,prod-k0,41.0,10,0.75834,0.69035,0.82773,-2.0186
27515,prod-k0,42.0,10,0.84219,0.76409,0.87886,-0.5301
27515,prod-k0,43.0,10,0.91013,0.8478,0.93058,1.0271
27515,prod-k0,44.0,10,0.9083,0.87284,0.94069,2.0875
27515,prod-k0,45.0,10,0.85662,0.84914,0.88948,3.4147
27515,prod-k0,46.0,10,0.79165,0.77312,0.80331,4.6506
27515,prod-k0,47.0,10,0.70983,0.6991,0.7178,5.1219
27515,prod-k0,48.0,10,0.61971,0.58901,0.6383,5.4545
27515,prod-k0,49.0,10,0.52274,0.49241,0.55265,5.4385
27515,prod-k0,50.0,10,0.42158,0.39907,0.46889,5.0408
27515,prod-k0,51.0,10,0.33599,0.31142,0.39204,4.4665
27515,prod-k0,52.0,10,0.26023,0.23536,0.32587,3.9078
27515,prod-k0,53.0,10,0.19617,0.16713,0.27055,3.2901
27515,prod-k0,54.0,10,0.14597,0.10959,0.22593,2.5583
27515,prod-k0,55.0,10,0.10653,0.06392,0.1929,2.0242
27515,prod-k0,56.0,10,0.07675,0.03176,0.16599,1.4857
27515,prod-k0,57.0,10,0.05284,0.0111,0.13518,1.0899
27515,prod-k0,58.0,10,0.03376,0.0058,0.1153,0.8126
27515,prod-kfix,14.0,10,0.11407,-0.02962,0.13659,0.1796
27515,prod-kfix,15.0,10,0.11189,-0.01189,0.14107,0.2383
27515,prod-kfix,16.0,10,0.10222,0.0112,0.1443,0.2812
27515,prod-kfix,17.0,10,0.09607,0.0269,0.15147,0.3175
27515,prod-kfix,18.0,10,0.07552,0.0268,0.14701,0.492
27515,prod-kfix,19.0,10,0.05326,0.00965,0.13592,0.6303
27515,prod-kfix,20.0,10,0.03453,-0.01516,0.12316,0.783
27515,prod-kfix,21.0,10,0.01566,-0.03058,0.10058,0.8005
27515,prod-kfix,22.0,10,0.01432,-0.04742,0.07812,0.7792
27515,prod-kfix,23.0,10,0.01664,-0.05637,0.05583,0.7627
27515,prod-kfix,24.0,10,0.01398,-0.06827,0.05021,0.6421
27515,prod-kfix,25.0,10,-0.00412,-0.07204,0.05789,0.2863
27515,prod-kfix,26.0,10,-0.02014,-0.06843,0.06292,-0.1032
27515,prod-kfix,27.0,10,-0.0119,-0.07161,0.06165,-0.0654
27515,prod-kfix,28.0,10,-0.00244,-0.09326,0.05605,-0.3059
27515,prod-kfix,29.0,10,0.00092,-0.0892,0.02957,-1.0661
27515,prod-kfix,30.0,10,-0.01378,-0.09319,-0.00407,-1.8684
27515,prod-kfix,31.0,10,-0.02588,-0.07345,0.01027,-2.7019
27515,prod-kfix,32.0,10,0.00082,-0.01678,0.05366,-3.5126
27515,prod-kfix,33.0,10,0.0884,0.05658,0.13533,-4.432
27515,prod-kfix,34.0,10,0.15836,0.12506,0.21591,-4.9463
27515,prod-kfix,35.0,10,0.23625,0.20064,0.29783,-5.0254
27515,prod-kfix,36.0,10,0.33302,0.2607,0.39399,-4.7007
27515,prod-kfix,37.0,10,0.40853,0.32329,0.46975,-4.251
27515,prod-kfix,38.0,10,0.46778,0.39094,0.54053,-3.5861
27515,prod-kfix,39.0,10,0.52243,0.45664,0.61697,-2.9305
27515,prod-kfix,40.0,10,0.56244,0.52778,0.67246,-2.2968
27515,prod-kfix,41.0,10,0.61861,0.57486,0.71483,-1.1838
27515,prod-kfix,42.0,10,0.67425,0.63158,0.74761,0.6938
27515,prod-kfix,43.0,10,0.7276,0.68305,0.76923,2.3728
27515,prod-kfix,44.0,10,0.7029,0.66513,0.74859,3.7961
27515,prod-kfix,45.0,10,0.63397,0.59738,0.66175,5.2318
27515,prod-kfix,46.0,10,0.54244,0.50443,0.55653,6.285
27515,prod-kfix,47.0,10,0.42883,0.38178,0.44683,6.4779
27515,prod-kfix,48.0,10,0.32036,0.26725,0.33526,6.3596
27515,prod-kfix,49.0,10,0.20367,0.1638,0.23864,5.8228
27515,prod-kfix,50.0,10,0.09676,0.07184,0.15068,4.9727
27515,prod-kfix,51.0,10,0.01255,-0.00762,0.07693,4.0782
27515,prod-kfix,52.0,10,-0.05255,-0.0717,0.01792,3.0848
27515,prod-kfix,53.0,10,-0.0964,-0.1219,-0.02065,2.0199
27515,prod-kfix,54.0,10,-0.12265,-0.15731,-0.04173,1.0256
27515,prod-kfix,55.0,10,-0.13205,-0.1758,-0.04861,0.2963
27515,prod-kfix,56.0,10,-0.12928,-0.17928,-0.04117,-0.3793
27515,prod-kfix,57.0,10,-0.11896,-0.1675,-0.03953,-0.7289
27515,prod-kfix,58.0,10,-0.10496,-0.14323,-0.03349,-0.9028
27515,prod-truth,14.0,10,0.08617,0.07549,0.10142,-0.0303
27515,prod-truth,15.0,10,0.08808,0.08001,0.10399,0.1197
27515,prod-truth,16.0,10,0.08645,0.08196,0.10189,0.3677
27515,prod-truth,17.0,10,0.09116,0.08652,0.10365,0.5259
27515,prod-truth,18.0,10,0.08957,0.08243,0.09622,0.6792
27515,prod-truth,19.0,10,0.07702,0.07142,0.08287,0.8058
27515,prod-truth,20.0,10,0.06269,0.05744,0.07112,0.884
27515,prod-truth,21.0,10,0.04756,0.04088,0.05924,0.8812
27515,prod-truth,22.0,10,0.03284,0.02736,0.04539,0.8193
27515,prod-truth,23.0,10,0.01987,0.01488,0.03123,0.7157
27515,prod-truth,24.0,10,0.00707,0.00266,0.01879,0.5853
27515,prod-truth,25.0,10,-0.00182,-0.00576,0.00921,0.4581
27515,prod-truth,26.0,10,-0.00844,-0.01237,0.00106,0.3301
27515,prod-truth,27.0,10,-0.0135,-0.01719,-0.00515,0.3029
27515,prod-truth,28.0,10,-0.02077,-0.02435,-0.0145,0.0862
27515,prod-truth,29.0,10,-0.03665,-0.04036,-0.03216,-0.5107
27515,prod-truth,30.0,10,-0.06616,-0.07058,-0.06318,-1.2759
27515,prod-truth,31.0,10,-0.07163,-0.07766,-0.06916,-2.2031
27515,prod-truth,32.0,10,-0.03405,-0.04237,-0.02703,-3.1761
27515,prod-truth,33.0,10,0.0342,0.02357,0.03922,-4.0348
27515,prod-truth,34.0,10,0.10587,0.0933,0.11404,-4.4579
27515,prod-truth,35.0,10,0.1818,0.17193,0.19287,-4.6099
27515,prod-truth,36.0,10,0.25711,0.24233,0.2762,-4.5504
27515,prod-truth,37.0,10,0.32509,0.30233,0.34664,-4.3251
27515,prod-truth,38.0,10,0.39589,0.37942,0.41419,-3.7959
27515,prod-truth,39.0,10,0.46885,0.44617,0.48908,-3.3883
27515,prod-truth,40.0,10,0.52217,0.49915,0.54315,-2.8771
27515,prod-truth,41.0,10,0.57184,0.54978,0.595,-1.8368
27515,prod-truth,42.0,10,0.64053,0.61539,0.66291,-0.0467
27515,prod-truth,43.0,10,0.68729,0.66173,0.71013,1.5415
27515,prod-truth,44.0,10,0.67439,0.65079,0.6968,2.9696
27515,prod-truth,45.0,10,0.61523,0.59287,0.63544,4.518
27515,prod-truth,46.0,10,0.52146,0.50319,0.54064,5.6783
27515,prod-truth,47.0,10,0.41834,0.40429,0.43351,6.0689
27515,prod-truth,48.0,10,0.31361,0.30397,0.32462,5.8777
27515,prod-truth,49.0,10,0.20944,0.20258,0.2171,5.3138
27515,prod-truth,50.0,10,0.12684,0.11866,0.12904,4.5159
27515,prod-truth,51.0,10,0.0532,0.0453,0.05926,3.6014
27515,prod-truth,52.0,10,6e-05,-0.00998,0.00625,2.6901
27515,prod-truth,53.0,10,-0.03939,-0.04902,-0.03332,1.8307
27515,prod-truth,54.0,10,-0.06462,-0.0742,-0.05843,1.1006
27515,prod-truth,55.0,10,-0.07908,-0.08695,-0.07255,0.4937
27515,prod-truth,56.0,10,-0.08372,-0.09045,-0.07673,0.02
27515,prod-truth,57.0,10,-0.08199,-0.08669,-0.07484,-0.3256
27515,prod-truth,58.0,10,-0.07499,-0.07819,-0.06785,-0.5386
27515,slipack-k0,14.0,10,0.05619,-0.08313,0.06557,-0.0065
27515,slipack-k0,15.0,10,0.05846,-0.05502,0.07035,-0.1267
27515,slipack-k0,16.0,10,0.05554,-0.03177,0.08206,-0.2908
27515,slipack-k0,17.0,10,0.05528,-0.01603,0.09994,-0.1122
27515,slipack-k0,18.0,10,0.04199,-0.01497,0.11177,-0.041
27515,slipack-k0,19.0,10,0.03413,-0.0277,0.11788,-0.2717
27515,slipack-k0,20.0,10,0.03053,-0.02808,0.11572,-0.147
27515,slipack-k0,21.0,10,0.02429,-0.02208,0.10679,-0.0388
27515,slipack-k0,22.0,10,0.03882,-0.02043,0.0947,0.0863
27515,slipack-k0,23.0,10,0.05309,-0.02115,0.0858,0.2327
27515,slipack-k0,24.0,10,0.05395,-0.02149,0.09403,0.0021
27515,slipack-k0,25.0,10,0.04219,-0.01825,0.10191,-0.0433
27515,slipack-k0,26.0,10,0.03144,-0.01328,0.10416,0.051
27515,slipack-k0,27.0,10,0.03956,-0.02263,0.1019,0.0384
27515,slipack-k0,28.0,10,0.0468,-0.02623,0.09254,-0.0648
27515,slipack-k0,29.0,10,0.0454,-0.02368,0.06147,-0.676
27515,slipack-k0,30.0,10,0.00927,-0.03877,0.03089,-0.9329
27515,slipack-k0,31.0,10,-0.02682,-0.04429,0.01888,-1.1423
27515,slipack-k0,32.0,10,-0.01705,-0.03901,0.03245,-1.1073
27515,slipack-k0,33.0,10,0.00586,-0.0299,0.05454,-1.1324
27515,slipack-k0,34.0,10,0.02028,-0.00924,0.07536,-1.2851
27515,slipack-k0,35.0,10,0.05214,-0.00494,0.11003,-1.35
27515,slipack-k0,36.0,10,0.07311,0.00287,0.13579,-1.4242
27515,slipack-k0,37.0,10,0.06977,0.0076,0.16024,-1.509
27515,slipack-k0,38.0,10,0.07222,0.02146,0.19316,-0.9738
27515,slipack-k0,39.0,10,0.08191,0.04528,0.2159,-0.7055
27515,slipack-k0,40.0,10,0.10676,0.05004,0.23609,-0.5762
27515,slipack-k0,41.0,10,0.14303,0.06951,0.25073,-0.3793
27515,slipack-k0,42.0,10,0.20955,0.13266,0.27746,0.1117
27515,slipack-k0,43.0,10,0.27221,0.20679,0.32093,0.3518
27515,slipack-k0,44.0,10,0.29223,0.2424,0.33499,0.11
27515,slipack-k0,45.0,10,0.28796,0.25158,0.32494,-0.0639
27515,slipack-k0,46.0,10,0.27491,0.25224,0.31427,0.1375
27515,slipack-k0,47.0,10,0.27309,0.25139,0.30464,0.2141
27515,slipack-k0,48.0,10,0.2755,0.24513,0.29508,0.4482
27515,slipack-k0,49.0,10,0.25573,0.23668,0.28923,0.6605
27515,slipack-k0,50.0,10,0.23162,0.22409,0.28121,0.8898
27515,slipack-k0,51.0,10,0.2088,0.20324,0.2693,1.1052
27515,slipack-k0,52.0,10,0.19048,0.18093,0.25423,1.1544
27515,slipack-k0,53.0,10,0.17255,0.15042,0.23736,1.2293
27515,slipack-k0,54.0,10,0.15551,0.11994,0.22363,1.0855
27515,slipack-k0,55.0,10,0.14034,0.0932,0.2128,1.0294
27515,slipack-k0,56.0,10,0.12729,0.07188,0.20031,0.7407
27515,slipack-k0,57.0,10,0.11463,0.06071,0.18179,0.7216
27515,slipack-k0,58.0,10,0.10055,0.05882,0.17289,0.6243
27515,slipack-kfix,14.0,10,0.00139,-0.1166,0.00756,0.371
27515,slipack-kfix,15.0,10,-0.00403,-0.09243,0.00944,0.2634
27515,slipack-kfix,16.0,10,-0.01651,-0.07627,0.01423,0.1142
27515,slipack-kfix,17.0,10,-0.0207,-0.06843,0.02717,0.3542
27515,slipack-kfix,18.0,10,-0.03146,-0.07754,0.03439,0.2349
27515,slipack-kfix,19.0,10,-0.04031,-0.09821,0.03759,-0.1721
27515,slipack-kfix,20.0,10,-0.05063,-0.10173,0.03722,-0.0281
27515,slipack-kfix,21.0,10,-0.05258,-0.09995,0.03004,-0.0491
27515,slipack-kfix,22.0,10,-0.03647,-0.09696,0.02032,-0.0378
27515,slipack-kfix,23.0,10,-0.01852,-0.09419,0.02699,-0.0567
27515,slipack-kfix,24.0,10,-0.01824,-0.08817,0.04451,-0.2999
27515,slipack-kfix,25.0,10,-0.02464,-0.07824,0.06052,-0.4928
27515,slipack-kfix,26.0,10,-0.02869,-0.06257,0.06152,-0.3591
27515,slipack-kfix,27.0,10,-0.01474,-0.07253,0.05764,-0.2619
27515,slipack-kfix,28.0,10,-0.00162,-0.08214,0.05623,-0.3881
27515,slipack-kfix,29.0,10,0.00308,-0.07342,0.03336,-0.9593
27515,slipack-kfix,30.0,10,-0.02066,-0.08403,-0.00726,-1.1071
27515,slipack-kfix,31.0,10,-0.0546,-0.0827,-0.01056,-1.4128
27515,slipack-kfix,32.0,10,-0.05065,-0.071,0.00633,-1.3458
27515,slipack-kfix,33.0,10,-0.0415,-0.05788,0.03401,-0.8506
27515,slipack-kfix,34.0,10,-0.0346,-0.04732,0.04989,-0.7666
27515,slipack-kfix,35.0,10,-0.00717,-0.05646,0.06146,-0.726
27515,slipack-kfix,36.0,10,0.00545,-0.0693,0.06772,-0.6108
27515,slipack-kfix,37.0,10,-0.00257,-0.08797,0.06818,-0.4285
27515,slipack-kfix,38.0,10,-0.00902,-0.10115,0.07166,-0.0141
27515,slipack-kfix,39.0,10,-0.01339,-0.0999,0.08126,0.4128
27515,slipack-kfix,40.0,10,-0.01468,-0.10034,0.0883,0.3829
27515,slipack-kfix,41.0,10,-0.00297,-0.08587,0.08115,0.6323
27515,slipack-kfix,42.0,10,0.03866,-0.03834,0.09007,1.3538
27515,slipack-kfix,43.0,10,0.06868,0.00931,0.11819,1.9281
27515,slipack-kfix,44.0,10,0.05696,0.01268,0.10971,1.9336
27515,slipack-kfix,45.0,10,0.02464,-0.01105,0.06067,1.9379
27515,slipack-kfix,46.0,10,-0.01302,-0.04945,0.02217,1.7509
27515,slipack-kfix,47.0,10,-0.04297,-0.06058,-0.01116,1.1857
27515,slipack-kfix,48.0,10,-0.05092,-0.07746,-0.02897,0.6138
27515,slipack-kfix,49.0,10,-0.06712,-0.08405,-0.02771,0.1378
27515,slipack-kfix,50.0,10,-0.07642,-0.08269,-0.02695,-0.1438
27515,slipack-kfix,51.0,10,-0.07921,-0.08526,-0.01963,-0.2676
27515,slipack-kfix,52.0,10,-0.07778,-0.08754,-0.0089,-0.3552
27515,slipack-kfix,53.0,10,-0.06964,-0.08544,0.00174,-0.4461
27515,slipack-kfix,54.0,10,-0.05544,-0.09171,0.01269,-0.4293
27515,slipack-kfix,55.0,10,-0.04361,-0.09308,0.02642,-0.3117
27515,slipack-kfix,56.0,10,-0.03213,-0.08813,0.04191,-0.5056
27515,slipack-kfix,57.0,10,-0.02276,-0.07418,0.04422,-0.4232
27515,slipack-kfix,58.0,10,-0.01764,-0.05667,0.05518,-0.2785
27515,slipack-truth,14.0,10,-0.02516,-0.02779,-0.02328,0.1818
27515,slipack-truth,15.0,10,-0.02257,-0.02497,-0.0209,0.1692
27515,slipack-truth,16.0,10,-0.02263,-0.02414,-0.01891,0.2446
27515,slipack-truth,17.0,10,-0.01615,-0.01707,-0.01138,0.2056
27515,slipack-truth,18.0,10,-0.01542,-0.01586,-0.01028,0.1596
27515,slipack-truth,19.0,10,-0.01608,-0.01641,-0.01166,0.0782
27515,slipack-truth,20.0,10,-0.01672,-0.01689,-0.01271,0.0101
27515,slipack-truth,21.0,10,-0.01616,-0.01626,-0.01245,-0.0725
27515,slipack-truth,22.0,10,-0.01445,-0.01466,-0.01116,-0.1147
27515,slipack-truth,23.0,10,-0.01227,-0.01257,-0.00921,-0.1268
27515,slipack-truth,24.0,10,-0.01021,-0.01049,-0.00679,-0.1213
27515,slipack-truth,25.0,10,-0.00833,-0.00859,-0.00485,-0.1038
27515,slipack-truth,26.0,10,-0.00643,-0.00665,-0.00321,-0.0703
27515,slipack-truth,27.0,10,-0.00593,-0.00611,-0.00255,0.0588
27515,slipack-truth,28.0,10,-0.01101,-0.01118,-0.00704,0.0306
27515,slipack-truth,29.0,10,-0.02907,-0.02927,-0.02367,-0.288
27515,slipack-truth,30.0,10,-0.06723,-0.06743,-0.05989,-0.5286
27515,slipack-truth,31.0,10,-0.09163,-0.09173,-0.08306,-0.5877
27515,slipack-truth,32.0,10,-0.0939,-0.094,-0.08167,-0.4896
27515,slipack-truth,33.0,10,-0.08443,-0.08461,-0.06521,-0.4172
27515,slipack-truth,34.0,10,-0.07727,-0.07741,-0.05722,-0.2557
27515,slipack-truth,35.0,10,-0.07727,-0.07742,-0.05506,-0.0813
27515,slipack-truth,36.0,10,-0.08405,-0.08417,-0.06134,-0.0465
27515,slipack-truth,37.0,10,-0.09325,-0.0938,-0.07157,-0.1107
27515,slipack-truth,38.0,10,-0.09569,-0.09643,-0.07393,-0.0913
27515,slipack-truth,39.0,10,-0.093,-0.09376,-0.07058,-0.216
27515,slipack-truth,40.0,10,-0.08893,-0.08988,-0.06662,-0.3748
27515,slipack-truth,41.0,10,-0.07617,-0.07732,-0.05456,0.0008
27515,slipack-truth,42.0,10,-0.04117,-0.04227,-0.02088,0.6343
27515,slipack-truth,43.0,10,-0.00011,-0.00077,0.01888,1.1031
27515,slipack-truth,44.0,10,0.00503,0.0049,0.02115,1.0846
27515,slipack-truth,45.0,10,-0.00988,-0.01001,0.00066,0.9451
27515,slipack-truth,46.0,10,-0.02505,-0.02517,-0.02023,0.7296
27515,slipack-truth,47.0,10,-0.03386,-0.03398,-0.03348,0.3374
27515,slipack-truth,48.0,10,-0.03651,-0.03887,-0.03639,-0.0065
27515,slipack-truth,49.0,10,-0.03385,-0.0371,-0.03373,-0.2292
27515,slipack-truth,50.0,10,-0.0287,-0.03154,-0.02855,-0.348
27515,slipack-truth,51.0,10,-0.02249,-0.02419,-0.02229,-0.361
27515,slipack-truth,52.0,10,-0.01637,-0.0168,-0.01614,-0.3232
27515,slipack-truth,53.0,10,-0.01124,-0.01134,-0.01038,-0.2579
27515,slipack-truth,54.0,10,-0.00743,-0.00757,-0.00549,-0.1837
27515,slipack-truth,55.0,10,-0.00495,-0.00507,-0.00221,-0.1195
27515,slipack-truth,56.0,10,-0.00334,-0.00346,-0.0002,-0.0653
27515,slipack-truth,57.0,10,-0.00258,-0.00267,0.00073,-0.0255
27515,slipack-truth,58.0,10,-0.00242,-0.00251,0.00096,-0.0012
2881,prod-k0,16.0,10,-0.02932,-0.09264,0.05488,-0.0808
2881,prod-k0,17.0,10,-0.03275,-0.08174,0.04601,-0.0506
2881,prod-k0,18.0,10,-0.01152,-0.09137,0.03623,-0.0196
2881,prod-k0,19.0,10,0.00817,-0.08195,0.04031,-0.0417
2881,prod-k0,20.0,10,-0.00288,-0.07523,0.06101,-0.2881
2881,prod-k0,21.0,10,-0.01447,-0.0634,0.06914,-0.4179
2881,prod-k0,22.0,10,0.002,-0.06442,0.07347,-0.4167
2881,prod-k0,23.0,10,0.02733,-0.04223,0.06845,-0.6618
2881,prod-k0,24.0,10,0.04544,-0.01761,0.0672,-0.3172
2881,prod-k0,25.0,10,0.0529,0.00402,0.08222,-0.6239
2881,prod-k0,26.0,10,0.06587,0.02121,0.0827,-0.8089
2881,prod-k0,27.0,10,0.0645,0.0344,0.11081,-0.7518
2881,prod-k0,28.0,10,0.07322,0.01692,0.12425,-0.7232
2881,prod-k0,29.0,10,0.08404,0.03704,0.13247,-0.2333
2881,prod-k0,30.0,10,0.09829,0.05016,0.13253,0.6389
2881,prod-k0,31.0,10,0.11274,0.06007,0.13568,2.5061
2881,prod-k0,32.0,10,0.1225,0.05796,0.14473,3.8272
2881,prod-k0,33.0,10,0.1039,0.01686,0.12338,4.7772
2881,prod-k0,34.0,10,0.03843,-0.08848,0.05592,5.7285
2881,prod-k0,35.0,10,-0.07742,-0.1902,-0.06754,6.8334
2881,prod-k0,36.0,10,-0.22255,-0.30244,-0.19956,6.9262
2881,prod-k0,37.0,10,-0.3502,-0.40731,-0.32091,6.5247
2881,prod-k0,38.0,10,-0.47732,-0.523,-0.45114,5.5386
2881,prod-k0,39.0,10,-0.56868,-0.64011,-0.5486,3.9004
2881,prod-k0,40.0,10,-0.63162,-0.7021,-0.61521,1.0058
2881,prod-k0,41.0,10,-0.66835,-0.72497,-0.64555,-1.4638
2881,prod-k0,42.0,10,-0.70059,-0.75256,-0.67196,-3.1415
2881,prod-k0,43.0,10,-0.66583,-0.72062,-0.62962,-4.2361
2881,prod-k0,44.0,10,-0.59067,-0.64116,-0.55193,-5.2353
2881,prod-k0,45.0,10,-0.48113,-0.54367,-0.46493,-5.8429
2881,prod-k0,46.0,10,-0.38241,-0.43679,-0.35211,-5.7584
2881,prod-k0,47.0,10,-0.28601,-0.34112,-0.26291,-4.9993
2881,prod-k0,48.0,10,-0.19565,-0.26583,-0.181,-4.1139
2881,prod-k0,49.0,10,-0.14002,-0.1893,-0.11627,-3.1943
2881,prod-k0,50.0,10,-0.09935,-0.11991,-0.07501,-2.5183
2881,prod-k0,51.0,10,-0.059,-0.07605,-0.03678,-1.7645
2881,prod-k0,52.0,10,-0.02874,-0.05424,-0.0052,-1.3207
2881,prod-k0,53.0,10,-0.01475,-0.04322,0.00832,-1.0056
2881,prod-k0,54.0,10,-0.01179,-0.04204,0.01367,-0.6383
2881,prod-k0,55.0,10,-0.00555,-0.02934,0.02669,-0.5441
2881,prod-k0,56.0,10,0.00599,-0.02901,0.04067,-0.3189
2881,prod-k0,57.0,10,0.01203,-0.03034,0.04966,-0.3829
2881,prod-k0,58.0,10,0.01475,-0.03041,0.05299,-0.2371
2881,prod-kfix,16.0,10,-0.03099,-0.0846,0.04987,-0.1364
2881,prod-kfix,17.0,10,-0.03431,-0.08936,0.04374,-0.1228
2881,prod-kfix,18.0,10,-0.01251,-0.08786,0.03441,-0.0739
2881,prod-kfix,19.0,10,0.00274,-0.0835,0.04512,0.0755
2881,prod-kfix,20.0,10,-0.00921,-0.0767,0.06733,-0.343
2881,prod-kfix,21.0,10,-0.01698,-0.06529,0.07033,-0.448
2881,prod-kfix,22.0,10,0.00326,-0.06993,0.07838,-0.4796
2881,prod-kfix,23.0,10,0.02616,-0.04054,0.07236,-0.6583
2881,prod-kfix,24.0,10,0.04269,-0.01466,0.07057,-0.3261
2881,prod-kfix,25.0,10,0.05268,0.00854,0.08187,-0.6557
2881,prod-kfix,26.0,10,0.06468,0.02452,0.08263,-0.8148
2881,prod-kfix,27.0,10,0.06246,0.03279,0.11072,-0.7605
2881,prod-kfix,28.0,10,0.07111,0.01734,0.13023,-0.8208
2881,prod-kfix,29.0,10,0.08726,0.03896,0.13838,-0.2504
2881,prod-kfix,30.0,10,0.10171,0.0519,0.13828,0.5566
2881,prod-kfix,31.0,10,0.11175,0.06216,0.14228,2.496
2881,prod-kfix,32.0,10,0.12004,0.05976,0.1446,3.9073
2881,prod-kfix,33.0,10,0.10243,0.01765,0.12159,4.7372
2881,prod-kfix,34.0,10,0.03956,-0.08436,0.05516,5.5337
2881,prod-kfix,35.0,10,-0.07071,-0.18058,-0.06135,6.6154
2881,prod-kfix,36.0,10,-0.2107,-0.28093,-0.18871,6.542
2881,prod-kfix,37.0,10,-0.32744,-0.3758,-0.30161,5.9439
2881,prod-kfix,38.0,10,-0.44155,-0.48129,-0.42008,4.929
2881,prod-kfix,39.0,10,-0.51513,-0.58228,-0.50404,3.1744
2881,prod-kfix,40.0,10,-0.56854,-0.64091,-0.55585,0.2489
2881,prod-kfix,41.0,10,-0.58725,-0.6469,-0.57392,-2.3172
2881,prod-kfix,42.0,10,-0.59713,-0.64861,-0.58085,-4.2524
2881,prod-kfix,43.0,10,-0.53525,-0.59583,-0.51073,-5.585
2881,prod-kfix,44.0,10,-0.43637,-0.48416,-0.40649,-6.4835
2881,prod-kfix,45.0,10,-0.31446,-0.36897,-0.2901,-6.8148
2881,prod-kfix,46.0,10,-0.20204,-0.26215,-0.16395,-6.2039
2881,prod-kfix,47.0,10,-0.10009,-0.15996,-0.07476,-5.054
2881,prod-kfix,48.0,10,-0.01382,-0.0831,0.00035,-3.6269
2881,prod-kfix,49.0,10,0.03511,-0.02028,0.05459,-2.303
2881,prod-kfix,50.0,10,0.05875,0.03308,0.07401,-1.329
2881,prod-kfix,51.0,10,0.07013,0.05475,0.0873,-0.5077
2881,prod-kfix,52.0,10,0.07928,0.04577,0.09988,0.048
2881,prod-kfix,53.0,10,0.06686,0.03821,0.0955,0.313
2881,prod-kfix,54.0,10,0.05224,0.01948,0.07537,0.5264
2881,prod-kfix,55.0,10,0.03761,0.00845,0.06997,0.4222
2881,prod-kfix,56.0,10,0.03348,-0.01211,0.06964,0.4608
2881,prod-kfix,57.0,10,0.02724,-0.02151,0.06766,0.2024
2881,prod-kfix,58.0,10,0.02095,-0.03043,0.06272,0.1765
2881,prod-truth,16.0,10,-0.00042,-0.00124,0.00058,0.0161
2881,prod-truth,17.0,10,-0.00039,-0.00124,0.00049,0.0067
2881,prod-truth,18.0,10,-0.00067,-0.00119,0.0009,0.0005
2881,prod-truth,19.0,10,-0.00072,-0.00122,0.00123,0.0001
2881,prod-truth,20.0,10,-0.00076,-0.00117,0.00149,-0.0011
2881,prod-truth,21.0,10,-0.00087,-0.00112,0.00168,-0.0014
2881,prod-truth,22.0,10,-0.00093,-0.00105,0.00183,-0.0022
2881,prod-truth,23.0,10,-0.00092,-0.00105,0.00192,-0.0012
2881,prod-truth,24.0,10,-0.0009,-0.00103,0.0019,-0.0015
2881,prod-truth,25.0,10,-0.00086,-0.001,0.00125,-0.0021
2881,prod-truth,26.0,10,-0.00083,-0.00106,0.001,0.0006
2881,prod-truth,27.0,10,-0.00082,-0.00111,0.00091,0.0011
2881,prod-truth,28.0,10,-0.00088,-0.00115,0.00073,0.0053
2881,prod-truth,29.0,10,-0.00069,-0.00096,0.00055,-0.0005
2881,prod-truth,30.0,10,0.0016,0.00149,0.00254,0.6143
2881,prod-truth,31.0,10,0.01365,0.01358,0.01425,1.9566
2881,prod-truth,32.0,10,0.02966,0.02941,0.02976,3.0484
2881,prod-truth,33.0,10,0.02257,0.022,0.02297,3.8513
2881,prod-truth,34.0,10,-0.04189,-0.04283,-0.04129,4.588
2881,prod-truth,35.0,10,-0.13052,-0.13185,-0.13014,5.4081
2881,prod-truth,36.0,10,-0.228,-0.22882,-0.2253,5.2948
2881,prod-truth,37.0,10,-0.31409,-0.31514,-0.31332,4.5796
2881,prod-truth,38.0,10,-0.39275,-0.39529,-0.39208,3.8224
2881,prod-truth,39.0,10,-0.45383,-0.45612,-0.45186,2.6867
2881,prod-truth,40.0,10,-0.5021,-0.50602,-0.49972,0.241
2881,prod-truth,41.0,10,-0.52889,-0.53387,-0.52629,-2.3251
