frame,timestamp,raw_speed_mps,desired,native_throttle,native_brake,old_reason,new_reason,old_native_throttle,old_native_brake,new_native_throttle,new_native_brake,old_pi_throttle,old_pi_brake,new_pi_throttle,new_pi_brake
4075,48.00000071525574,0.09206162510053859,0.44719302405913675,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.21115620595872286,0.0,0.75,0.0
4076,48.050000716000795,-0.00021429920172726468,0.2606501790384452,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4077,48.10000071674585,0.00029547835459926174,0.21192317952712378,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.10845919689033755,0.0,0.75,0.0
4078,48.15000071749091,0.0001396056003099564,1.1772567828496296,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.6059178998636068,0.0,0.75,0.0
4079,48.20000071823597,4.976929955401853e-05,0.7169686357180278,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.3847802304119513,0.0,0.75,0.0
4080,48.25000071898103,0.06145344570012163,0.5346525410811107,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.2688353336736115,0.0,0.75,0.0
4081,48.300000719726086,0.04309993261594802,0.2526600311199824,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.13963533650546822,0.0,0.75,0.0
4082,48.350000720471144,0.000394820580224886,0.41997652749220526,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.24989091212399414,0.0,0.75,0.0
4083,48.4000007212162,0.11167653598003753,0.3170126502712568,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.14533481728050068,0.0,0.75,0.0
4084,48.45000072196126,0.0003989016144048837,0.28326380004485446,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.18763502063318413,0.0,0.75,0.0
4085,48.50000072270632,0.0001358443617189457,0.3301040555040041,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.21531127968984187,0.0,0.75,0.0
4086,48.550000723451376,5.6294565929267214e-05,0.4041972011327743,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.2574493888094845,0.0,0.75,0.0
4087,48.600000724196434,-1.4030219587529945e-05,0.29457002381483716,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4088,48.65000072494149,-4.886136070028077e-06,0.2927545482913653,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4089,48.70000072568655,5.023039934107647e-06,0.18211986869573593,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.09333385843251997,0.0,0.75,0.0
4090,48.75000072643161,-2.8243013536393435e-05,0.26535463829835254,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4091,48.800000727176666,-1.304277219157528e-05,0.26556892693042755,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4092,48.850000727921724,1.6240078839320184e-05,0.25630233188470203,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.13134662209824163,0.0,0.75,0.0
4093,48.90000072866678,-4.9167391447628346e-05,0.24770714342594144,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4094,48.95000072941184,-1.064102651658539e-06,0.15162079284588495,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.7440898969900761,0.0
4095,49.0000007301569,-1.5334894797830448e-05,0.20114263395468393,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4096,49.05000073090196,-2.74206635623746e-05,0.1924181804060936,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4097,49.100000731647015,-1.4787136365557847e-05,0.19915147870779035,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4098,49.15000073239207,-2.295970756057861e-05,0.2605820720394452,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4099,49.20000073313713,-5.922428979092462e-06,0.20977189329763254,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4100,49.25000073388219,0.0,0.15827610033253828,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.08111650144990709,0.0,0.7493960020170407,0.0
4101,49.30000073462725,-5.089431985350196e-06,0.10121640314658484,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.7221313584822492,0.0
4102,49.350000735372305,-1.0893036346239202e-05,0.19449545443058014,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4103,49.40000073611736,-3.275272709135461e-05,0.19286397580678266,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4104,49.45000073686242,-3.3568981040851916e-05,0.18375015320877233,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4105,49.50000073760748,1.3134067261697353e-05,0.21961646899580956,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.11254670919178508,0.0,0.75,0.0
4106,49.55000073835254,-7.2074384549949645e-06,0.26701640213529265,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4107,49.600000739097595,1.8691514120103153e-05,0.23572965959707898,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.12080187118642102,0.0,0.75,0.0
4108,49.65000073984265,-3.946946818260558e-06,0.22728847557057935,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4109,49.70000074058771,-2.117984558263999e-05,0.30561260879039764,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4110,49.75000074133277,6.535085867436597e-06,0.2633180456856886,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.13494714923145393,0.0,0.75,0.0
4111,49.80000074207783,-3.403572114881189e-05,0.33012865980466205,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4112,49.850000742822886,-1.0360481938029746e-05,0.27861353506644565,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4113,49.900000743567944,-9.190420633397166e-06,0.24910083909829456,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4114,49.950000744313,1.5639865038289487e-05,0.3085774915913741,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.15813794906722123,0.0,0.75,0.0
4115,50.00000074505806,-4.735488254281588e-06,0.592786302169164,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.75,0.0
4116,50.05000074580312,1.9587148348877396e-05,0.18511586139599484,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.09486184058639542,0.0,0.75,0.0
4117,50.100000746548176,6.793880754063961e-07,0.3820890809098879,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.19813400931367087,0.0,0.75,0.0
4118,50.150000747293234,-4.392523791760534e-05,0.3245115801692009,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4119,50.20000074803829,7.749451474277712e-06,0.3405766735474268,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.17454157366261158,0.0,0.75,0.0
4120,50.25000074878335,1.0940501626336679e-05,0.6503682136535645,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.3375652142261421,0.0,0.75,0.0
4121,50.30000074952841,-1.2003542677060382e-05,0.2569592408835888,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4122,50.350000750273466,-1.3417409797047366e-05,0.3710819532473882,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4123,50.400000751018524,-1.5151613347078877e-05,0.23592509826024374,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4124,50.45000075176358,3.044713397456381e-05,0.20057662824789682,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.1027799178582398,0.0,0.75,0.0
4125,50.50000075250864,-8.677248244827552e-06,0.3519209573666255,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4126,50.5500007532537,-4.7436964533003405e-05,0.2633171205719312,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4127,50.600000753998756,6.453760330493036e-05,0.3117027282714844,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.1597145727754891,0.0,0.75,0.0
4128,50.650000754743814,-5.591297742832404e-06,0.333940493563811,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4129,50.70000075548887,3.615733967925666e-05,0.2746972516179085,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.1407638108687521,0.0,0.75,0.0
4130,50.75000075623393,-3.335912477604443e-05,0.1870950162410736,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4131,50.80000075697899,-1.5880747698076237e-05,0.19582869112491608,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4132,50.85000075772405,-6.784166016334343e-05,0.1752391482392947,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4133,50.900000758469105,-2.5447737000125986e-05,0.20698803414901099,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4134,50.95000075921416,-2.4079027091679212e-05,0.14314546187718707,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.7448852061476781,0.0
4135,51.00000075995922,-3.2652883079266154e-06,0.19840278724829355,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4136,51.05000076070428,4.307781932907032e-05,0.1549383302529653,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.07938381690109005,0.0,0.75,0.0
4137,51.10000076144934,-2.362912355251509e-05,0.15315373490254086,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.749889342660355,0.0
4138,51.150000762194395,-2.7131928251284037e-05,0.20627985646327335,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4139,51.20000076293945,4.0575688506590354e-05,0.27710250268379844,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.1419942376366939,0.0,0.75,0.0
4140,51.25000076368451,-5.012159270610203e-05,0.31530994921922684,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4141,51.30000076442957,4.0621917320865016e-05,0.3587270279725393,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.18382678317011,0.0,0.75,0.0
4142,51.35000076517463,0.0,0.15329424602289995,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.08304688125779028,0.0,0.7499595982205345,0.0
4143,51.400000765919685,-4.67996740843454e-05,0.24661889672279358,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4144,51.45000076666474,-7.07804814119752e-06,0.19444713865717253,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4145,51.5000007674098,3.556614931501665e-05,0.25803734610478085,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.13222591227523284,0.0,0.75,0.0
4146,51.55000076815486,-3.407796055768182e-05,0.3091169570883115,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4147,51.60000076889992,-3.959836953148123e-05,0.22858153531948727,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4148,51.650000769644976,6.598270904466924e-06,0.26132069031397503,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.1339234722207472,0.0,0.75,0.0
4149,51.700000770390034,5.355348339267449e-06,0.16800274948279065,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.08936509072441022,0.0,0.75,0.0
4150,51.75000077113509,4.380880918914371e-06,0.15121160199244818,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.08286009450500781,0.0,0.7489182762053086,0.0
4151,51.80000077188015,2.704408780506682e-08,0.21161520791550478,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.11570926418526077,0.0,0.75,0.0
4152,51.85000077262521,-2.2938219321581837e-05,0.2582838013768196,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4153,51.900000773370266,2.1292608564602874e-05,0.1992000589768092,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.10207911780082529,0.0,0.75,0.0
4154,51.950000774115324,2.1771867751245905e-05,0.2737288946906725,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.14276463511443205,0.0,0.75,0.0
4155,52.00000077486038,-7.931274465789953e-08,0.22272721429665884,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4156,52.05000077560544,1.1799981991459275e-06,0.27248270312945044,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.13964678065551991,0.0,0.75,0.0
4157,52.1000007763505,2.3454356543592325e-05,0.3261172113319238,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.1705290696005163,0.0,0.75,0.0
4158,52.150000777095556,2.5487006129873625e-05,0.2545985020697117,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.13795086138032983,0.0,0.75,0.0
4159,52.200000777840614,-9.263851211068859e-08,0.2235426753759384,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4160,52.25000077858567,-2.4546955883953427e-05,0.20764455199241638,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4161,52.30000077933073,2.839303215725355e-07,0.20281956158578396,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.10394487983620251,0.0,0.75,0.0
4162,52.35000078007579,-9.61443723023216e-07,0.2180298107365767,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4163,52.40000078082085,-9.194078139330174e-07,0.26540272186199826,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4164,52.450000781565905,2.0835276413188836e-05,0.20119383931159973,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.10310116460550449,0.0,0.75,0.0
4165,52.50000078231096,-4.680394242761948e-05,0.2497424352914095,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4166,52.55000078305602,6.961252503700752e-05,0.3888285160064697,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.19923893810664625,0.0,0.75,0.0
4167,52.60000078380108,-2.1679855852822762e-05,0.23991460849841437,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4168,52.65000078454614,-2.2135569617215965e-05,0.3048562929034233,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4169,52.700000785291195,2.377667151329298e-05,0.3325878009200096,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.17043906248929921,0.0,0.75,0.0
4170,52.75000078603625,4.7934752506469814e-05,0.2378288209438324,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.12601975458239575,0.0,0.75,0.0
4171,52.80000078678131,3.1287110261287526e-06,0.35423021018505096,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.18867069080815047,0.0,0.75,0.0
4172,52.85000078752637,4.963269091303202e-06,0.26444992795586586,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.1470851945223667,0.0,0.75,0.0
4173,52.90000078827143,-1.7781575177026726e-05,0.3036010911067327,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4174,52.950000789016485,2.362836445626165e-05,0.24548234480122724,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.12579759221956538,0.0,0.75,0.0
4175,53.00000078976154,2.5794754389514853e-05,0.35187284648418427,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.18338984807823633,0.0,0.75,0.0
4176,53.0500007905066,-1.3092973878771662e-06,0.19571120540301007,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4177,53.10000079125166,2.1035208693965115e-05,0.19136865188678107,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.09806565358316091,0.0,0.75,0.0
4178,53.15000079199672,-3.6885358427374274e-06,0.21368540078401566,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4179,53.200000792741776,1.5072391996343945e-05,0.23863463786741096,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.12229252735059634,0.0,0.75,0.0
4180,53.250000793486834,3.419657636359421e-05,0.2573234587907791,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.13484349154570086,0.0,0.75,0.0
4181,53.30000079423189,-3.623443706551292e-05,0.2650679896275202,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4182,53.35000079497695,2.609797824438053e-06,0.3858448266983032,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.19774413623336407,0.0,0.75,0.0
4183,53.40000079572201,-2.3336774349735793e-05,0.4233698596556982,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.75,0.0
4184,53.450000796467066,0.0,0.38450724879900616,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.1970599650811107,0.0,0.75,0.0
4185,53.500000797212124,4.264353507181963e-05,0.5465841988722483,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.2849088878937119,0.0,0.75,0.0
4186,53.55000079795718,1.7532789267302543e-05,0.4096720317999522,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.22158604104440374,0.0,0.75,0.0
4187,53.60000079870224,-3.0347232465462278e-05,0.28579455117384595,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4188,53.6500007994473,-3.3440105984308364e-05,0.5617157022158304,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.75,0.0
4189,53.700000800192356,-1.2104094956237046e-05,0.7083144386609395,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.75,0.0
4190,53.750000800937414,-1.0505397680320054e-05,0.6859820981820424,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.75,0.0
4191,53.80000080168247,-1.3795486693298457e-05,0.70878005027771,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.75,0.0
4192,53.85000080242753,-3.7084692528902415e-05,0.7235817611217499,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.75,0.0
4193,53.90000080317259,4.51987899843924e-05,0.9841986298561096,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.504378633604702,0.0,0.75,0.0
4194,53.950000803917646,4.462906329394615e-05,0.9246142109235127,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.48614382894721603,0.0,0.75,0.0
4195,54.000000804662704,1.9115382296921864e-05,1.2611332138379414,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.6701800137105254,0.0,0.75,0.0
4196,54.05000080540776,0.0036803876952544107,0.866496483484904,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.4818162137356105,0.0,0.75,0.0
4197,54.10000080615282,0.08595607560370774,0.666952480872472,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.3481688236492464,0.0,0.75,0.0
4198,54.15000080689788,0.11791078752551744,0.6778243084748585,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.34462630060569355,0.0,0.75,0.0
4199,54.20000080764294,0.12225877929663401,1.3581465880076091,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.6980620423255998,0.0,0.75,0.0
4200,54.250000808387995,0.2286529602877065,0.8250750700632732,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.38578446934118243,0.0,0.75,0.0
4201,54.30000080913305,0.3405640894683154,0.8932363192240398,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.37081793230615107,0.0,0.75,0.0
4202,54.35000080987811,0.5368535833496415,0.8571501175562541,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.25863379126883773,0.0,0.75,0.0
4203,54.40000081062317,0.6596188077490582,1.2476959029833474,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.39987503558264254,0.0,0.75,0.0
4204,54.45000081136823,0.754611591165658,0.6480322778224945,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.0512145898572747,0.0,0.6186905771008613,0.0
4205,54.500000812113285,0.015818889645293682,0.7576877375443776,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.4847120312153208,0.0,0.75,0.0
4206,54.55000081285834,0.13095908164246411,1.1389664212862651,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.6303813690209829,0.0,0.75,0.0
4207,54.6000008136034,0.4379274482071357,1.2759212454160056,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.5558495204247167,0.0,0.75,0.0
4208,54.65000081434846,0.6132269228332053,0.48986875017484033,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.07363155830989243,0.0,0.6087591702620537,0.0
4209,54.70000081509352,0.006495912351043607,1.061708688735962,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.6761071927328943,0.0,0.75,0.0
4210,54.750000815838575,0.1421818112657346,1.0149729649225872,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.5958062709521421,0.0,0.75,0.0
4211,54.80000081658363,0.3034381308934669,0.9768536885579427,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.5045361675521931,0.0,0.75,0.0
4212,54.85000081732869,0.4732409168031309,1.6627298593521118,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.75,0.0,0.75,0.0
4213,54.90000081807375,0.6720733041334352,0.6327742040157318,0.0,0.0,tracking,tracking,0.0,0.0,0.0,0.0,0.14768759990231214,0.0,0.6502974677735932,0.0
4214,54.95000081881881,0.7827055084960677,0.4014693833887577,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.0,0.028046364227343273,0.47456350364393785,0.0
4215,55.000000819563866,0.009968205057395235,1.674117128054301,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.75,0.0,0.75,0.0
4216,55.050000820308924,0.11917613757973487,0.6002347966035207,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.4091142611656061,0.0,0.75,0.0
4217,55.10000082105398,0.30164466863882944,1.426848292350769,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.7452517890156678,0.0,0.75,0.0
4218,55.15000082179904,0.36433967521287874,2.126723527908325,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.75,0.0,0.75,0.0
4219,55.2000008225441,0.49483634100534934,1.1044497887293496,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.49507686923179745,0.0,0.75,0.0
4220,55.250000823289156,0.5596100037576336,1.1888146797815957,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.5127375419492763,0.0,0.75,0.0
4221,55.300000824034214,0.6935983088973041,0.36282184782127536,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.02861226757421867,0.0,0.4956586298345162,0.0
4222,55.35000082477927,0.008780593374857731,1.241595427195231,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.75,0.0,0.75,0.0
4223,55.40000082552433,0.13920349435715523,1.097781459490458,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.6852717054215998,0.0,0.75,0.0
4224,55.45000082626939,0.46356719779420513,1.2738014062245686,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.6212277548264276,0.0,0.75,0.0
4225,55.500000827014446,0.5881519461109871,1.498530705769857,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.6826797651059879,0.0,0.75,0.0
4226,55.550000827759504,0.7048212644419335,0.6341847976048788,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.19128919600940536,0.0,0.6248456711053829,0.0
4227,55.60000082850456,0.008181661302272195,1.1784009337425232,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.75,0.0,0.75,0.0
4228,55.65000082924962,0.13509876478550134,1.04264897108078,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.6917269103233075,0.0,0.75,0.0
4229,55.70000082999468,0.34822915094317786,0.7081066767374675,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.422389039212274,0.0,0.75,0.0
4230,55.75000083073974,0.4742585245496731,0.5595172643661499,0.36574324704706673,0.0,tracking,tracking,0.36574324704706673,0.0,0.36574324704706673,0.0,0.28614538048695415,0.0,0.7038590086957354,0.0
4231,55.800000831484795,0.6664174405476613,0.726067970196406,0.3744559158881503,0.0,tracking,tracking,0.3744559158881503,0.0,0.3744559158881503,0.0,0.2740869070348082,0.0,0.6918005352435894,0.0
4232,55.85000083222985,0.6841388294324071,0.6511217753092448,0.03903581599394483,0.0,tracking,tracking,0.03903581599394483,0.0,0.03903581599394483,0.0,0.22734040196616526,0.0,0.6450540301749463,0.0
4233,55.90000083297491,0.7121296483582662,0.60358527302742,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.18821993665046982,0.0,0.605933564859251,0.0
4234,55.95000083371997,0.009405054373086271,0.6711189150810242,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.5816204780519649,0.0,0.75,0.0
4235,56.00000083446503,0.11416656663136987,0.3258626485864321,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.3592577897393968,0.0,0.75,0.0
4236,56.050000835210085,0.0012240644359496717,0.3134384651978811,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.41341962921051,0.0,0.75,0.0
4237,56.10000083595514,-0.00030132022619633385,0.3330051551262537,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
4238,56.1500008367002,-0.0009497652328921286,0.4387750426928202,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.75,0.0
4239,56.20000083744526,-0.0010630516248058925,0.5818637112776438,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.75,0.0
4240,56.25000083819032,-0.0010421015986306402,0.702791690826416,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.75,0.0
