idx,t,cam,split,psnr
985,13.66713809967041,CAM_FRONT_LEFT,test,21.021
986,13.66713809967041,CAM_FRONT_RIGHT,test,26.769
987,13.66713809967041,CAM_BACK,test,24.296
988,13.66713809967041,CAM_BACK_LEFT,test,20.1
989,13.66713809967041,CAM_BACK_RIGHT,test,23.964
990,13.750447988510132,CAM_FRONT,train,27.514
991,13.750447988510132,CAM_FRONT_LEFT,train,21.793
992,13.750447988510132,CAM_FRONT_RIGHT,train,28.169
993,13.750447988510132,CAM_BACK,train,25.655
994,13.750447988510132,CAM_BACK_LEFT,train,22.217
995,13.750447988510132,CAM_BACK_RIGHT,train,25.84
996,13.833758115768433,CAM_FRONT,train,27.694
997,13.833758115768433,CAM_FRONT_LEFT,train,21.268
998,13.833758115768433,CAM_FRONT_RIGHT,train,29.409
999,13.833758115768433,CAM_BACK,train,26.301
1000,13.833758115768433,CAM_BACK_LEFT,train,19.351
1001,13.833758115768433,CAM_BACK_RIGHT,train,25.432
1002,13.917068004608154,CAM_FRONT,train,28.102
1003,13.917068004608154,CAM_FRONT_LEFT,train,20.626
1004,13.917068004608154,CAM_FRONT_RIGHT,train,30.461
1005,13.917068004608154,CAM_BACK,train,25.965
1006,13.917068004608154,CAM_BACK_LEFT,train,18.622
1007,13.917068004608154,CAM_BACK_RIGHT,train,26.448
1008,14.000378131866455,CAM_FRONT,train,28.275
1009,14.000378131866455,CAM_FRONT_LEFT,train,19.911
1010,14.000378131866455,CAM_FRONT_RIGHT,train,30.561
1011,14.000378131866455,CAM_BACK,train,26.52
1012,14.000378131866455,CAM_BACK_LEFT,train,18.434
1013,14.000378131866455,CAM_BACK_RIGHT,train,26.521
1014,14.083596229553223,CAM_FRONT,test,27.909
1015,14.083596229553223,CAM_FRONT_LEFT,test,20.683
1016,14.083596229553223,CAM_FRONT_RIGHT,test,29.388
1017,14.083596229553223,CAM_BACK,test,26.026
1018,14.083596229553223,CAM_BACK_LEFT,test,15.301
1019,14.083596229553223,CAM_BACK_RIGHT,test,24.663
1020,14.16681432723999,CAM_FRONT,train,28.911
1021,14.16681432723999,CAM_FRONT_LEFT,train,23.052
1022,14.16681432723999,CAM_FRONT_RIGHT,train,29.847
1023,14.16681432723999,CAM_BACK,train,28.01
1024,14.16681432723999,CAM_BACK_LEFT,train,20.481
1025,14.16681432723999,CAM_BACK_RIGHT,train,26.176
1026,14.250032663345337,CAM_FRONT,train,28.908
1027,14.250032663345337,CAM_FRONT_LEFT,train,23.391
1028,14.250032663345337,CAM_FRONT_RIGHT,train,29.986
1029,14.250032663345337,CAM_BACK,train,27.832
1030,14.250032663345337,CAM_BACK_LEFT,train,22.255
1031,14.250032663345337,CAM_BACK_RIGHT,train,26.461
1032,14.333250761032104,CAM_FRONT,train,28.1
1033,14.333250761032104,CAM_FRONT_LEFT,train,22.991
1034,14.333250761032104,CAM_FRONT_RIGHT,train,29.479
1035,14.333250761032104,CAM_BACK,train,27.693
1036,14.333250761032104,CAM_BACK_LEFT,train,19.899
1037,14.333250761032104,CAM_BACK_RIGHT,train,26.403
1038,14.416468858718872,CAM_FRONT,train,27.251
1039,14.416468858718872,CAM_FRONT_LEFT,train,21.297
1040,14.416468858718872,CAM_FRONT_RIGHT,train,28.953
1041,14.416468858718872,CAM_BACK,train,27.923
1042,14.416468858718872,CAM_BACK_LEFT,train,18.695
1043,14.416468858718872,CAM_BACK_RIGHT,train,26.806
1044,14.49968695640564,CAM_FRONT,test,26.679
1045,14.49968695640564,CAM_FRONT_LEFT,test,20.348
1046,14.49968695640564,CAM_FRONT_RIGHT,test,28.441
1047,14.49968695640564,CAM_BACK,test,26.862
1048,14.49968695640564,CAM_BACK_LEFT,test,16.101
1049,14.49968695640564,CAM_BACK_RIGHT,test,25.19
1050,14.58290982246399,CAM_FRONT,train,26.033
1051,14.58290982246399,CAM_FRONT_LEFT,train,21.401
1052,14.58290982246399,CAM_FRONT_RIGHT,train,28.501
1053,14.58290982246399,CAM_BACK,train,27.721
1054,14.58290982246399,CAM_BACK_LEFT,train,16.411
1055,14.58290982246399,CAM_BACK_RIGHT,train,25.163
1056,14.66613221168518,CAM_FRONT,train,26.83
1057,14.66613221168518,CAM_FRONT_LEFT,train,23.369
1058,14.66613221168518,CAM_FRONT_RIGHT,train,28.024
1059,14.66613221168518,CAM_BACK,train,25.818
1060,14.66613221168518,CAM_BACK_LEFT,train,20.223
1061,14.66613221168518,CAM_BACK_RIGHT,train,26.93
1062,14.74935507774353,CAM_FRONT,train,26.493
1063,14.74935507774353,CAM_FRONT_LEFT,train,23.024
1064,14.74935507774353,CAM_FRONT_RIGHT,train,28.327
1065,14.74935507774353,CAM_BACK,train,24.293
1066,14.74935507774353,CAM_BACK_LEFT,train,18.982
1067,14.74935507774353,CAM_BACK_RIGHT,train,26.096
1068,14.8325777053833,CAM_FRONT,train,25.788
1069,14.8325777053833,CAM_FRONT_LEFT,train,22.34
1070,14.8325777053833,CAM_FRONT_RIGHT,train,27.016
1071,14.8325777053833,CAM_BACK,train,23.842
1072,14.8325777053833,CAM_BACK_LEFT,train,17.369
1073,14.8325777053833,CAM_BACK_RIGHT,train,24.771
1074,14.915800333023071,CAM_FRONT,test,24.216
1075,14.915800333023071,CAM_FRONT_LEFT,test,15.866
1076,14.915800333023071,CAM_FRONT_RIGHT,test,23.128
1077,14.915800333023071,CAM_BACK,test,20.792
1078,14.915800333023071,CAM_BACK_LEFT,test,15.675
1079,14.915800333023071,CAM_BACK_RIGHT,test,20.567
