set,examinee,L_s,window,scope,tau_model,null_ff,null_ff_oos,false_flip_nonreactive,n,unit,routes,flip,lo,hi,sign_agree,abs_over_tau_median
ba,ridge_late L18_last,0.3,per frame,cut-in,0.6905306578,0.050062972292191435,0.05105733176632368,0.0,676,frame,26,0.0,0.0,0.0,0.6272189349112426,0.14257903397083282
ba,ridge_late L18_last,0.3,(a) gated,pooled,0.6905306578,0.05091514143094842,0.05133858521159061,0.0026322716504343247,1030,frame,46,0.0,0.0,0.0,0.6174757281553398,0.10884766280651093
ba,ridge_late L18_last,0.3,(a) gated,pedestrian,0.6905306578,0.05091514143094842,0.05133858521159061,0.0026329647182727752,364,frame,21,0.0,0.0,0.0,0.5824175824175825,0.07682399451732635
ba,ridge_late L18_last,0.3,(a) gated,cut-in,0.6905306578,0.05091514143094842,0.05133858521159061,0.0,676,frame,26,0.0,0.0,0.0,0.6272189349112426,0.14257903397083282
ba,ridge_late L18_last,0.3,(b) per pair,pooled,0.6905306578,0.23157894736842105,0.2528812056737589,0.002472187886279357,147,pair,49,0.0,0.0,0.0,0.6160962072155411,0.10260417312383652
ba,ridge_late L18_last,0.3,(b) per pair,pedestrian,0.6905306578,0.23157894736842105,0.2528812056737589,0.00249500998003992,63,pair,21,0.0,0.0,0.0,0.5788177339901478,0.07206861674785614
ba,ridge_late L18_last,0.3,(b) per pair,cut-in,0.6905306578,0.23157894736842105,0.2528812056737589,0.0,78,pair,26,0.0,0.0,0.0,0.6272189349112426,0.14257903397083282
ba,ridge_late L18_mean,0.3,per frame,pooled,0.5073179007,0.050062972292191435,0.043083571183012336,0.002472187886279357,1081,frame,49,0.0,0.0,0.0,0.723404255319149,0.07626117765903473
ba,ridge_late L18_mean,0.3,per frame,pedestrian,0.5073179007,0.050062972292191435,0.043083571183012336,0.00249500998003992,406,frame,21,0.0,0.0,0.0,0.6650246305418719,0.0360768660902977
ba,ridge_late L18_mean,0.3,per frame,cut-in,0.5073179007,0.050062972292191435,0.043083571183012336,0.0,676,frame,26,0.0,0.0,0.0,0.7485207100591716,0.12433797121047974
ba,ridge_late L18_mean,0.3,(a) gated,pooled,0.5073179007,0.051580698835274545,0.042080294548650504,0.0026322716504343247,1030,frame,46,0.0,0.0,0.0,0.7320388349514563,0.08255346119403839
ba,ridge_late L18_mean,0.3,(a) gated,pedestrian,0.5073179007,0.051580698835274545,0.042080294548650504,0.0026329647182727752,364,frame,21,0.0,0.0,0.0,0.6895604395604396,0.042024195194244385
ba,ridge_late L18_mean,0.3,(a) gated,cut-in,0.5073179007,0.051580698835274545,0.042080294548650504,0.0,676,frame,26,0.0,0.0,0.0,0.7485207100591716,0.12433797121047974
ba,ridge_late L18_mean,0.3,(b) per pair,pooled,0.5073179007,0.1368421052631579,0.08444148936170212,0.002472187886279357,147,pair,49,0.0,0.0,0.0,0.723404255319149,0.07626117765903473
ba,ridge_late L18_mean,0.3,(b) per pair,pedestrian,0.5073179007,0.1368421052631579,0.08444148936170212,0.00249500998003992,63,pair,21,0.0,0.0,0.0,0.6650246305418719,0.0360768660902977
ba,ridge_late L18_mean,0.3,(b) per pair,cut-in,0.5073179007,0.1368421052631579,0.08444148936170212,0.0,78,pair,26,0.0,0.0,0.0,0.7485207100591716,0.12433797121047974
ba,ridge_late op-cinque temporal,0.1,per frame,pooled,1.1648487151,0.050062972292191435,0.0505208708096483,0.06946847960444993,1081,frame,49,0.48196114708603144,0.3549692920535316,0.6022899718701918,0.876040703052729,0.8939483761787415
ba,ridge_late op-cinque temporal,0.1,per frame,pedestrian,1.1648487151,0.050062972292191435,0.0505208708096483,0.004491017964071856,406,frame,21,0.0024630541871921183,0.0,0.0079155672823219,0.7068965517241379,0.12403818219900131
ba,ridge_late op-cinque temporal,0.1,per frame,cut-in,1.1648487151,0.050062972292191435,0.0505208708096483,0.1055800883179446,676,frame,26,0.7692307692307693,0.668621274636841,0.854829986613119,0.9659763313609467,1.7809231281280518
ba,ridge_late op-cinque temporal,0.1,(a) gated,pooled,1.1648487151,0.04920686306247977,0.04972551702327187,0.07164711881693014,1051,frame,46,0.49571836346336823,0.3704398422599103,0.6178121427506337,0.8801141769743102,0.9733216166496277
ba,ridge_late op-cinque temporal,0.1,(a) gated,pedestrian,1.1648487151,0.04920686306247977,0.04972551702327187,0.004611837048424289,385,frame,21,0.0025974025974025974,0.0,0.008357129518681623,0.7116883116883117,0.12737791240215302
ba,ridge_late op-cinque temporal,0.1,(a) gated,cut-in,1.1648487151,0.04920686306247977,0.04972551702327187,0.10805258833196385,676,frame,26,0.7692307692307693,0.668621274636841,0.854829986613119,0.9659763313609467,1.7809231281280518
ba,ridge_late op-cinque temporal,0.1,(b) per pair,pooled,1.1648487151,0.4105263157894737,0.39937943262411346,0.06946847960444993,147,pair,49,0.5306122448979592,0.4013605442176871,0.6666666666666666,0.876040703052729,0.8939483761787415
ba,ridge_late op-cinque temporal,0.1,(b) per pair,pedestrian,1.1648487151,0.4105263157894737,0.39937943262411346,0.004491017964071856,63,pair,21,0.015873015873015872,0.0,0.047619047619047616,0.7068965517241379,0.12403818219900131
ba,ridge_late op-cinque temporal,0.1,(b) per pair,cut-in,1.1648487151,0.4105263157894737,0.39937943262411346,0.1055800883179446,78,pair,26,0.9871794871794872,0.9615384615384616,1.0,0.9659763313609467,1.7809231281280518
ba,ridge_late op-cinque vision,0.1,per frame,pooled,1.1442355812,0.050062972292191435,0.05075792099393184,0.06056860321384425,1081,frame,49,0.486586493987049,0.3764239709879592,0.5943517215885845,0.8788159111933395,0.9298164248466492
ba,ridge_late op-cinque vision,0.1,per frame,pedestrian,1.1442355812,0.050062972292191435,0.05075792099393184,0.000249500998003992,406,frame,21,0.04926108374384237,0.019657966319472923,0.07992193957816704,0.6995073891625616,0.16213834285736084
ba,ridge_late op-cinque vision,0.1,per frame,cut-in,1.1442355812,0.050062972292191435,0.05075792099393184,0.09795262946607788,676,frame,26,0.7485207100591716,0.6587111283921949,0.8270895068553735,0.9792899408284024,1.582878589630127
ba,ridge_late op-cinque vision,0.1,(a) gated,pooled,1.1442355812,0.05017805114923923,0.05131630907493487,0.062468128505864355,1051,frame,46,0.5004757373929591,0.38568539880712654,0.6127915481492613,0.8896289248334919,1.0010888576507568
ba,ridge_late op-cinque vision,0.1,(a) gated,pedestrian,1.1442355812,0.05017805114923923,0.05131630907493487,0.00025621316935690495,385,frame,21,0.05194805194805195,0.02110266814552519,0.0828643659711075,0.7220779220779221,0.1743331104516983
ba,ridge_late op-cinque vision,0.1,(a) gated,cut-in,1.1442355812,0.05017805114923923,0.05131630907493487,0.10024650780608052,676,frame,26,0.7485207100591716,0.6587111283921949,0.8270895068553735,0.9792899408284024,1.582878589630127
ba,ridge_late op-cinque vision,0.1,(b) per pair,pooled,1.1442355812,0.47368421052631576,0.45234929078014185,0.06056860321384425,147,pair,49,0.6462585034013606,0.5170068027210885,0.7755102040816326,0.8788159111933395,0.9298164248466492
ba,ridge_late op-cinque vision,0.1,(b) per pair,pedestrian,1.1442355812,0.47368421052631576,0.45234929078014185,0.000249500998003992,63,pair,21,0.2698412698412698,0.1111111111111111,0.4603174603174603,0.6995073891625616,0.16213834285736084
