w_im,w_mul,w_ttc,w_ep,w_c,pdms_hold
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e-01,8.628341555595397949e-01
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,8.616282939910888672e-01
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,8.616926074028015137e-01
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,8.623833060264587402e-01
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,8.458573222160339355e-01
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,8.630119562149047852e-01
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,8.635668754577636719e-01
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,8.629528880119323730e-01
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,8.636057972908020020e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.102391719818115234e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,7.438451647758483887e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.459696531295776367e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,7.492567300796508789e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,7.508908510208129883e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,8.012676239013671875e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,8.273946642875671387e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,8.274621963500976562e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,8.286968469619750977e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e+00,8.294194340705871582e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.193597793579101562e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,8.442333340644836426e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.436564803123474121e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,8.443510532379150391e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,8.453416824340820312e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.358057737350463867e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e-01,8.590403199195861816e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,8.586480021476745605e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,8.586626052856445312e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,8.585847020149230957e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,8.478242158889770508e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,8.661234974861145020e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,8.661979436874389648e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,8.664428591728210449e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,8.670431375503540039e-01
0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.093197107315063477e-01
0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,7.353525757789611816e-01
0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.382574677467346191e-01
0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,7.402518391609191895e-01
0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,7.436072230339050293e-01
0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,7.838596701622009277e-01
0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,8.103200793266296387e-01
0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,8.104943037033081055e-01
0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,8.114649653434753418e-01
0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e+00,8.134861588478088379e-01
0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.074027895927429199e-01
0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,8.303368091583251953e-01
0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.303088545799255371e-01
0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,8.316046595573425293e-01
0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,8.322231173515319824e-01
0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.243433833122253418e-01
0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e-01,8.479158878326416016e-01
0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,8.485897183418273926e-01
0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,8.486178517341613770e-01
0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,8.485760688781738281e-01
0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,8.411286473274230957e-01
0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,8.648719787597656250e-01
0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,8.650499582290649414e-01
0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,8.643739819526672363e-01
0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,8.645503520965576172e-01
0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.149701714515686035e-01
0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,7.486594915390014648e-01
0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.500419616699218750e-01
0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,7.520625591278076172e-01
0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,7.539191246032714844e-01
0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,7.984254360198974609e-01
0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,8.189775943756103516e-01
0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,8.189654946327209473e-01
0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,8.194813728332519531e-01
0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e+00,8.208550214767456055e-01
0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.185327649116516113e-01
0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,8.355487585067749023e-01
0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.359637856483459473e-01
0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,8.356971740722656250e-01
0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,8.352224230766296387e-01
0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.340224623680114746e-01
0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e-01,8.493308424949645996e-01
0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,8.500459194183349609e-01
0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,8.501067757606506348e-01
0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,8.499472141265869141e-01
0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,8.457302451133728027e-01
0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,8.583282232284545898e-01
0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,8.587296605110168457e-01
0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,8.590877056121826172e-01
0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,8.588229417800903320e-01
0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.120972275733947754e-01
0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,7.475726604461669922e-01
0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,7.496130466461181641e-01
0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,2.000000000000000000e+00,7.527666687965393066e-01
0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e+00,7.542617321014404297e-01
0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,7.936767339706420898e-01
0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,8.185392618179321289e-01
0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,8.188723325729370117e-01
0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,2.000000000000000000e+00,8.189085125923156738e-01
0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e+00,8.199010491371154785e-01
0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,8.144533634185791016e-01
0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,8.345460295677185059e-01
0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.350872397422790527e-01
0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,2.000000000000000000e+00,8.343393802642822266e-01
0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e+00,8.350515365600585938e-01
0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00,8.318111896514892578e-01
0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,5.000000000000000000e-01,8.487455844879150391e-01
0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,1.000000000000000000e+00,8.490794301033020020e-01
0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,2.000000000000000000e+00,8.496420383453369141e-01
0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,5.000000000000000000e+00,8.488299846649169922e-01
0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e+00,0.000000000000000000e+00,8.464743494987487793e-01
0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e+00,5.000000000000000000e-01,8.610258102416992188e-01
0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e+00,1.000000000000000000e+00,8.615337610244750977e-01
0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e+00,2.000000000000000000e+00,8.613947033882141113e-01
0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e+00,5.000000000000000000e+00,8.608903288841247559e-01
