method,run,route_id,ds,rc,success,source
Orion-Lite,orion_lite.a6000,2913,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,2903,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,2881,34.372426,100.0,False,official
Orion-Lite,orion_lite.a6000,2847,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,2844,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,28330,60.0,100.0,False,official
Orion-Lite,orion_lite.a6000,28243,60.0,100.0,False,official
Orion-Lite,orion_lite.a6000,28241,60.0,100.0,False,official
Orion-Lite,orion_lite.a6000,28229,60.0,100.0,False,official
Orion-Lite,orion_lite.a6000,28219,26.91,69.0,False,official
Orion-Lite,orion_lite.a6000,28210,60.0,100.0,False,official
Orion-Lite,orion_lite.a6000,28198,60.0,100.0,False,official
Orion-Lite,orion_lite.a6000,28154,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,28111,57.824619,97.79,False,official
Orion-Lite,orion_lite.a6000,28099,60.0,100.0,False,official
Orion-Lite,orion_lite.a6000,28093,60.0,100.0,False,official
Orion-Lite,orion_lite.a6000,28087,60.0,100.0,False,official
Orion-Lite,orion_lite.a6000,28048,70.0,100.0,False,official
Orion-Lite,orion_lite.a6000,28035,70.0,100.0,False,official
Orion-Lite,orion_lite.a6000,2802,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,2790,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,27582,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,27532,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,27529,91.496327,100.0,False,official
Orion-Lite,orion_lite.a6000,27515,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,27506,60.0,100.0,False,official
Orion-Lite,orion_lite.a6000,27494,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,2715,60.0,100.0,False,official
Orion-Lite,orion_lite.a6000,2709,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,27018,60.0,100.0,False,official
Orion-Lite,orion_lite.a6000,26990,60.0,100.0,False,official
Orion-Lite,orion_lite.a6000,26966,60.0,100.0,False,official
Orion-Lite,orion_lite.a6000,26956,60.0,100.0,False,official
Orion-Lite,orion_lite.a6000,26950,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,26944,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,2668,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,2664,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,26458,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,26456,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,2643,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,26435,0.9,1.5,False,official
Orion-Lite,orion_lite.a6000,26418,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,26408,45.5,45.5,False,official
Orion-Lite,orion_lite.a6000,26406,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,26405,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,26401,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,26396,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,26394,46.13,46.13,False,official
Orion-Lite,orion_lite.a6000,26393,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,2606,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,25975,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,25968,90.486207,100.0,False,official
Orion-Lite,orion_lite.a6000,25955,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,25951,36.0,100.0,False,official
Orion-Lite,orion_lite.a6000,25928,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,25896,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,25865,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,25863,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,25857,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,25854,11.273652,74.12,False,official
Orion-Lite,orion_lite.a6000,25845,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,2554,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,25439,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,25424,35.712,59.52,False,official
Orion-Lite,orion_lite.a6000,2539,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,25383,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,25381,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,25378,70.0,100.0,False,official
Orion-Lite,orion_lite.a6000,25358,36.0,100.0,False,official
Orion-Lite,orion_lite.a6000,2534,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,25318,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,25300,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,2513,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,2509,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,24841,65.0,100.0,False,official
Orion-Lite,orion_lite.a6000,24816,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,24795,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,24785,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,24784,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,24781,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,24759,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,24757,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,24367,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,24340,42.393,65.22,False,official
Orion-Lite,orion_lite.a6000,24333,36.0,100.0,False,official
Orion-Lite,orion_lite.a6000,24330,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,24294,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,24258,60.0,100.0,False,official
Orion-Lite,orion_lite.a6000,24252,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,24240,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,24224,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,24211,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,24206,50.0,100.0,False,official
Orion-Lite,orion_lite.a6000,2416,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,24098,94.12,94.12,False,official
Orion-Lite,orion_lite.a6000,24092,60.0,100.0,False,official
Orion-Lite,orion_lite.a6000,24078,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,24071,60.0,100.0,False,official
Orion-Lite,orion_lite.a6000,24041,100.0,100.0,False,official
Orion-Lite,orion_lite.a6000,2403,90.638979,100.0,False,official
Orion-Lite,orion_lite.a6000,2397,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,23930,98.16,98.16,False,official
Orion-Lite,orion_lite.a6000,23918,100.0,100.0,False,official
Orion-Lite,orion_lite.a6000,23910,94.12,94.12,False,official
Orion-Lite,orion_lite.a6000,2390,32.971418,100.0,False,official
Orion-Lite,orion_lite.a6000,23901,100.0,100.0,False,official
Orion-Lite,orion_lite.a6000,23771,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,2373,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,23708,36.0,100.0,False,official
Orion-Lite,orion_lite.a6000,23700,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,23695,60.0,100.0,False,official
Orion-Lite,orion_lite.a6000,23687,100.0,100.0,False,official
Orion-Lite,orion_lite.a6000,23670,100.0,100.0,False,official
Orion-Lite,orion_lite.a6000,23659,45.522,75.87,False,official
Orion-Lite,orion_lite.a6000,23658,74.326984,83.41,False,official
Orion-Lite,orion_lite.a6000,2286,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,2283,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,2273,42.280393,77.43,False,official
Orion-Lite,orion_lite.a6000,2215,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,2204,20.32832,59.36,False,official
Orion-Lite,orion_lite.a6000,2201,38.232293,64.93,False,official
Orion-Lite,orion_lite.a6000,2164,80.0,100.0,False,official
Orion-Lite,orion_lite.a6000,2144,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,2143,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,2129,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,2127,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,2115,60.0,100.0,False,official
Orion-Lite,orion_lite.a6000,20920,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,2091,18.09,50.25,False,official
Orion-Lite,orion_lite.a6000,2086,60.0,100.0,False,official
Orion-Lite,orion_lite.a6000,2084,60.0,100.0,False,official
Orion-Lite,orion_lite.a6000,2082,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,2050,60.0,100.0,False,official
Orion-Lite,orion_lite.a6000,1956,9.7032,24.88,False,official
Orion-Lite,orion_lite.a6000,1852,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,18356,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,1833,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,18311,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,18305,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,1825,27.288,45.48,False,official
Orion-Lite,orion_lite.a6000,18252,50.0,100.0,False,official
Orion-Lite,orion_lite.a6000,1792,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,1790,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,17752,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,1773,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,17655,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,17635,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,17598,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,17569,60.0,100.0,False,official
Orion-Lite,orion_lite.a6000,17563,60.0,100.0,False,official
Orion-Lite,orion_lite.a6000,1711,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,14909,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,14862,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,14842,65.0,100.0,False,official
Orion-Lite,orion_lite.a6000,14194,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,11755,29.628,49.38,False,official
Orion-Lite,orion_lite.a6000,11715,60.0,100.0,False,official
Orion-Lite,orion_lite.a6000,11381,100.0,100.0,True,official
Orion-Lite,orion_lite.a6000,10857,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,4937,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,4683,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,4669,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,4468,60.0,100.0,False,official
SparseDriveV2,sparsedrivev2,4183,60.0,100.0,False,official
SparseDriveV2,sparsedrivev2,3936,60.0,100.0,False,official
SparseDriveV2,sparsedrivev2,3905,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,3904,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,3890,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,3876,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,3869,70.0,100.0,False,official
SparseDriveV2,sparsedrivev2,3865,70.0,100.0,False,official
SparseDriveV2,sparsedrivev2,3813,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,3800,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,3785,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,3749,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,3737,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,3731,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,3717,80.0,100.0,False,official
SparseDriveV2,sparsedrivev2,3712,80.0,100.0,False,official
SparseDriveV2,sparsedrivev2,3708,93.833006,100.0,False,official
SparseDriveV2,sparsedrivev2,3697,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,3676,60.0,100.0,False,official
SparseDriveV2,sparsedrivev2,3670,60.0,100.0,False,official
SparseDriveV2,sparsedrivev2,3666,60.0,100.0,False,official
SparseDriveV2,sparsedrivev2,3575,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,3572,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,3564,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,3561,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,3540,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,3520,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,3514,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,3482,60.0,100.0,False,official
SparseDriveV2,sparsedrivev2,3476,60.0,100.0,False,official
SparseDriveV2,sparsedrivev2,3472,60.0,100.0,False,official
SparseDriveV2,sparsedrivev2,3464,60.0,100.0,False,official
SparseDriveV2,sparsedrivev2,3457,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,3436,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,3410,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,3380,70.0,100.0,False,official
SparseDriveV2,sparsedrivev2,3378,70.0,100.0,False,official
SparseDriveV2,sparsedrivev2,3373,70.0,100.0,False,official
SparseDriveV2,sparsedrivev2,3364,70.0,100.0,False,official
SparseDriveV2,sparsedrivev2,3307,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,3255,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,3248,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,3189,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,3184,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,3178,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,3144,70.0,100.0,False,official
SparseDriveV2,sparsedrivev2,3100,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,3099,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,3093,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,3090,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,3086,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,3080,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,3074,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,3072,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,3048,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,2989,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,2943,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,2913,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,2903,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,2881,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,2847,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,2844,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,28330,60.0,100.0,False,official
SparseDriveV2,sparsedrivev2,28243,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,28241,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,28229,70.0,100.0,False,official
SparseDriveV2,sparsedrivev2,28219,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,28210,60.0,100.0,False,official
SparseDriveV2,sparsedrivev2,28198,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,28154,85.659693,100.0,False,official
SparseDriveV2,sparsedrivev2,28111,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,28099,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,28093,57.351284,100.0,False,official
SparseDriveV2,sparsedrivev2,28087,60.0,100.0,False,official
SparseDriveV2,sparsedrivev2,28048,70.0,100.0,False,official
SparseDriveV2,sparsedrivev2,28035,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,2802,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,2790,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,27582,70.0,100.0,False,official
SparseDriveV2,sparsedrivev2,27532,70.0,100.0,False,official
SparseDriveV2,sparsedrivev2,27529,80.0,100.0,False,official
SparseDriveV2,sparsedrivev2,27515,24.054687,38.11,False,official
SparseDriveV2,sparsedrivev2,27506,44.174728,100.0,False,official
SparseDriveV2,sparsedrivev2,27494,68.375424,100.0,False,official
SparseDriveV2,sparsedrivev2,2715,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,2709,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,27018,60.0,100.0,False,official
SparseDriveV2,sparsedrivev2,26990,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,26966,60.0,100.0,False,official
SparseDriveV2,sparsedrivev2,26956,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,26950,54.56,54.56,False,official
SparseDriveV2,sparsedrivev2,26944,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,2668,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,2664,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,26458,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,26456,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,2643,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,26435,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,26418,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,26408,46.18,46.18,False,official
SparseDriveV2,sparsedrivev2,26406,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,26405,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,26401,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,26396,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,26394,46.81,46.81,False,official
SparseDriveV2,sparsedrivev2,26393,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,2606,65.0,100.0,False,official
SparseDriveV2,sparsedrivev2,25975,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,25968,92.845357,100.0,False,official
SparseDriveV2,sparsedrivev2,25955,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,25951,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,25928,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,25896,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,25865,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,25863,70.0,100.0,False,official
SparseDriveV2,sparsedrivev2,25857,36.0,100.0,False,official
SparseDriveV2,sparsedrivev2,25854,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,25845,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,2554,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,25439,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,25424,70.0,100.0,False,official
SparseDriveV2,sparsedrivev2,2539,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,25383,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,25381,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,25378,70.0,100.0,False,official
SparseDriveV2,sparsedrivev2,25358,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,2534,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,25318,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,25300,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,2513,65.0,100.0,False,official
SparseDriveV2,sparsedrivev2,2509,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,24841,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,24816,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,24795,65.0,100.0,False,official
SparseDriveV2,sparsedrivev2,24785,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,24784,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,24781,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,24759,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,24757,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,24367,65.0,100.0,False,official
SparseDriveV2,sparsedrivev2,24340,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,24333,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,24330,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,24294,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,24258,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,24252,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,24240,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,24224,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,24211,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,24206,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,2416,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,24098,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,24092,60.0,100.0,False,official
SparseDriveV2,sparsedrivev2,24078,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,24071,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,24041,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,2403,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,2397,65.0,100.0,False,official
SparseDriveV2,sparsedrivev2,23930,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,23918,100.0,100.0,False,official
SparseDriveV2,sparsedrivev2,23910,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,2390,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,23901,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,23771,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,2373,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,23708,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,23700,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,23695,60.0,100.0,False,official
SparseDriveV2,sparsedrivev2,23687,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,23670,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,23659,60.0,100.0,False,official
SparseDriveV2,sparsedrivev2,23658,95.457472,100.0,False,official
SparseDriveV2,sparsedrivev2,2286,60.0,100.0,False,official
SparseDriveV2,sparsedrivev2,2283,60.0,100.0,False,official
SparseDriveV2,sparsedrivev2,2273,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,2215,95.859095,100.0,False,official
SparseDriveV2,sparsedrivev2,2204,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,2201,60.0,100.0,False,official
SparseDriveV2,sparsedrivev2,2164,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,2144,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,2143,80.0,100.0,False,official
SparseDriveV2,sparsedrivev2,2129,24.3648,67.68,False,official
SparseDriveV2,sparsedrivev2,2127,30.182806,100.0,False,official
SparseDriveV2,sparsedrivev2,2115,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,20920,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,2091,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,2086,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,2084,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,2082,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,2050,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,1956,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,1852,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,18356,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,1833,65.0,100.0,False,official
SparseDriveV2,sparsedrivev2,18311,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,18305,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,1825,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,18252,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,1792,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,1790,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,17752,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,1773,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,17655,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,17635,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,17598,60.0,100.0,False,official
SparseDriveV2,sparsedrivev2,17569,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,17563,60.0,100.0,False,official
SparseDriveV2,sparsedrivev2,1711,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,14909,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,14862,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,14842,91.349543,100.0,False,official
SparseDriveV2,sparsedrivev2,14194,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,11755,31.854,53.09,False,official
SparseDriveV2,sparsedrivev2,11715,100.0,100.0,True,official
SparseDriveV2,sparsedrivev2,11381,25.0,100.0,False,official
SparseDriveV2,sparsedrivev2,10857,100.0,100.0,True,official
R2SE,r2se,1711,100.0,100.0,True,official (anonymous upload)
R2SE,r2se,1773,100.0,100.0,True,official (anonymous upload)
R2SE,r2se,1790,100.0,100.0,True,official (anonymous upload)
R2SE,r2se,1792,60.0,100.0,False,official (anonymous upload)
R2SE,r2se,1825,53.639399,100.0,False,official (anonymous upload)
R2SE,r2se,1833,65.0,100.0,False,official (anonymous upload)
R2SE,r2se,1852,100.0,100.0,True,official (anonymous upload)
R2SE,r2se,1956,100.0,100.0,True,official (anonymous upload)
R2SE,r2se,2050,60.0,100.0,False,official (anonymous upload)
R2SE,r2se,2082,100.0,100.0,True,official (anonymous upload)
R2SE,r2se,2084,100.0,100.0,True,official (anonymous upload)
R2SE,r2se,2086,100.0,100.0,True,official (anonymous upload)
R2SE,r2se,2091,100.0,100.0,True,official (anonymous upload)
R2SE,r2se,2115,100.0,100.0,True,official (anonymous upload)
R2SE,r2se,2127,100.0,100.0,True,official (anonymous upload)
R2SE,r2se,2129,100.0,100.0,True,official (anonymous upload)
R2SE,r2se,2143,100.0,100.0,True,official (anonymous upload)
R2SE,r2se,2144,100.0,100.0,True,official (anonymous upload)
R2SE,r2se,2164,100.0,100.0,True,official (anonymous upload)
R2SE,r2se,2201,60.0,100.0,False,official (anonymous upload)
R2SE,r2se,2204,100.0,100.0,True,official (anonymous upload)
R2SE,r2se,2215,100.0,100.0,True,official (anonymous upload)
R2SE,r2se,2273,100.0,100.0,True,official (anonymous upload)
R2SE,r2se,2283,100.0,100.0,True,official (anonymous upload)
R2SE,r2se,2286,100.0,100.0,True,official (anonymous upload)
R2SE,r2se,2373,100.0,100.0,True,official (anonymous upload)
R2SE,r2se,2390,100.0,100.0,True,official (anonymous upload)
R2SE,r2se,2397,100.0,100.0,True,official (anonymous upload)
R2SE,r2se,2403,100.0,100.0,True,official (anonymous upload)
R2SE,r2se,2416,100.0,100.0,True,official (anonymous upload)
R2SE,r2se,2509,36.0,100.0,False,official (anonymous upload)
R2SE,r2se,2513,100.0,100.0,True,official (anonymous upload)
R2SE,r2se,2534,60.0,100.0,False,official (anonymous upload)
R2SE,r2se,2539,100.0,100.0,True,official (anonymous upload)
R2SE,r2se,2554,36.0,100.0,False,official (anonymous upload)
R2SE,r2se,2606,65.0,100.0,False,official (anonymous upload)
R2SE,r2se,2643,100.0,100.0,True,official (anonymous upload)
R2SE,r2se,2664,100.0,100.0,True,official (anonymous upload)
R2SE,r2se,2668,100.0,100.0,True,official (anonymous upload)
R2SE,r2se,2709,100.0,100.0,True,official (anonymous upload)
R2SE,r2se,2715,100.0,100.0,True,official (anonymous upload)
R2SE,r2se,2790,100.0,100.0,True,official (anonymous upload)
R2SE,r2se,2802,100.0,100.0,True,official (anonymous upload)
R2SE,r2se,2844,100.0,100.0,True,official (anonymous upload)
R2SE,r2se,2847,100.0,100.0,True,official (anonymous upload)
