clip,config,sample,ade64,ade40,fde40
b10ecfaf-f9ea-4735-9599-499bcde2182b,2hz+rt+ego2hz,4,1.8580213,0.50740325,1.9985185
b10ecfaf-f9ea-4735-9599-499bcde2182b,2hz+rt+ego2hz,5,0.7909117,0.89683694,1.1664726
1a1957be-699b-487f-af67-3cb650aadfa2,native,0,4.0857587,2.261718,5.552269
1a1957be-699b-487f-af67-3cb650aadfa2,native,1,0.92200744,0.24362984,0.77520645
1a1957be-699b-487f-af67-3cb650aadfa2,native,2,0.7461607,0.5388891,1.2087837
1a1957be-699b-487f-af67-3cb650aadfa2,native,3,2.0021372,1.1539919,3.0508351
1a1957be-699b-487f-af67-3cb650aadfa2,native,4,2.670885,1.6731269,3.9237037
1a1957be-699b-487f-af67-3cb650aadfa2,native,5,1.0973233,1.0155683,1.8366815
1a1957be-699b-487f-af67-3cb650aadfa2,native+ego2hz,0,4.2501144,2.4199767,5.798012
1a1957be-699b-487f-af67-3cb650aadfa2,native+ego2hz,1,0.6542164,0.56816185,0.7663717
1a1957be-699b-487f-af67-3cb650aadfa2,native+ego2hz,2,1.3930371,1.0927341,2.3733025
1a1957be-699b-487f-af67-3cb650aadfa2,native+ego2hz,3,2.792833,1.6862335,4.0912013
1a1957be-699b-487f-af67-3cb650aadfa2,native+ego2hz,4,3.2108421,2.0430167,4.634198
1a1957be-699b-487f-af67-3cb650aadfa2,native+ego2hz,5,1.6386743,1.459157,2.759557
1a1957be-699b-487f-af67-3cb650aadfa2,repeat,0,16.620266,5.394238,18.096298
1a1957be-699b-487f-af67-3cb650aadfa2,repeat,1,5.6617975,1.921027,6.3827114
1a1957be-699b-487f-af67-3cb650aadfa2,repeat,2,4.0181813,1.1044886,3.995466
1a1957be-699b-487f-af67-3cb650aadfa2,repeat,3,2.0821846,0.7436073,2.0673206
1a1957be-699b-487f-af67-3cb650aadfa2,repeat,4,4.2201138,1.6225767,4.958866
1a1957be-699b-487f-af67-3cb650aadfa2,repeat,5,3.8379312,0.7788347,3.393244
1a1957be-699b-487f-af67-3cb650aadfa2,2hz,0,3.643271,2.0604968,5.1923237
1a1957be-699b-487f-af67-3cb650aadfa2,2hz,1,2.0926974,0.513422,2.123998
1a1957be-699b-487f-af67-3cb650aadfa2,2hz,2,1.8595685,0.5127911,1.9182155
1a1957be-699b-487f-af67-3cb650aadfa2,2hz,3,2.6230717,1.1163177,3.5101585
1a1957be-699b-487f-af67-3cb650aadfa2,2hz,4,2.7803102,1.5679395,3.8906636
1a1957be-699b-487f-af67-3cb650aadfa2,2hz,5,1.8870072,0.85832405,2.0214858
1a1957be-699b-487f-af67-3cb650aadfa2,native+rt,0,1.2421696,0.35134727,0.9585979
1a1957be-699b-487f-af67-3cb650aadfa2,native+rt,1,3.2524765,1.7130188,4.500673
1a1957be-699b-487f-af67-3cb650aadfa2,native+rt,2,1.9459512,0.657978,1.9350535
1a1957be-699b-487f-af67-3cb650aadfa2,native+rt,3,4.599189,1.8545517,5.4830756
1a1957be-699b-487f-af67-3cb650aadfa2,native+rt,4,3.3956423,1.1038592,3.4651482
1a1957be-699b-487f-af67-3cb650aadfa2,native+rt,5,2.0034673,0.46568865,1.5980359
1a1957be-699b-487f-af67-3cb650aadfa2,repeat+rt+ego2hz,0,2.7050166,0.8638399,2.6480417
1a1957be-699b-487f-af67-3cb650aadfa2,repeat+rt+ego2hz,1,14.819483,6.7420197,18.846703
1a1957be-699b-487f-af67-3cb650aadfa2,repeat+rt+ego2hz,2,2.1203265,0.38997936,1.7347525
1a1957be-699b-487f-af67-3cb650aadfa2,repeat+rt+ego2hz,3,7.6457567,2.735076,8.895528
1a1957be-699b-487f-af67-3cb650aadfa2,repeat+rt+ego2hz,4,4.928526,1.3664523,4.9425015
1a1957be-699b-487f-af67-3cb650aadfa2,repeat+rt+ego2hz,5,3.5277596,0.7422865,2.8918328
1a1957be-699b-487f-af67-3cb650aadfa2,2hz+rt+ego2hz,0,1.4273819,0.41128492,1.1718163
1a1957be-699b-487f-af67-3cb650aadfa2,2hz+rt+ego2hz,1,3.462757,1.782225,4.6730285
1a1957be-699b-487f-af67-3cb650aadfa2,2hz+rt+ego2hz,2,1.5550659,0.23049171,1.0800004
1a1957be-699b-487f-af67-3cb650aadfa2,2hz+rt+ego2hz,3,4.2550144,1.5777525,4.8565803
1a1957be-699b-487f-af67-3cb650aadfa2,2hz+rt+ego2hz,4,3.038828,0.75284743,2.6930892
1a1957be-699b-487f-af67-3cb650aadfa2,2hz+rt+ego2hz,5,1.8760467,0.4725852,1.2122798
cf39c723-e72a-4f71-af11-14233aef572b,native,0,1.8668714,0.5008861,2.1208892
cf39c723-e72a-4f71-af11-14233aef572b,native,1,1.0762346,0.5874763,2.0042357
cf39c723-e72a-4f71-af11-14233aef572b,native,2,1.0774542,0.8696529,2.0958922
cf39c723-e72a-4f71-af11-14233aef572b,native,3,1.7531744,0.44287223,1.5535556
cf39c723-e72a-4f71-af11-14233aef572b,native,4,0.6249832,0.22048149,0.17083411
cf39c723-e72a-4f71-af11-14233aef572b,native,5,0.64632463,0.120083764,0.2631274
cf39c723-e72a-4f71-af11-14233aef572b,native+ego2hz,0,2.1596348,0.74255,2.4804344
cf39c723-e72a-4f71-af11-14233aef572b,native+ego2hz,1,1.4490367,0.8611649,2.4579453
cf39c723-e72a-4f71-af11-14233aef572b,native+ego2hz,2,1.4603933,1.1512343,2.5581787
cf39c723-e72a-4f71-af11-14233aef572b,native+ego2hz,3,2.0737932,0.69576496,1.9657656
cf39c723-e72a-4f71-af11-14233aef572b,native+ego2hz,4,0.68229115,0.069241986,0.215273
cf39c723-e72a-4f71-af11-14233aef572b,native+ego2hz,5,0.6479339,0.3949616,0.8460992
cf39c723-e72a-4f71-af11-14233aef572b,repeat,0,4.8919888,2.320316,6.232812
cf39c723-e72a-4f71-af11-14233aef572b,repeat,1,4.173522,2.5260096,6.3329277
cf39c723-e72a-4f71-af11-14233aef572b,repeat,2,3.6523037,2.59123,6.0386
cf39c723-e72a-4f71-af11-14233aef572b,repeat,3,4.4323997,2.2181349,5.525598
cf39c723-e72a-4f71-af11-14233aef572b,repeat,4,2.9073923,1.4825013,3.5387404
cf39c723-e72a-4f71-af11-14233aef572b,repeat,5,2.106481,1.7495308,3.805902
cf39c723-e72a-4f71-af11-14233aef572b,2hz,0,3.113336,2.1743324,4.38796
cf39c723-e72a-4f71-af11-14233aef572b,2hz,1,4.837433,2.1804097,5.2878747
cf39c723-e72a-4f71-af11-14233aef572b,2hz,2,5.310602,2.139146,5.887311
cf39c723-e72a-4f71-af11-14233aef572b,2hz,3,1.5734094,1.6406101,2.9973502
cf39c723-e72a-4f71-af11-14233aef572b,2hz,4,2.989686,2.3928332,5.0032935
cf39c723-e72a-4f71-af11-14233aef572b,2hz,5,6.951372,2.9332805,7.783793
cf39c723-e72a-4f71-af11-14233aef572b,native+rt,0,0.39428043,0.21933612,0.049641684
cf39c723-e72a-4f71-af11-14233aef572b,native+rt,1,1.0476621,0.117737055,0.32136998
cf39c723-e72a-4f71-af11-14233aef572b,native+rt,2,1.5461407,0.12964056,0.66594774
cf39c723-e72a-4f71-af11-14233aef572b,native+rt,3,0.30426094,0.15620829,0.26228192
cf39c723-e72a-4f71-af11-14233aef572b,native+rt,4,0.68793297,0.6684381,1.3529713
cf39c723-e72a-4f71-af11-14233aef572b,native+rt,5,3.1420374,0.86667454,2.8193252
cf39c723-e72a-4f71-af11-14233aef572b,repeat+rt+ego2hz,0,2.4979928,2.152829,4.648513
cf39c723-e72a-4f71-af11-14233aef572b,repeat+rt+ego2hz,1,1.6961174,1.5805748,2.3794658
cf39c723-e72a-4f71-af11-14233aef572b,repeat+rt+ego2hz,2,0.78630406,0.5564357,0.4443787
cf39c723-e72a-4f71-af11-14233aef572b,repeat+rt+ego2hz,3,1.9741006,2.0376194,3.2694707
cf39c723-e72a-4f71-af11-14233aef572b,repeat+rt+ego2hz,4,3.1217575,0.98382676,3.226887
cf39c723-e72a-4f71-af11-14233aef572b,repeat+rt+ego2hz,5,4.9166956,2.785802,6.9591613
cf39c723-e72a-4f71-af11-14233aef572b,2hz+rt+ego2hz,0,3.51766,1.8661598,4.7160745
cf39c723-e72a-4f71-af11-14233aef572b,2hz+rt+ego2hz,1,5.1544056,1.7818463,5.4930115
cf39c723-e72a-4f71-af11-14233aef572b,2hz+rt+ego2hz,2,5.340684,1.6466281,5.7164907
cf39c723-e72a-4f71-af11-14233aef572b,2hz+rt+ego2hz,3,2.2831674,1.1770208,3.3542209
cf39c723-e72a-4f71-af11-14233aef572b,2hz+rt+ego2hz,4,3.4563794,2.0684814,5.2240834
cf39c723-e72a-4f71-af11-14233aef572b,2hz+rt+ego2hz,5,6.9287024,2.4246793,7.574421
0a1ef808-c891-4da2-919d-c44aa3be5085,native,0,0.44622955,0.09028646,0.2654164
0a1ef808-c891-4da2-919d-c44aa3be5085,native,1,2.0785725,0.5670846,2.0713964
0a1ef808-c891-4da2-919d-c44aa3be5085,native,2,1.5182978,0.5877144,1.7691133
0a1ef808-c891-4da2-919d-c44aa3be5085,native,3,1.2169371,0.69691753,1.6419522
0a1ef808-c891-4da2-919d-c44aa3be5085,native,4,1.1922581,0.44469395,1.2440017
0a1ef808-c891-4da2-919d-c44aa3be5085,native,5,1.5552402,0.5230012,1.697287
0a1ef808-c891-4da2-919d-c44aa3be5085,native+ego2hz,0,0.44422227,0.09218972,0.24792227
0a1ef808-c891-4da2-919d-c44aa3be5085,native+ego2hz,1,2.0601873,0.5589953,2.0465453
0a1ef808-c891-4da2-919d-c44aa3be5085,native+ego2hz,2,1.5146246,0.58893937,1.769409
0a1ef808-c891-4da2-919d-c44aa3be5085,native+ego2hz,3,1.2128481,0.7007402,1.6421973
0a1ef808-c891-4da2-919d-c44aa3be5085,native+ego2hz,4,1.1959326,0.44793478,1.2477415
0a1ef808-c891-4da2-919d-c44aa3be5085,native+ego2hz,5,1.5496845,0.5206164,1.6892021
0a1ef808-c891-4da2-919d-c44aa3be5085,repeat,0,2.903395,0.72773516,3.144861
0a1ef808-c891-4da2-919d-c44aa3be5085,repeat,1,2.7183552,0.7721783,2.961627
0a1ef808-c891-4da2-919d-c44aa3be5085,repeat,2,2.7272272,0.8175481,3.100826
0a1ef808-c891-4da2-919d-c44aa3be5085,repeat,3,3.0177004,0.5530729,1.975399
0a1ef808-c891-4da2-919d-c44aa3be5085,repeat,4,3.285609,0.9797365,3.7256494
0a1ef808-c891-4da2-919d-c44aa3be5085,repeat,5,2.7838326,0.74029225,2.980847
0a1ef808-c891-4da2-919d-c44aa3be5085,2hz,0,1.1679287,0.5706345,2.1383052
0a1ef808-c891-4da2-919d-c44aa3be5085,2hz,1,2.8474684,0.9066452,3.3430638
0a1ef808-c891-4da2-919d-c44aa3be5085,2hz,2,2.213111,0.88732255,2.825789
0a1ef808-c891-4da2-919d-c44aa3be5085,2hz,3,1.766954,1.1229708,3.0765789
0a1ef808-c891-4da2-919d-c44aa3be5085,2hz,4,1.685519,0.7254615,2.1346667
0a1ef808-c891-4da2-919d-c44aa3be5085,2hz,5,2.2625306,0.8636894,2.8948386
0a1ef808-c891-4da2-919d-c44aa3be5085,native+rt,0,3.8904636,1.7323558,4.6431837
0a1ef808-c891-4da2-919d-c44aa3be5085,native+rt,1,0.7153836,0.2546905,0.727003
0a1ef808-c891-4da2-919d-c44aa3be5085,native+rt,2,1.1586684,0.50212747,1.4044291
0a1ef808-c891-4da2-919d-c44aa3be5085,native+rt,3,3.1264896,1.2993945,3.802519
0a1ef808-c891-4da2-919d-c44aa3be5085,native+rt,4,3.3087883,1.5612228,4.134879
0a1ef808-c891-4da2-919d-c44aa3be5085,native+rt,5,1.4408457,0.77974784,1.775926
0a1ef808-c891-4da2-919d-c44aa3be5085,repeat+rt+ego2hz,0,10.370157,3.3191743,10.832532
0a1ef808-c891-4da2-919d-c44aa3be5085,repeat+rt+ego2hz,1,3.4607015,1.1364511,4.309891
0a1ef808-c891-4da2-919d-c44aa3be5085,repeat+rt+ego2hz,2,3.09763,0.925377,3.5349815
0a1ef808-c891-4da2-919d-c44aa3be5085,repeat+rt+ego2hz,3,2.7583396,0.9922806,3.1405935
0a1ef808-c891-4da2-919d-c44aa3be5085,repeat+rt+ego2hz,4,3.7432766,1.6104944,5.233069
0a1ef808-c891-4da2-919d-c44aa3be5085,repeat+rt+ego2hz,5,3.752841,1.0093113,4.093662
0a1ef808-c891-4da2-919d-c44aa3be5085,2hz+rt+ego2hz,0,0.7761508,0.43433255,1.6266286
0a1ef808-c891-4da2-919d-c44aa3be5085,2hz+rt+ego2hz,1,3.1343114,0.94802916,3.4435759
0a1ef808-c891-4da2-919d-c44aa3be5085,2hz+rt+ego2hz,2,2.3150618,0.9363882,2.8362794
0a1ef808-c891-4da2-919d-c44aa3be5085,2hz+rt+ego2hz,3,1.6026273,1.153023,2.8390372
0a1ef808-c891-4da2-919d-c44aa3be5085,2hz+rt+ego2hz,4,1.5110248,0.6556962,1.6539261
0a1ef808-c891-4da2-919d-c44aa3be5085,2hz+rt+ego2hz,5,2.126918,0.80580884,2.5918953
936d72e2-bf2c-44bc-be8b-6eae72cccca7,native,0,1.2864387,1.2472063,1.797911
936d72e2-bf2c-44bc-be8b-6eae72cccca7,native,1,1.624459,1.1407832,1.9964069
936d72e2-bf2c-44bc-be8b-6eae72cccca7,native,2,3.2798812,1.6454643,4.052852
936d72e2-bf2c-44bc-be8b-6eae72cccca7,native,3,3.1511188,0.6458044,1.0998453
936d72e2-bf2c-44bc-be8b-6eae72cccca7,native,4,1.9232134,1.7863476,3.101296
936d72e2-bf2c-44bc-be8b-6eae72cccca7,native,5,3.8411417,2.079245,4.7911267
936d72e2-bf2c-44bc-be8b-6eae72cccca7,native+ego2hz,0,1.5365539,1.5518738,2.5662043
936d72e2-bf2c-44bc-be8b-6eae72cccca7,native+ego2hz,1,1.80163,1.251859,2.2294872
936d72e2-bf2c-44bc-be8b-6eae72cccca7,native+ego2hz,2,3.439876,1.7539123,4.2703824
936d72e2-bf2c-44bc-be8b-6eae72cccca7,native+ego2hz,3,3.0451045,0.70876575,0.83383745
936d72e2-bf2c-44bc-be8b-6eae72cccca7,native+ego2hz,4,2.0670226,1.9923728,3.5873187
936d72e2-bf2c-44bc-be8b-6eae72cccca7,native+ego2hz,5,4.1276894,2.2492537,5.1607738
936d72e2-bf2c-44bc-be8b-6eae72cccca7,repeat,0,9.366961,4.2000527,11.881965
936d72e2-bf2c-44bc-be8b-6eae72cccca7,repeat,1,9.748842,4.338574,12.252978
936d72e2-bf2c-44bc-be8b-6eae72cccca7,repeat,2,2.386269,1.3730537,2.8273373
936d72e2-bf2c-44bc-be8b-6eae72cccca7,repeat,3,7.2816267,3.3774872,9.343708
936d72e2-bf2c-44bc-be8b-6eae72cccca7,repeat,4,8.159052,3.9684582,10.68265
936d72e2-bf2c-44bc-be8b-6eae72cccca7,repeat,5,2.0799532,1.2168598,1.9574628
936d72e2-bf2c-44bc-be8b-6eae72cccca7,2hz,0,2.5896525,1.8321483,3.7684324
936d72e2-bf2c-44bc-be8b-6eae72cccca7,2hz,1,4.5912504,2.7440596,6.3543677
936d72e2-bf2c-44bc-be8b-6eae72cccca7,2hz,2,3.4943976,1.9529097,4.87993
936d72e2-bf2c-44bc-be8b-6eae72cccca7,2hz,3,5.1521587,1.657171,5.08922
936d72e2-bf2c-44bc-be8b-6eae72cccca7,2hz,4,1.3393707,0.85429776,1.4276731
936d72e2-bf2c-44bc-be8b-6eae72cccca7,2hz,5,2.508446,1.9331284,4.1016874
936d72e2-bf2c-44bc-be8b-6eae72cccca7,native+rt,0,4.002446,2.3908772,5.4693093
936d72e2-bf2c-44bc-be8b-6eae72cccca7,native+rt,1,3.072472,2.058754,4.4457593
936d72e2-bf2c-44bc-be8b-6eae72cccca7,native+rt,2,6.5290785,1.6134831,6.709199
936d72e2-bf2c-44bc-be8b-6eae72cccca7,native+rt,3,1.9440818,1.6772238,3.3841596
936d72e2-bf2c-44bc-be8b-6eae72cccca7,native+rt,4,2.317762,1.4082314,3.1910675
936d72e2-bf2c-44bc-be8b-6eae72cccca7,native+rt,5,6.815564,3.8010535,9.145696
936d72e2-bf2c-44bc-be8b-6eae72cccca7,repeat+rt+ego2hz,0,9.331753,4.160016,11.675219
936d72e2-bf2c-44bc-be8b-6eae72cccca7,repeat+rt+ego2hz,1,9.509388,4.2374816,11.790509
936d72e2-bf2c-44bc-be8b-6eae72cccca7,repeat+rt+ego2hz,2,1.4407473,1.1457164,1.7788864
936d72e2-bf2c-44bc-be8b-6eae72cccca7,repeat+rt+ego2hz,3,6.38224,3.1454203,8.157005
936d72e2-bf2c-44bc-be8b-6eae72cccca7,repeat+rt+ego2hz,4,5.5488563,2.8871036,7.1513963
936d72e2-bf2c-44bc-be8b-6eae72cccca7,repeat+rt+ego2hz,5,1.79003,1.1605785,1.6611432
936d72e2-bf2c-44bc-be8b-6eae72cccca7,2hz+rt+ego2hz,0,4.392721,2.5181134,6.054597
936d72e2-bf2c-44bc-be8b-6eae72cccca7,2hz+rt+ego2hz,1,4.7312403,2.6538424,6.398333
936d72e2-bf2c-44bc-be8b-6eae72cccca7,2hz+rt+ego2hz,2,1.0879931,1.0320168,1.1006825
936d72e2-bf2c-44bc-be8b-6eae72cccca7,2hz+rt+ego2hz,3,2.7528603,2.01288,4.1965413
936d72e2-bf2c-44bc-be8b-6eae72cccca7,2hz+rt+ego2hz,4,2.9454772,2.101237,4.500145
936d72e2-bf2c-44bc-be8b-6eae72cccca7,2hz+rt+ego2hz,5,1.505583,1.3544279,2.1269584
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,native,0,0.78196406,0.28120548,0.90411913
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,native,1,0.20862672,0.10709097,0.2428933
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,native,2,3.2439952,1.2101318,4.252449
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,native,3,1.4699161,0.50180376,1.7539852
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,native,4,1.2277472,0.26717767,1.0970483
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,native,5,2.5876245,1.0283053,3.8418012
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,native+ego2hz,0,2.3319986,0.8095934,3.0379617
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,native+ego2hz,1,2.5410078,1.273036,4.0742826
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,native+ego2hz,2,2.1825483,1.332888,3.6750863
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,native+ego2hz,3,2.6894853,0.9386383,3.0867398
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,native+ego2hz,4,1.3952851,0.297254,1.3999645
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,native+ego2hz,5,1.5570717,0.94135743,2.8927686
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,repeat,0,1.6190379,0.6426031,2.0711246
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,repeat,1,3.5768504,1.3796288,4.653209
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,repeat,2,3.5961359,1.5943539,4.9542565
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,repeat,3,2.917704,1.8424755,4.620494
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,repeat,4,2.8680668,1.2801926,3.7632608
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,repeat,5,2.7602906,1.2594223,3.8456
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,2hz,0,5.4066496,2.1558058,7.2018976
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,2hz,1,3.6036887,2.0076478,5.9797983
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,2hz,2,4.810721,2.7210288,7.5045624
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,2hz,3,5.6094093,2.241163,6.918694
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,2hz,4,4.3626814,1.6102636,5.3395743
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,2hz,5,2.549037,1.6634567,4.8325486
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,native+rt,0,1.1399144,0.45179567,1.4657369
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,native+rt,1,0.33046508,0.13959542,0.53784794
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,native+rt,2,3.3130412,1.2849224,4.435013
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,native+rt,3,1.687249,0.59982324,2.1787238
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,native+rt,4,1.8703222,0.56311095,2.0970054
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,native+rt,5,2.8938425,1.2126334,4.250363
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,repeat+rt+ego2hz,0,3.1369061,1.2681582,4.095258
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,repeat+rt+ego2hz,1,2.9989324,1.205255,3.9513633
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,repeat+rt+ego2hz,2,4.9121857,2.039268,6.5881705
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,repeat+rt+ego2hz,3,3.624612,1.484199,4.800437
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,repeat+rt+ego2hz,4,2.2904358,0.8486395,2.9499578
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,repeat+rt+ego2hz,5,4.7710714,2.0010653,6.500172
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,2hz+rt+ego2hz,0,2.2531981,1.2159897,3.54127
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,2hz+rt+ego2hz,1,2.0235724,1.0444266,3.1393132
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,2hz+rt+ego2hz,2,5.9865456,2.4289854,8.121537
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,2hz+rt+ego2hz,3,3.5083025,1.5253613,4.856294
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,2hz+rt+ego2hz,4,4.0663095,1.7013776,5.3711243
bdf1fffb-dc4c-43fa-b067-4d669db5e0cf,2hz+rt+ego2hz,5,3.8873937,1.8852211,6.242134
35242435-b386-476e-818e-44959f5301e7,native,0,0.32667142,0.30347097,0.5226294
35242435-b386-476e-818e-44959f5301e7,native,1,1.1009812,0.4714014,1.7275453
35242435-b386-476e-818e-44959f5301e7,native,2,0.324724,0.24858427,0.44517294
35242435-b386-476e-818e-44959f5301e7,native,3,0.66114813,0.2679052,0.8159782
35242435-b386-476e-818e-44959f5301e7,native,4,1.0408685,0.5749079,1.4771578
35242435-b386-476e-818e-44959f5301e7,native,5,0.26333308,0.14086838,0.09267993
35242435-b386-476e-818e-44959f5301e7,native+ego2hz,0,0.25822496,0.2604346,0.39561352
35242435-b386-476e-818e-44959f5301e7,native+ego2hz,1,1.0556656,0.4588534,1.6699889
35242435-b386-476e-818e-44959f5301e7,native+ego2hz,2,0.2602482,0.22094078,0.36910042
35242435-b386-476e-818e-44959f5301e7,native+ego2hz,3,0.6332904,0.26058397,0.78990763
35242435-b386-476e-818e-44959f5301e7,native+ego2hz,4,0.9173993,0.5125338,1.3103662
35242435-b386-476e-818e-44959f5301e7,native+ego2hz,5,0.23407938,0.15545127,0.0571996
35242435-b386-476e-818e-44959f5301e7,repeat,0,5.5039644,1.6240902,5.8489366
35242435-b386-476e-818e-44959f5301e7,repeat,1,1.5762525,0.5880305,0.5642838
35242435-b386-476e-818e-44959f5301e7,repeat,2,5.785255,2.0677752,6.236042
35242435-b386-476e-818e-44959f5301e7,repeat,3,9.850727,4.0710154,11.870695
35242435-b386-476e-818e-44959f5301e7,repeat,4,7.7508817,2.7115712,8.55468
35242435-b386-476e-818e-44959f5301e7,repeat,5,6.0842013,1.8004506,6.1822453
35242435-b386-476e-818e-44959f5301e7,2hz,0,3.5230997,1.5179703,5.0119824
35242435-b386-476e-818e-44959f5301e7,2hz,1,5.3153133,2.3540432,7.034138
35242435-b386-476e-818e-44959f5301e7,2hz,2,3.0297556,1.1997445,4.1006374
35242435-b386-476e-818e-44959f5301e7,2hz,3,2.1897814,0.6719986,2.7277923
35242435-b386-476e-818e-44959f5301e7,2hz,4,1.9867797,1.0837749,3.5903497
35242435-b386-476e-818e-44959f5301e7,2hz,5,3.9779625,2.0831876,5.8227396
35242435-b386-476e-818e-44959f5301e7,native+rt,0,0.8039455,0.3822924,0.9750759
35242435-b386-476e-818e-44959f5301e7,native+rt,1,0.85179764,0.41990843,1.4703659
35242435-b386-476e-818e-44959f5301e7,native+rt,2,0.77501744,0.38868517,0.9131163
35242435-b386-476e-818e-44959f5301e7,native+rt,3,0.3790079,0.32721686,0.1354224
35242435-b386-476e-818e-44959f5301e7,native+rt,4,0.69891495,0.47797403,0.90976226
35242435-b386-476e-818e-44959f5301e7,native+rt,5,0.47678906,0.37520537,0.62474054
35242435-b386-476e-818e-44959f5301e7,repeat+rt+ego2hz,0,4.712267,1.4113607,4.453443
35242435-b386-476e-818e-44959f5301e7,repeat+rt+ego2hz,1,1.8270843,1.0797789,1.2881424
35242435-b386-476e-818e-44959f5301e7,repeat+rt+ego2hz,2,4.7288084,1.7473907,4.750034
35242435-b386-476e-818e-44959f5301e7,repeat+rt+ego2hz,3,8.969639,3.5429797,10.5373955
35242435-b386-476e-818e-44959f5301e7,repeat+rt+ego2hz,4,6.844898,2.2996273,7.0945506
35242435-b386-476e-818e-44959f5301e7,repeat+rt+ego2hz,5,5.442052,1.5957601,5.0581446
35242435-b386-476e-818e-44959f5301e7,2hz+rt+ego2hz,0,2.25386,0.8062636,2.7598126
35242435-b386-476e-818e-44959f5301e7,2hz+rt+ego2hz,1,3.6606717,1.591808,4.5935755
35242435-b386-476e-818e-44959f5301e7,2hz+rt+ego2hz,2,1.7013375,0.66458434,1.7990711
35242435-b386-476e-818e-44959f5301e7,2hz+rt+ego2hz,3,0.9256636,0.6479951,1.1291182
35242435-b386-476e-818e-44959f5301e7,2hz+rt+ego2hz,4,1.5158155,0.7138002,1.92158
35242435-b386-476e-818e-44959f5301e7,2hz+rt+ego2hz,5,2.9320614,1.3544159,3.6812174
