scope,judge,n,delta,lo,hi,model,head,seed,stats,gate
Cyclists,ADE pre_onset dec1-9,206,4.5834197998046875,3.2931277938386625,6.00833235615003,lebowski,M-C pair,2,i3,none
Cut_ins,RFS (rater),20,-3.2543316361159107,-4.194817986855964,-2.25803187918486,lebowski,M-C pair,2,i3,none
Cut_ins,ADE dec1-9,724,5.89080286026001,4.806306478036091,6.948505774906725,lebowski,M-C pair,2,i3,none
Cut_ins,ADE pre_onset dec1-9,16,4.294890403747559,1.366666555404663,6.587229859828949,lebowski,M-C pair,2,i3,none
FOD,RFS (rater),78,-3.264195451916957,-3.807430424661652,-2.7130384401528382,lebowski,M-C pair,2,i3,none
FOD,ADE dec1-9,3175,4.85623025894165,4.494105050993433,5.215834079424499,lebowski,M-C pair,2,i3,none
FOD,ADE pre_onset dec1-9,252,3.9852166175842285,3.289481185437504,4.784607088586359,lebowski,M-C pair,2,i3,none
Intersections,RFS (rater),116,-3.2088397194021634,-3.6215707450909718,-2.7932098708875897,lebowski,M-C pair,2,i3,none
Intersections,ADE dec1-9,4299,5.003847122192383,4.657059494256415,5.3591652066132545,lebowski,M-C pair,2,i3,none
Intersections,ADE pre_onset dec1-9,301,3.418449640274048,2.622500536813127,4.371450560061629,lebowski,M-C pair,2,i3,none
all,RFS (rater),478,-0.42422914049761534,-0.5711996407058406,-0.28534557996366133,lebowski,M-C pair,2,i3,g2
all,ADE dec1-9,17389,0.4545285701751709,0.41106255265302405,0.4994347628415396,lebowski,M-C pair,2,i3,g2
all,ADE pre_onset dec1-9,1245,0.18397055566310883,0.09705125584453807,0.2749270471697798,lebowski,M-C pair,2,i3,g2
Pedestrians,RFS (rater),52,-0.3420596342223432,-0.7522560823027352,0.04224058852134098,lebowski,M-C pair,2,i3,g2
Pedestrians,ADE dec1-9,1637,0.49578651785850525,0.36858211570784233,0.6359250855952437,lebowski,M-C pair,2,i3,g2
Pedestrians,ADE pre_onset dec1-9,83,-0.06436330825090408,-0.3323514386117458,0.1685711887839076,lebowski,M-C pair,2,i3,g2
Cyclists,RFS (rater),71,-0.7863683582407777,-1.2567914893953156,-0.3430294824040437,lebowski,M-C pair,2,i3,g2
Cyclists,ADE dec1-9,2326,0.6272326707839966,0.48787689597521117,0.7838637826821264,lebowski,M-C pair,2,i3,g2
Cyclists,ADE pre_onset dec1-9,206,0.3840021789073944,0.06165512149198567,0.7497244839230809,lebowski,M-C pair,2,i3,g2
Cut_ins,RFS (rater),20,-0.877319841085281,-1.5006441673501147,-0.3378464156247639,lebowski,M-C pair,2,i3,g2
Cut_ins,ADE dec1-9,724,0.7955582737922668,0.5335692988096598,1.038440528962629,lebowski,M-C pair,2,i3,g2
Cut_ins,ADE pre_onset dec1-9,16,0.21910956501960754,-0.31366743824698706,0.7066428504492107,lebowski,M-C pair,2,i3,g2
FOD,RFS (rater),78,-0.4173362582077388,-0.7833959290363486,-0.06561057201612154,lebowski,M-C pair,2,i3,g2
FOD,ADE dec1-9,3175,0.39288970828056335,0.30959908598361274,0.48381537745549474,lebowski,M-C pair,2,i3,g2
FOD,ADE pre_onset dec1-9,252,0.2769913375377655,0.10791493234373181,0.46516797272376886,lebowski,M-C pair,2,i3,g2
Intersections,RFS (rater),116,-0.3525893448814127,-0.6097030297876234,-0.10768727255510478,lebowski,M-C pair,2,i3,g2
Intersections,ADE dec1-9,4299,0.3479018211364746,0.27594289323826837,0.4243623018418461,lebowski,M-C pair,2,i3,g2
Intersections,ADE pre_onset dec1-9,301,-0.022827766835689545,-0.17925480281831813,0.11400760437128363,lebowski,M-C pair,2,i3,g2
all,RFS (rater),478,-3.438706736986989,-3.6508358290519505,-3.230219163164738,lebowski,M-C hard,2,i3,none
all,ADE dec1-9,17389,15.2225980758667,15.019324476537614,15.433062863783817,lebowski,M-C hard,2,i3,none
all,ADE pre_onset dec1-9,1245,14.882884979248047,14.223766864188441,15.577662187711535,lebowski,M-C hard,2,i3,none
Pedestrians,RFS (rater),52,-3.6355789504889007,-4.199756393360953,-3.048373721749544,lebowski,M-C hard,2,i3,none
Pedestrians,ADE dec1-9,1637,14.839201927185059,14.243597202049083,15.488964318113114,lebowski,M-C hard,2,i3,none
Pedestrians,ADE pre_onset dec1-9,83,14.248998641967773,11.954218280112201,17.008996205816544,lebowski,M-C hard,2,i3,none
Cyclists,RFS (rater),71,-3.1026197412455243,-3.6680153844988763,-2.5371769555165433,lebowski,M-C hard,2,i3,none
Cyclists,ADE dec1-9,2326,14.94137954711914,14.436297809680271,15.443614073879854,lebowski,M-C hard,2,i3,none
Cyclists,ADE pre_onset dec1-9,206,15.915584564208984,14.341261476819477,17.5970062547046,lebowski,M-C hard,2,i3,none
Cut_ins,RFS (rater),20,-3.512995500111521,-4.541844941761736,-2.3687878653754426,lebowski,M-C hard,2,i3,none
Cut_ins,ADE dec1-9,724,15.080589294433594,14.035373372260432,16.12966925395116,lebowski,M-C hard,2,i3,none
Cut_ins,ADE pre_onset dec1-9,16,16.426790237426758,16.05526892344157,16.90566725479929,lebowski,M-C hard,2,i3,none
FOD,RFS (rater),78,-3.703810343602239,-4.228191275561849,-3.1610647545028105,lebowski,M-C hard,2,i3,none
FOD,ADE dec1-9,3175,15.358000755310059,14.834469326551032,15.873033765633888,lebowski,M-C hard,2,i3,none
FOD,ADE pre_onset dec1-9,252,14.276979446411133,13.151521140081194,15.414772612662722,lebowski,M-C hard,2,i3,none
Intersections,RFS (rater),116,-3.4558261568132744,-3.860601806429251,-3.027547551542839,lebowski,M-C hard,2,i3,none
Intersections,ADE dec1-9,4299,15.319225311279297,14.953284863372758,15.692596029511009,lebowski,M-C hard,2,i3,none
Intersections,ADE pre_onset dec1-9,301,15.280641555786133,14.152474998327412,16.44995864741353,lebowski,M-C hard,2,i3,none
all,RFS (rater),478,-3.399753915910121,-3.612863238957253,-3.1850378533247747,lebowski,M-C uniform,2,i3,none
all,ADE dec1-9,17389,10.44420337677002,10.295233385385458,10.59700416913706,lebowski,M-C uniform,2,i3,none
all,ADE pre_onset dec1-9,1245,9.819178581237793,9.335217433271454,10.305338159235015,lebowski,M-C uniform,2,i3,none
Pedestrians,RFS (rater),52,-3.6165418967281293,-4.181764129788565,-3.0292716438370753,lebowski,M-C uniform,2,i3,none
Pedestrians,ADE dec1-9,1637,10.009381294250488,9.53319063933901,10.512644059201259,lebowski,M-C uniform,2,i3,none
Pedestrians,ADE pre_onset dec1-9,83,8.716630935668945,7.043355966466747,10.6900310845876,lebowski,M-C uniform,2,i3,none
Cyclists,RFS (rater),71,-3.1033752807992108,-3.6697815936632328,-2.536732051217809,lebowski,M-C uniform,2,i3,none
Cyclists,ADE dec1-9,2326,10.113605499267578,9.762957327563633,10.459121092348896,lebowski,M-C uniform,2,i3,none
Cyclists,ADE pre_onset dec1-9,206,10.65601921081543,9.653232365910297,11.679336271756874,lebowski,M-C uniform,2,i3,none
Cut_ins,RFS (rater),20,-3.0812899494158295,-4.316893793569161,-1.7221820237359835,lebowski,M-C uniform,2,i3,none
Cut_ins,ADE dec1-9,724,9.928255081176758,9.41528759800311,10.448832148305872,lebowski,M-C uniform,2,i3,none
Cut_ins,ADE pre_onset dec1-9,16,10.971285820007324,10.124424171447753,11.957741896311441,lebowski,M-C uniform,2,i3,none
FOD,RFS (rater),78,-3.703810343602239,-4.228191275561849,-3.1610647545028105,lebowski,M-C uniform,2,i3,none
FOD,ADE dec1-9,3175,10.606517791748047,10.250653294820008,10.960696511249399,lebowski,M-C uniform,2,i3,none
FOD,ADE pre_onset dec1-9,252,9.475390434265137,8.512812907084477,10.492118279019682,lebowski,M-C uniform,2,i3,none
Intersections,RFS (rater),116,-3.422509453214114,-3.8416632197635487,-2.9854930512578495,lebowski,M-C uniform,2,i3,none
Intersections,ADE dec1-9,4299,10.637805938720703,10.356948119689863,10.924986339257503,lebowski,M-C uniform,2,i3,none
Intersections,ADE pre_onset dec1-9,301,10.153542518615723,9.406624389514327,10.908886419589212,lebowski,M-C uniform,2,i3,none
all,RFS (rater),478,-0.2758946319471691,-0.3853959073375371,-0.171260189421447,lebowski,student A,2,i3,none
all,ADE dec1-9,17389,0.388418585062027,0.33795870227729324,0.44523460595944186,lebowski,student A,2,i3,none
all,ADE pre_onset dec1-9,1245,0.11024009436368942,0.06856482679698471,0.15451599041010336,lebowski,student A,2,i3,none
Pedestrians,RFS (rater),52,-0.3178725097738753,-0.6400597206249088,-0.03635527186095304,lebowski,student A,2,i3,none
Pedestrians,ADE dec1-9,1637,0.34559985995292664,0.22182471336047577,0.5012726303193554,lebowski,student A,2,i3,none
Pedestrians,ADE pre_onset dec1-9,83,0.034425340592861176,-0.13706502198070591,0.18501008723450676,lebowski,student A,2,i3,none
Cyclists,RFS (rater),71,-0.5787065211391736,-0.9558987823246597,-0.25690572854470367,lebowski,student A,2,i3,none
Cyclists,ADE dec1-9,2326,0.31604474782943726,0.249992596067893,0.38850369910694715,lebowski,student A,2,i3,none
Cyclists,ADE pre_onset dec1-9,206,0.19673793017864227,0.09203833783000202,0.324919613063872,lebowski,student A,2,i3,none
Cut_ins,RFS (rater),20,-0.10490831735420789,-0.5176518566982381,0.29233065372759115,lebowski,student A,2,i3,none
Cut_ins,ADE dec1-9,724,0.42870765924453735,0.21791422245928424,0.6697466372934618,lebowski,student A,2,i3,none
Cut_ins,ADE pre_onset dec1-9,16,-0.05555441230535507,-0.30123184124628705,0.09185204505920411,lebowski,student A,2,i3,none
FOD,RFS (rater),78,-0.19191787919613093,-0.45420056112556634,0.06571898192717468,lebowski,student A,2,i3,none
FOD,ADE dec1-9,3175,0.46541860699653625,0.30738838408912533,0.6695320460058583,lebowski,student A,2,i3,none
FOD,ADE pre_onset dec1-9,252,0.12299758940935135,0.013157879501655806,0.266522073693384,lebowski,student A,2,i3,none
Intersections,RFS (rater),116,-0.11460227000178201,-0.30842506863332153,0.05351162734350546,lebowski,student A,2,i3,none
Intersections,ADE dec1-9,4299,0.33419471979141235,0.2631463618466431,0.4141549348986449,lebowski,student A,2,i3,none
Intersections,ADE pre_onset dec1-9,301,0.057225149124860764,-0.01111583173990331,0.12187016231564628,lebowski,student A,2,i3,none
all,RFS (rater),478,-0.005999840219852788,-0.0412895288372842,0.03027026417146448,lebowski,student A,2,i3,g2
all,ADE dec1-9,17389,0.027592932805418968,0.021544471861995533,0.03392072626317986,lebowski,student A,2,i3,g2
all,ADE pre_onset dec1-9,1245,0.0015938396099954844,-0.009603618734649016,0.012858036016064776,lebowski,student A,2,i3,g2
Pedestrians,RFS (rater),52,-0.028884373109889457,-0.11059561199013947,0.03986406325669495,lebowski,student A,2,i3,g2
Pedestrians,ADE dec1-9,1637,0.0335797518491745,0.015578784080924685,0.05457814721888109,lebowski,student A,2,i3,g2
Pedestrians,ADE pre_onset dec1-9,83,-0.012624861672520638,-0.05456740801558585,0.020633652936667198,lebowski,student A,2,i3,g2
Cyclists,RFS (rater),71,-0.12066303121470029,-0.2620924615465455,-0.01892756624019771,lebowski,student A,2,i3,g2
Cyclists,ADE dec1-9,2326,0.03337068110704422,0.021619904393847,0.0470233534272137,lebowski,student A,2,i3,g2
Cyclists,ADE pre_onset dec1-9,206,0.02754681557416916,-0.001870343219891988,0.06095803569249774,lebowski,student A,2,i3,g2
Cut_ins,RFS (rater),20,0.10367770769007176,0.0006073176089598676,0.22738976096952054,lebowski,student A,2,i3,g2
Cut_ins,ADE dec1-9,724,0.028324522078037262,-0.006650771038318005,0.06605760252241143,lebowski,student A,2,i3,g2
Cut_ins,ADE pre_onset dec1-9,16,-0.01717408001422882,-0.05761188268661499,0.007088601589202881,lebowski,student A,2,i3,g2
FOD,RFS (rater),78,-0.004197459798638794,-0.05662008440771356,0.04993903505504613,lebowski,student A,2,i3,g2
FOD,ADE dec1-9,3175,0.03056653030216694,0.013730395283853003,0.05134658579377731,lebowski,student A,2,i3,g2
FOD,ADE pre_onset dec1-9,252,-0.0019440953619778156,-0.030152758572465802,0.03199523840979658,lebowski,student A,2,i3,g2
Intersections,RFS (rater),116,0.02991125284706063,-0.02108649534523615,0.0958817908949301,lebowski,student A,2,i3,g2
Intersections,ADE dec1-9,4299,0.023516714572906494,0.012917354380552153,0.03555496040772217,lebowski,student A,2,i3,g2
Intersections,ADE pre_onset dec1-9,301,-0.014809791930019855,-0.04235773768347697,0.005331114218261539,lebowski,student A,2,i3,g2
all,RFS (rater),478,-0.2717735011262281,-0.39768797332895545,-0.15072874093617084,lebowski,student B,2,i3,none
all,ADE dec1-9,17389,0.5030849575996399,0.4579500912715745,0.550508517006478,lebowski,student B,2,i3,none
all,ADE pre_onset dec1-9,1245,0.3738786280155182,0.2455445783168725,0.5152159405096436,lebowski,student B,2,i3,none
Pedestrians,RFS (rater),52,-0.3860142063292065,-0.7380272376130655,-0.061228094769296436,lebowski,student B,2,i3,none
Pedestrians,ADE dec1-9,1637,0.47195589542388916,0.3381537932102211,0.6418352980689765,lebowski,student B,2,i3,none
Pedestrians,ADE pre_onset dec1-9,83,-0.026341507211327553,-0.2781703753243178,0.33938911769522495,lebowski,student B,2,i3,none
Cyclists,RFS (rater),71,-0.5975917676068956,-0.9367476438704372,-0.2970627922666286,lebowski,student B,2,i3,none
Cyclists,ADE dec1-9,2326,0.4864270091056824,0.39504285813956425,0.5845966378307065,lebowski,student B,2,i3,none
Cyclists,ADE pre_onset dec1-9,206,0.49514058232307434,0.1994742626635476,0.8459319464170626,lebowski,student B,2,i3,none
Cut_ins,RFS (rater),20,-0.026207551637577754,-0.3051984250365855,0.25504722891574944,lebowski,student B,2,i3,none
Cut_ins,ADE dec1-9,724,0.6421418786048889,0.4515104804812253,0.8326093753550048,lebowski,student B,2,i3,none
Cut_ins,ADE pre_onset dec1-9,16,0.44290488958358765,-0.5039245386918386,1.3970710158348083,lebowski,student B,2,i3,none
FOD,RFS (rater),78,-0.10584855226838827,-0.4153964704111448,0.21885597084711672,lebowski,student B,2,i3,none
FOD,ADE dec1-9,3175,0.519756555557251,0.4172742310031428,0.634625158765709,lebowski,student B,2,i3,none
FOD,ADE pre_onset dec1-9,252,0.41394734382629395,0.1724590458806748,0.6920491279337697,lebowski,student B,2,i3,none
Intersections,RFS (rater),116,-0.27317196863893006,-0.5141594422214315,-0.04458346838850529,lebowski,student B,2,i3,none
Intersections,ADE dec1-9,4299,0.4680999219417572,0.3867328959404186,0.5545565542431443,lebowski,student B,2,i3,none
Intersections,ADE pre_onset dec1-9,301,0.2601455748081207,0.09044846923648484,0.4513295954162377,lebowski,student B,2,i3,none
all,RFS (rater),478,-2.434861161114318,-2.654667751522041,-2.2176517318996325,lebowski,M-C pair,0,wod-train,none
all,ADE dec1-9,17389,2.5959062576293945,2.51517476820416,2.680616408920543,lebowski,M-C pair,0,wod-train,none
all,ADE pre_onset dec1-9,1245,2.1240105628967285,1.814791204539239,2.453331774660212,lebowski,M-C pair,0,wod-train,none
Pedestrians,RFS (rater),52,-2.594701358253235,-3.2408999304523625,-1.9496969841841734,lebowski,M-C pair,0,wod-train,none
Pedestrians,ADE dec1-9,1637,2.628293037414551,2.347989301376949,2.9422161031343452,lebowski,M-C pair,0,wod-train,none
Pedestrians,ADE pre_onset dec1-9,83,1.541609764099121,0.48274600357580627,2.6924739122265264,lebowski,M-C pair,0,wod-train,none
Cyclists,RFS (rater),71,-2.4295331151976995,-3.007546311298413,-1.8474627724033181,lebowski,M-C pair,0,wod-train,none
Cyclists,ADE dec1-9,2326,2.662670850753784,2.423269559230455,2.9123082551081847,lebowski,M-C pair,0,wod-train,none
Cyclists,ADE pre_onset dec1-9,206,2.6977336406707764,1.7804499448483508,3.6837918791899096,lebowski,M-C pair,0,wod-train,none
Cut_ins,RFS (rater),20,-2.3413456046826617,-3.3651059893691277,-1.29425797909326,lebowski,M-C pair,0,wod-train,none
Cut_ins,ADE dec1-9,724,2.729588031768799,2.463348765970634,2.9997385965393497,lebowski,M-C pair,0,wod-train,none
Cut_ins,ADE pre_onset dec1-9,16,2.5745131969451904,1.9613476276397706,3.9012741175564853,lebowski,M-C pair,0,wod-train,none
FOD,RFS (rater),78,-2.351497807701139,-2.920033008547079,-1.7826121690335979,lebowski,M-C pair,0,wod-train,none
FOD,ADE dec1-9,3175,2.5384128093719482,2.358780161924694,2.7218229983054663,lebowski,M-C pair,0,wod-train,none
FOD,ADE pre_onset dec1-9,252,2.251722574234009,1.5421757494611639,3.005584083573027,lebowski,M-C pair,0,wod-train,none
Intersections,RFS (rater),116,-2.4758944737561523,-2.899120782735035,-2.0481961149347234,lebowski,M-C pair,0,wod-train,none
Intersections,ADE dec1-9,4299,2.5524587631225586,2.3949044827076458,2.7180981341335966,lebowski,M-C pair,0,wod-train,none
Intersections,ADE pre_onset dec1-9,301,1.7485837936401367,1.269336696230825,2.278751336080498,lebowski,M-C pair,0,wod-train,none
all,RFS (rater),478,-2.940498205240595,-3.1691709976458418,-2.7132373547523767,lebowski,M-C hard,0,wod-train,none
all,ADE dec1-9,17389,4.576057434082031,4.456119523660018,4.7009924514069334,lebowski,M-C hard,0,wod-train,none
all,ADE pre_onset dec1-9,1245,4.3267693519592285,3.8825906081536963,4.811202145676902,lebowski,M-C hard,0,wod-train,none
Pedestrians,RFS (rater),52,-3.1528801662370327,-3.79434472616515,-2.5199027073533626,lebowski,M-C hard,0,wod-train,none
Pedestrians,ADE dec1-9,1637,4.3673529624938965,4.011928333756679,4.750706948997803,lebowski,M-C hard,0,wod-train,none
Pedestrians,ADE pre_onset dec1-9,83,4.029364585876465,2.5370872502011816,5.966121101334911,lebowski,M-C hard,0,wod-train,none
Cyclists,RFS (rater),71,-2.8162282120264366,-3.41607544699347,-2.2172527701352442,lebowski,M-C hard,0,wod-train,none
Cyclists,ADE dec1-9,2326,4.41270637512207,4.110148784738339,4.729993634970609,lebowski,M-C hard,0,wod-train,none
Cyclists,ADE pre_onset dec1-9,206,4.832339286804199,3.8532890963685777,6.031906418574153,lebowski,M-C hard,0,wod-train,none
Cut_ins,RFS (rater),20,-3.512879509143572,-4.409903269422602,-2.5631757932771255,lebowski,M-C hard,0,wod-train,none
Cut_ins,ADE dec1-9,724,4.77966833114624,4.127542607240374,5.417175005486282,lebowski,M-C hard,0,wod-train,none
Cut_ins,ADE pre_onset dec1-9,16,4.190381050109863,3.516478869650099,5.056827000209263,lebowski,M-C hard,0,wod-train,none
FOD,RFS (rater),78,-3.047612830113527,-3.666498722426076,-2.3969765147020885,lebowski,M-C hard,0,wod-train,none
FOD,ADE dec1-9,3175,4.567677021026611,4.287456899616982,4.845888172949765,lebowski,M-C hard,0,wod-train,none
FOD,ADE pre_onset dec1-9,252,3.513735294342041,2.848826254318572,4.164598866755846,lebowski,M-C hard,0,wod-train,none
Intersections,RFS (rater),116,-2.9122969670948073,-3.3382891514338833,-2.4857322371241306,lebowski,M-C hard,0,wod-train,none
Intersections,ADE dec1-9,4299,4.661748886108398,4.443516411067233,4.895041943030279,lebowski,M-C hard,0,wod-train,none
Intersections,ADE pre_onset dec1-9,301,4.54892635345459,3.606262996218495,5.594560264152972,lebowski,M-C hard,0,wod-train,none
all,RFS (rater),478,-2.555997940140559,-2.77995922000732,-2.338374972862064,lebowski,M-C uniform,0,wod-train,none
all,ADE dec1-9,17389,2.880906343460083,2.7986143238161003,2.966307577036709,lebowski,M-C uniform,0,wod-train,none
all,ADE pre_onset dec1-9,1245,2.506239414215088,2.2308758096753083,2.7955463327937236,lebowski,M-C uniform,0,wod-train,none
Pedestrians,RFS (rater),52,-3.0058454800391603,-3.635580560223642,-2.389610178084319,lebowski,M-C uniform,0,wod-train,none
Pedestrians,ADE dec1-9,1637,2.7292046546936035,2.499025159576775,2.971430914752503,lebowski,M-C uniform,0,wod-train,none
Pedestrians,ADE pre_onset dec1-9,83,1.9840562343597412,1.1039839339533517,3.2215490982050663,lebowski,M-C uniform,0,wod-train,none
Cyclists,RFS (rater),71,-2.4895205834527947,-3.0600247553991204,-1.9244057152037535,lebowski,M-C uniform,0,wod-train,none
Cyclists,ADE dec1-9,2326,2.667459487915039,2.4585325769999455,2.8857242994188343,lebowski,M-C uniform,0,wod-train,none
Cyclists,ADE pre_onset dec1-9,206,2.7733631134033203,2.256818125454035,3.3583781557972294,lebowski,M-C uniform,0,wod-train,none
Cut_ins,RFS (rater),20,-2.7299658133792732,-3.832146168552761,-1.6195590607754728,lebowski,M-C uniform,0,wod-train,none
Cut_ins,ADE dec1-9,724,2.7356443405151367,2.4510622141724907,3.0122265782739523,lebowski,M-C uniform,0,wod-train,none
Cut_ins,ADE pre_onset dec1-9,16,2.214707612991333,1.4794330954551698,2.947761654853821,lebowski,M-C uniform,0,wod-train,none
FOD,RFS (rater),78,-2.56752136303933,-3.1392851232143633,-1.9823901296164022,lebowski,M-C uniform,0,wod-train,none
FOD,ADE dec1-9,3175,2.8908538818359375,2.7088154916814497,3.0729195000371026,lebowski,M-C uniform,0,wod-train,none
FOD,ADE pre_onset dec1-9,252,2.163083791732788,1.6548257075099908,2.6852496923263036,lebowski,M-C uniform,0,wod-train,none
Intersections,RFS (rater),116,-2.559447327855789,-2.9692222099473087,-2.1506931677685692,lebowski,M-C uniform,0,wod-train,none
Intersections,ADE dec1-9,4299,3.0015110969543457,2.8352155558903385,3.1765838350093767,lebowski,M-C uniform,0,wod-train,none
Intersections,ADE pre_onset dec1-9,301,2.6479339599609375,2.125041883068162,3.2433081654822615,lebowski,M-C uniform,0,wod-train,none
all,RFS (rater),478,-0.4589405532879878,-0.5895641696881679,-0.3306516241253236,lebowski,student A,0,wod-train,none
all,ADE dec1-9,17389,0.5902219414710999,0.5260842783183006,0.6577556319366009,lebowski,student A,0,wod-train,none
all,ADE pre_onset dec1-9,1245,0.21295838057994843,0.11976824507628224,0.3164114391909366,lebowski,student A,0,wod-train,none
Pedestrians,RFS (rater),52,-0.5770522654586495,-0.9709000423473232,-0.22073242789640599,lebowski,student A,0,wod-train,none
Pedestrians,ADE dec1-9,1637,0.5560932159423828,0.3814023942775656,0.7569106087739698,lebowski,student A,0,wod-train,none
Pedestrians,ADE pre_onset dec1-9,83,-0.04324333742260933,-0.13214847354512466,0.05254158322936763,lebowski,student A,0,wod-train,none
Cyclists,RFS (rater),71,-0.7708325374688214,-1.1604164315018615,-0.4279454762415556,lebowski,student A,0,wod-train,none
Cyclists,ADE dec1-9,2326,0.6379019021987915,0.46808428751871783,0.833266510988062,lebowski,student A,0,wod-train,none
Cyclists,ADE pre_onset dec1-9,206,0.42423373460769653,0.13354991178215905,0.7450148883126233,lebowski,student A,0,wod-train,none
Cut_ins,RFS (rater),20,-0.17171272099548637,-0.4451539473703774,0.05889912589306761,lebowski,student A,0,wod-train,none
Cut_ins,ADE dec1-9,724,0.52464359998703,0.2933062058294059,0.7652901810437616,lebowski,student A,0,wod-train,none
Cut_ins,ADE pre_onset dec1-9,16,-0.16012205183506012,-0.6796923139516045,0.1739322453737259,lebowski,student A,0,wod-train,none
FOD,RFS (rater),78,-0.44220525107640907,-0.7543394805383209,-0.16375536745990144,lebowski,student A,0,wod-train,none
FOD,ADE dec1-9,3175,0.557131290435791,0.4327502170045082,0.6963903714177577,lebowski,student A,0,wod-train,none
FOD,ADE pre_onset dec1-9,252,0.29984137415885925,0.04805368188229439,0.6612961909539877,lebowski,student A,0,wod-train,none
Intersections,RFS (rater),116,-0.374915752557872,-0.6558505492014284,-0.1160329565056849,lebowski,student A,0,wod-train,none
Intersections,ADE dec1-9,4299,0.5634087324142456,0.43057797820904475,0.705117549302978,lebowski,student A,0,wod-train,none
Intersections,ADE pre_onset dec1-9,301,0.07146670669317245,-0.021306535219644356,0.15971946917174898,lebowski,student A,0,wod-train,none
all,RFS (rater),478,-0.499496003391935,-0.6427754514688594,-0.35938794260871315,lebowski,student B,0,wod-train,none
all,ADE dec1-9,17389,0.5941042900085449,0.5302535218756858,0.6624527965546441,lebowski,student B,0,wod-train,none
all,ADE pre_onset dec1-9,1245,0.27164462208747864,0.15900990113939076,0.3983679196846201,lebowski,student B,0,wod-train,none
Pedestrians,RFS (rater),52,-0.33402789902973357,-0.7721781562236077,0.09705777930827666,lebowski,student B,0,wod-train,none
Pedestrians,ADE dec1-9,1637,0.6170223951339722,0.43571136579347464,0.821368517149775,lebowski,student B,0,wod-train,none
Pedestrians,ADE pre_onset dec1-9,83,0.020282922312617302,-0.08543377226690926,0.17666862363380098,lebowski,student B,0,wod-train,none
Cyclists,RFS (rater),71,-1.0560094989169588,-1.5331549548986545,-0.6208934340473905,lebowski,student B,0,wod-train,none
Cyclists,ADE dec1-9,2326,0.7241121530532837,0.5454999724987365,0.9281524331509594,lebowski,student B,0,wod-train,none
Cyclists,ADE pre_onset dec1-9,206,0.44396695494651794,0.12586544155961635,0.8557364996866814,lebowski,student B,0,wod-train,none
Cut_ins,RFS (rater),20,-0.23813721604036836,-0.5499283019128907,0.03758563880029736,lebowski,student B,0,wod-train,none
Cut_ins,ADE dec1-9,724,0.6206442713737488,0.3775180219661441,0.8728257433375128,lebowski,student B,0,wod-train,none
Cut_ins,ADE pre_onset dec1-9,16,-0.13190197944641113,-0.7692686845274532,0.38271835148334504,lebowski,student B,0,wod-train,none
FOD,RFS (rater),78,-0.27694233804491214,-0.5687391508925631,0.002522369193972411,lebowski,student B,0,wod-train,none
FOD,ADE dec1-9,3175,0.5286666750907898,0.40396872521064325,0.664422512786819,lebowski,student B,0,wod-train,none
FOD,ADE pre_onset dec1-9,252,0.29770427942276,0.051405127194828114,0.6763993817599921,lebowski,student B,0,wod-train,none
Intersections,RFS (rater),116,-0.3846916189189893,-0.6433129357882247,-0.1443205949416128,lebowski,student B,0,wod-train,none
Intersections,ADE dec1-9,4299,0.5609899759292603,0.42595641748727325,0.7085392464858336,lebowski,student B,0,wod-train,none
Intersections,ADE pre_onset dec1-9,301,0.2350573092699051,0.025071319009105853,0.48771904122272186,lebowski,student B,0,wod-train,none
all,RFS (rater),478,-2.4371859410258514,-2.6520500180340836,-2.2216634140988187,lebowski,M-C pair,1,wod-train,none
all,ADE dec1-9,17389,2.5698604583740234,2.489082101530664,2.654613217268719,lebowski,M-C pair,1,wod-train,none
all,ADE pre_onset dec1-9,1245,2.132866144180298,1.8188728398325964,2.467263297464792,lebowski,M-C pair,1,wod-train,none
Pedestrians,RFS (rater),52,-2.6419748521444424,-3.288947847476351,-1.995556861592606,lebowski,M-C pair,1,wod-train,none
Pedestrians,ADE dec1-9,1637,2.6024250984191895,2.3198705875442056,2.9201734400618085,lebowski,M-C pair,1,wod-train,none
Pedestrians,ADE pre_onset dec1-9,83,1.6252182722091675,0.5038028044419157,2.82013494790094,lebowski,M-C pair,1,wod-train,none
Cyclists,RFS (rater),71,-2.4560466183475222,-2.998838973850296,-1.9178556036404972,lebowski,M-C pair,1,wod-train,none
Cyclists,ADE dec1-9,2326,2.6228878498077393,2.3820333157821336,2.871919268971812,lebowski,M-C pair,1,wod-train,none
Cyclists,ADE pre_onset dec1-9,206,2.7520811557769775,1.784609373904715,3.787440175080492,lebowski,M-C pair,1,wod-train,none
Cut_ins,RFS (rater),20,-2.456277018695535,-3.491788051411846,-1.3813828709870788,lebowski,M-C pair,1,wod-train,none
Cut_ins,ADE dec1-9,724,2.7542643547058105,2.4864609703497855,3.0288188025201257,lebowski,M-C pair,1,wod-train,none
Cut_ins,ADE pre_onset dec1-9,16,2.732557773590088,2.2027220224079334,4.025258302688599,lebowski,M-C pair,1,wod-train,none
FOD,RFS (rater),78,-2.383096226476481,-2.9329815974311706,-1.8284048419977996,lebowski,M-C pair,1,wod-train,none
FOD,ADE dec1-9,3175,2.5290920734405518,2.3545688806743716,2.709204113839626,lebowski,M-C pair,1,wod-train,none
FOD,ADE pre_onset dec1-9,252,2.2090981006622314,1.5192303884094882,2.9374769264915397,lebowski,M-C pair,1,wod-train,none
